ID TIME pos
12 0.095 [0, 0] [0.009047442809150645, -0.22219837642409898]
12 5.113 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
12 10.119 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
12 15.222 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
12 20.225 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
12 25.232 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
12 30.236 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
12 35.244 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
12 40.251 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
12 45.258 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
12 50.264 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
12 55.274 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
12 60.282 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
12 65.283 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
12 70.288 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
12 75.296 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
12 80.308 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
12 85.409 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
12 90.414 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
12 95.422 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
12 100.43 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
12 105.432 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
12 110.536 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
12 115.544 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
12 120.553 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
12 125.559 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
12 130.572 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
12 135.574 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
12 140.588 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
12 145.687 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
12 150.693 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
12 155.806 [0.2699299999999998, -0.31231999999999993] [0.009047442809150645, -0.22219837642409898]
12 160.908 [0.21458500000000003, -0.35409250000000003] [0.009047442809150645, -0.22219837642409898]
12 165.91 [0.2101575000000001, -0.35750250000000006] [0.009047442809150645, -0.22219837642409898]
12 170.918 [0.2101575000000001, -0.35750250000000006] [0.009047442809150645, -0.22219837642409898]
12 175.927 [0.20613800000000007, -0.358848] [0.009047442809150645, -0.22219837642409898]
12 180.934 [0.2108916666666667, -0.35111] [0.009047442809150645, -0.22219837642409898]
12 185.941 [0.17903138286958584, -0.3528910647426137] [0.009047442809150645, -0.22219837642409898]
12 190.947 [0.1768988828695858, -0.3536673147426137] [0.009047442809150645, -0.22219837642409898]
12 195.956 [0.17729610629566872, -0.35713085179409093] [0.009047442809150645, -0.22219837642409898]
12 201.048 [0.1812450885797239, -0.3572407098284091] [0.009047442809150645, -0.22219837642409898]
12 206.056 [0.18125342191305727, -0.35722404316174244] [0.009047442809150645, -0.22219837642409898]
12 211.06 [0.18125342191305727, -0.35722404316174244] [0.009047442809150645, -0.22219837642409898]
12 216.067 [0.18125342191305727, -0.35722404316174244] [0.009047442809150645, -0.22219837642409898]
