ID TIME pos
11 0.095 [0, 0] [0.009047442809150645, -0.22219837642409898]
11 5.113 [0, 0] [0.009047442809150645, -0.22219837642409898]
11 10.118 [0, 0] [0.009047442809150645, -0.22219837642409898]
11 15.222 [0, 0] [0.009047442809150645, -0.22219837642409898]
11 20.225 [0, 0] [0.009047442809150645, -0.22219837642409898]
11 25.232 [0, 0] [0.009047442809150645, -0.22219837642409898]
11 30.236 [0, 0] [0.009047442809150645, -0.22219837642409898]
11 35.245 [0, 0] [0.009047442809150645, -0.22219837642409898]
11 40.25 [0, 0] [0.009047442809150645, -0.22219837642409898]
11 45.258 [0, 0] [0.009047442809150645, -0.22219837642409898]
11 50.264 [0, 0] [0.009047442809150645, -0.22219837642409898]
11 55.273 [0, 0] [0.009047442809150645, -0.22219837642409898]
11 60.282 [0, 0] [0.009047442809150645, -0.22219837642409898]
11 65.283 [0, 0] [0.009047442809150645, -0.22219837642409898]
11 70.288 [0, 0] [0.009047442809150645, -0.22219837642409898]
11 75.296 [0, 0] [0.009047442809150645, -0.22219837642409898]
11 80.309 [0, 0] [0.009047442809150645, -0.22219837642409898]
11 85.409 [0, 0] [0.009047442809150645, -0.22219837642409898]
11 90.414 [0, 0] [0.009047442809150645, -0.22219837642409898]
11 95.422 [0, 0] [0.009047442809150645, -0.22219837642409898]
11 100.43 [0, 0] [0.009047442809150645, -0.22219837642409898]
11 105.433 [0, 0] [0.009047442809150645, -0.22219837642409898]
11 110.537 [0, 0] [0.009047442809150645, -0.22219837642409898]
11 115.544 [0, 0] [0.009047442809150645, -0.22219837642409898]
11 120.552 [0, 0] [0.009047442809150645, -0.22219837642409898]
11 125.559 [0.17960749999999992, -0.3951225] [0.009047442809150645, -0.22219837642409898]
11 130.571 [0.1905416666666666, -0.3769116666666667] [0.009047442809150645, -0.22219837642409898]
11 135.574 [0.1957533333333333, -0.37098666666666674] [0.009047442809150645, -0.22219837642409898]
11 140.586 [0.19641166666666665, -0.37084333333333336] [0.009047442809150645, -0.22219837642409898]
11 145.687 [0.19680166666666662, -0.3706766666666666] [0.009047442809150645, -0.22219837642409898]
11 150.693 [0.2002142857142857, -0.3680785714285714] [0.009047442809150645, -0.22219837642409898]
11 155.805 [0.20035571428571433, -0.3680157142857143] [0.009047442809150645, -0.22219837642409898]
11 160.908 [0.19929124999999998, -0.36792125] [0.009047442809150645, -0.22219837642409898]
11 165.91 [0.19855444444444448, -0.3681611111111111] [0.009047442809150645, -0.22219837642409898]
11 170.918 [0.19687555555555558, -0.3693244444444445] [0.009047442809150645, -0.22219837642409898]
11 175.927 [0.1971544444444445, -0.3690088888888889] [0.009047442809150645, -0.22219837642409898]
11 180.934 [0.20197900000000005, -0.362098] [0.009047442809150645, -0.22219837642409898]
11 185.939 [0.19861363636363635, -0.3589518181818182] [0.009047442809150645, -0.22219837642409898]
11 190.947 [0.19789636363636373, -0.3590572727272728] [0.009047442809150645, -0.22219837642409898]
11 195.956 [0.1978763636363637, -0.3590545454545455] [0.009047442809150645, -0.22219837642409898]
11 201.048 [0.19778727272727273, -0.35879636363636364] [0.009047442809150645, -0.22219837642409898]
11 206.057 [0.19758454545454548, -0.35886454545454544] [0.009047442809150645, -0.22219837642409898]
11 211.061 [0.19613272727272732, -0.35924636363636364] [0.009047442809150645, -0.22219837642409898]
11 216.067 [0.1944641666666667, -0.3595083333333333] [0.009047442809150645, -0.22219837642409898]
11 221.074 [0.19334846153846158, -0.3570392307692308] [0.009047442809150645, -0.22219837642409898]
11 226.081 [0.19264769230769235, -0.357] [0.009047442809150645, -0.22219837642409898]
11 231.086 [0.19244153846153852, -0.3568423076923076] [0.009047442809150645, -0.22219837642409898]
11 236.094 [0.19218153846153851, -0.35652] [0.009047442809150645, -0.22219837642409898]
11 241.1 [0.19185076923076932, -0.3562807692307693] [0.009047442809150645, -0.22219837642409898]
11 246.107 [0.19037769230769241, -0.35490615384615387] [0.009047442809150645, -0.22219837642409898]
11 251.124 [0.18951846153846158, -0.3543430769230769] [0.009047442809150645, -0.22219837642409898]
11 256.236 [0.18948230769230773, -0.35430230769230775] [0.009047442809150645, -0.22219837642409898]
11 261.335 [0.18918307692307698, -0.3539338461538461] [0.009047442809150645, -0.22219837642409898]
11 266.34 [0.18917769230769238, -0.35392692307692314] [0.009047442809150645, -0.22219837642409898]
11 271.347 [0.18917769230769238, -0.35392692307692314] [0.009047442809150645, -0.22219837642409898]
11 276.359 [0.18917769230769238, -0.35392692307692314] [0.009047442809150645, -0.22219837642409898]
11 281.359 [0.18927307692307702, -0.35350538461538467] [0.009047442809150645, -0.22219837642409898]
11 286.37 [0.1892461538461539, -0.35344307692307697] [0.009047442809150645, -0.22219837642409898]
11 291.374 [0.1892461538461539, -0.35344307692307697] [0.009047442809150645, -0.22219837642409898]
11 296.38 [0.18924538461538468, -0.35344307692307697] [0.009047442809150645, -0.22219837642409898]
11 301.387 [0.18924538461538468, -0.35344307692307697] [0.009047442809150645, -0.22219837642409898]
11 306.393 [0.18924538461538468, -0.35344307692307697] [0.009047442809150645, -0.22219837642409898]
11 311.406 [0.18924538461538468, -0.35344307692307697] [0.009047442809150645, -0.22219837642409898]
11 316.508 [0.18924538461538468, -0.35344307692307697] [0.009047442809150645, -0.22219837642409898]
11 321.516 [0.1891707692307693, -0.3533984615384615] [0.009047442809150645, -0.22219837642409898]
11 326.522 [0.1891707692307693, -0.3533984615384615] [0.009047442809150645, -0.22219837642409898]
11 331.529 [0.18862769230769236, -0.35320076923076915] [0.009047442809150645, -0.22219837642409898]
11 336.532 [0.18864000000000006, -0.3531915384615385] [0.009047442809150645, -0.22219837642409898]
11 341.535 [0.18842923076923085, -0.3528176923076923] [0.009047442809150645, -0.22219837642409898]
11 346.545 [0.17572070566986936, -0.34618430258653576] [0.009047442809150645, -0.22219837642409898]
11 351.552 [0.17527070566986938, -0.34597787401510727] [0.009047442809150645, -0.22219837642409898]
