ID TIME cluster
6 1676931191.013 (-4340, 67920, 1676931187, 1, 10, 50000000000000000000, 40000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -3746, 69430) 1
6 1676931191.013 (65398, 13892, 1676931187, 1, 10, 49826388888888889000, 39513888888888889000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 66698, 13513) 1
6 1676931191.013 (-43904, -57660, 1676931187, 1, 10, 50000000000000000000, 40000000000000000000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, -45160, -57284) 1
6 1676931191.013 (54743, -49641, 1676929483, 2, 10, 51562500000000000000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 54228, -49222) 0
6 1676931191.013 (-29760, 79163, 1676929487, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -29760, 79163) 0
6 1676931191.013 (-11742, 73472, 1676931187, 1, 10, 49652777777777778000, 44652777777777778000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -12421, 74011) 1
6 1676931191.014 (-48864, -64335, 1676931187, 1, 10, 51645575629340279300, 48684421115451390000, 1, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 1, -48915, -64533) 1
6 1676931191.014 (54148, -48376, 1676929885, 2, 10, 48651258680555556300, 3750000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 54390, -49087) 0
6 1676931191.014 (72864, 11592, 1676931187, 1, 10, 51100260416666667000, 41914062500000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 72839, 11626) 1
6 1676931191.014 (-14296, 73888, 1676931187, 1, 10, 52988205897955246000, 52988205897955246000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, -14296, 73888) 1
6 1676931191.014 (56108, -48902, 1676930215, 2, 10, 46484913557808748000, 3750000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 56995, -48922) 0
6 1676931191.014 (70932, 10805, 1676931187, 1, 10, 50986011646412036000, 44991688669463734000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, 71525, 10723) 1
6 1676931191.014 (69090, 11837, 1676931187, 1, 10, 50888359791947981200, 50888359791947981200, 1, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 1, 69090, 11837) 1
6 1676931191.014 (70740, 8199, 1676931187, 1, 10, 47851529219513567700, 45996109657653893000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 70830, 8508) 1
6 1676931191.014 (-41922, -57613, 1676931187, 1, 10, 57468738076236625000, 47114181908106156500, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, -44579, -58020) 1
6 1676931191.015 (69800, 6010, 1676931187, 1, 10, 54270738801874778500, 54270738801874778500, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 69800, 6010) 1
6 1676931191.015 (72184, -14748, 1676930665, 2, 10, 56293386366650420500, 1875000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 55363, -50676) 0
6 1676931191.015 (-64092, -25394, 1676930761, 2, 10, 55806557868897342500, 4668251110856588500, 0, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 0, -64142, -25888) 0
6 1676931191.015 (55558, -48740, 1676930785, 3, 1, 1926539432273879800, 1926539432273879800, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 55558, -48740) 0
6 1676931191.015 (70041, 8884, 1676931187, 1, 10, 50542199534443962900, 31851799277484535900, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 71170, 8324) 1
6 1676931191.015 (54042, -49670, 1676930845, 2, 10, 53060547972349972800, 1926539432273879800, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 54253, -50631) 0
6 1676931191.015 (-50189, -63701, 1676930859, 3, 1, 5073251914658246000, 5073251914658246000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 0, -50189, -63701) 1
6 1676931191.015 (68937, 9608, 1676931111, 0, 8, 39145460492972059400, 32310568660036438000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 1, 68800, 9310) 1
6 1676931191.016 (54897, -49034, 1676931175, 0, 2, 6477897062686462900, 976154574205409900, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 56230, -48119) 0
