ID TIME pos
9 0.097 [0, 0] [0.02365726219371922, -0.28167731602668533]
9 5.11 [0, 0] [0.02365726219371922, -0.28167731602668533]
9 10.116 [-0.02326000000000006, -0.22862000000000005] [0.02365726219371922, -0.28167731602668533]
9 15.119 [-0.02326000000000006, -0.22862000000000005] [0.02365726219371922, -0.28167731602668533]
9 20.129 [-0.02326000000000006, -0.22862000000000005] [0.02365726219371922, -0.28167731602668533]
9 25.134 [-0.02326000000000006, -0.22862000000000005] [0.02365726219371922, -0.28167731602668533]
9 30.14 [-0.08629999999999993, -0.21414500000000003] [0.02365726219371922, -0.28167731602668533]
9 35.145 [-0.08629999999999993, -0.21415000000000006] [0.02365726219371922, -0.28167731602668533]
9 40.155 [-0.08629999999999993, -0.21415000000000006] [0.02365726219371922, -0.28167731602668533]
9 45.263 [-0.07120316171172839, -0.13356651512602913] [0.02365726219371922, -0.28167731602668533]
9 50.267 [-0.08527706930502645, -0.14981136362544104] [0.02365726219371922, -0.28167731602668533]
9 55.27 [-0.08559992644788358, -0.15006422076829823] [0.02365726219371922, -0.28167731602668533]
9 60.278 [-0.08559992644788358, -0.15006422076829823] [0.02365726219371922, -0.28167731602668533]
9 65.285 [-0.08559992644788358, -0.15006422076829823] [0.02365726219371922, -0.28167731602668533]
9 70.291 [-0.08443421216216933, -0.14771279219686964] [0.02365726219371922, -0.28167731602668533]
9 75.297 [-0.08432118564189815, -0.1501211931722609] [0.02365726219371922, -0.28167731602668533]
9 80.305 [-0.07959743564189815, -0.15442619317226092] [0.02365726219371922, -0.28167731602668533]
9 85.311 [-0.07981660945946502, -0.15720661615312082] [0.02365726219371922, -0.28167731602668533]
9 90.318 [-0.07979216501502058, -0.1572221717086764] [0.02365726219371922, -0.28167731602668533]
9 95.326 [-0.07772694851351852, -0.15806895453780873] [0.02365726219371922, -0.28167731602668533]
9 100.331 [-0.07772594851351852, -0.15806895453780873] [0.02365726219371922, -0.28167731602668533]
9 105.335 [-0.07899177137592593, -0.15861995867073522] [0.02365726219371922, -0.28167731602668533]
9 110.342 [-0.07701177137592594, -0.16041541321618977] [0.02365726219371922, -0.28167731602668533]
9 115.348 [-0.07694268046683504, -0.16045632230709886] [0.02365726219371922, -0.28167731602668533]
9 120.354 [-0.07688904410319865, -0.16049359503437158] [0.02365726219371922, -0.28167731602668533]
9 125.46 [-0.07688904410319865, -0.16049450412528068] [0.02365726219371922, -0.28167731602668533]
9 130.465 [-0.07667813501228958, -0.15883723139800793] [0.02365726219371922, -0.28167731602668533]
9 135.471 [-0.07667813501228958, -0.15883723139800793] [0.02365726219371922, -0.28167731602668533]
9 140.48 [-0.07667813501228958, -0.15883723139800793] [0.02365726219371922, -0.28167731602668533]
9 145.487 [-0.07578995709459878, -0.16095162878150726] [0.02365726219371922, -0.28167731602668533]
9 150.495 [-0.07512412376126544, -0.16108412878150727] [0.02365726219371922, -0.28167731602668533]
9 155.501 [-0.07304245709459876, -0.16301246211484058] [0.02365726219371922, -0.28167731602668533]
9 160.503 [-0.0726882904279321, -0.16317829544817394] [0.02365726219371922, -0.28167731602668533]
9 165.508 [-0.07535710608108463, -0.1680406818127205] [0.02365726219371922, -0.28167731602668533]
9 170.516 [-0.0738742489382275, -0.1708571103841491] [0.02365726219371922, -0.28167731602668533]
9 175.523 [-0.07378567750965608, -0.1711113960984348] [0.02365726219371922, -0.28167731602668533]
9 180.531 [-0.07274067750965607, -0.17229853895557765] [0.02365726219371922, -0.28167731602668533]
9 185.538 [-0.07043782036679894, -0.17274782466986335] [0.02365726219371922, -0.28167731602668533]
9 190.641 [-0.07067463234234567, -0.17465263635853914] [0.02365726219371922, -0.28167731602668533]
