ID TIME ETH
9 0.382 21
9 5.467 21
9 10.563 21
9 15.661 21
9 20.757 21
9 25.86 21
9 30.959 21
9 36.014 21
9 41.16 21
9 46.268 21
9 51.364 21
9 56.464 21
9 61.567 21
9 66.665 21
9 71.762 21
9 76.863 21
9 81.963 21
9 86.991 21
9 92.162 21
9 97.227 21
9 102.363 21
9 107.411 21
9 112.491 21
9 117.666 21
9 122.764 21
9 127.867 21
9 132.945 21
9 138.047 21
9 143.151 21
9 148.264 21
9 153.343 21
9 158.434 21
9 163.553 21
9 168.621 21
9 173.763 21
9 178.855 21
9 183.916 21
9 189.064 21
9 194.095 21
9 199.268 21
9 204.366 21
9 209.453 21
9 214.57 21
9 219.662 21
9 224.762 21
9 229.865 21
9 234.952 21
9 239.993 21
9 245.152 21
9 250.264 21
9 255.354 21
9 260.459 21
9 265.55 21
9 270.674 21
9 275.76 21
9 280.845 21
9 285.898 21
9 291.063 21
9 296.145 21
9 301.267 21
9 306.362 21
9 311.47 21
9 316.519 21
9 321.637 21
9 326.732 21
9 331.84 21
9 336.917 21
9 342.053 21
9 347.143 21
9 352.221 21
9 357.361 21
9 362.462 21
9 367.541 21
9 372.594 21
9 377.745 21
9 382.854 21
9 387.97 21
9 393.055 21
9 398.166 21
9 403.266 21
9 408.359 21
9 413.449 21
9 418.561 21
9 423.651 21
9 428.746 21
9 433.867 21
9 438.963 21
9 444.028 21
9 449.158 21
9 454.211 21
9 459.366 21
