ID TIME pos
11 0.096 [0, 0] [-0.15595537058831346, 0.1024752092600966]
11 5.108 [0, 0] [-0.15595537058831346, 0.1024752092600966]
11 10.12 [0, 0] [-0.15595537058831346, 0.1024752092600966]
11 15.222 [-0.1017075, 0.19587] [-0.15595537058831346, 0.1024752092600966]
11 20.224 [-0.09961499999999995, 0.19796499999999995] [-0.15595537058831346, 0.1024752092600966]
11 25.232 [-0.09948999999999997, 0.19763750000000002] [-0.15595537058831346, 0.1024752092600966]
11 30.237 [-0.09948999999999997, 0.19763750000000002] [-0.15595537058831346, 0.1024752092600966]
11 35.246 [-0.09948999999999997, 0.19763750000000002] [-0.15595537058831346, 0.1024752092600966]
11 40.25 [-0.09948999999999997, 0.19763750000000002] [-0.15595537058831346, 0.1024752092600966]
11 45.263 [-0.09948999999999997, 0.19763750000000002] [-0.15595537058831346, 0.1024752092600966]
11 50.366 [-0.09958, 0.19769499999999995] [-0.15595537058831346, 0.1024752092600966]
11 55.372 [-0.10389749999999995, 0.20005750000000005] [-0.15595537058831346, 0.1024752092600966]
11 60.378 [-0.10434444444444442, 0.2002666666666667] [-0.15595537058831346, 0.1024752092600966]
11 65.382 [-0.1370014767487515, 0.19169146015485253] [-0.15595537058831346, 0.1024752092600966]
11 70.392 [-0.14013802035302217, 0.1908413384752815] [-0.15595537058831346, 0.1024752092600966]
11 75.397 [-0.14165048032586663, 0.18756815859256754] [-0.15595537058831346, 0.1024752092600966]
11 80.403 [-0.1418620187874051, 0.1874843124387214] [-0.15595537058831346, 0.1024752092600966]
11 85.416 [-0.1419074034027897, 0.18746123551564448] [-0.15595537058831346, 0.1024752092600966]
11 90.416 [-0.14190817263355895, 0.18746123551564448] [-0.15595537058831346, 0.1024752092600966]
11 95.424 [-0.14190817263355895, 0.18746123551564448] [-0.15595537058831346, 0.1024752092600966]
11 100.431 [-0.14230278801817434, 0.18736892782333675] [-0.15595537058831346, 0.1024752092600966]
11 105.438 [-0.1423066341720205, 0.18736815859256753] [-0.15595537058831346, 0.1024752092600966]
11 110.439 [-0.14270278801817432, 0.18692969705410598] [-0.15595537058831346, 0.1024752092600966]
11 115.446 [-0.1453797110950974, 0.1843843124387214] [-0.15595537058831346, 0.1024752092600966]
11 120.456 [-0.1452774034027897, 0.18469662013102908] [-0.15595537058831346, 0.1024752092600966]
11 125.46 [-0.146945095710482, 0.18378738936179834] [-0.15595537058831346, 0.1024752092600966]
11 130.469 [-0.14706586494125123, 0.1836812355156445] [-0.15595537058831346, 0.1024752092600966]
11 135.477 [-0.14581258887401902, 0.18359757583595562] [-0.15595537058831346, 0.1024752092600966]
11 140.585 [-0.14608616030259045, 0.1833475758359556] [-0.15595537058831346, 0.1024752092600966]
11 145.59 [-0.14644330315973328, 0.18299900440738417] [-0.15595537058831346, 0.1024752092600966]
11 150.597 [-0.14645116030259045, 0.18288471869309844] [-0.15595537058831346, 0.1024752092600966]
11 155.602 [-0.14655044601687614, 0.1827818615502413] [-0.15595537058831346, 0.1024752092600966]
11 160.609 [-0.14655044601687614, 0.1827818615502413] [-0.15595537058831346, 0.1024752092600966]
11 165.618 [-0.1466750829490844, 0.1828890707802252] [-0.15595537058831346, 0.1024752092600966]
11 170.625 [-0.14691241628241775, 0.18273640411355854] [-0.15595537058831346, 0.1024752092600966]
11 175.628 [-0.14681241628241773, 0.1827197374468919] [-0.15595537058831346, 0.1024752092600966]
11 180.634 [-0.14683641628241773, 0.1826877374468919] [-0.15595537058831346, 0.1024752092600966]
11 185.643 [-0.14683641628241773, 0.1826877374468919] [-0.15595537058831346, 0.1024752092600966]
11 190.645 [-0.14683641628241773, 0.1826877374468919] [-0.15595537058831346, 0.1024752092600966]
11 195.656 [-0.14695908294908439, 0.1826724041135586] [-0.15595537058831346, 0.1024752092600966]
11 200.662 [-0.14695908294908439, 0.1826724041135586] [-0.15595537058831346, 0.1024752092600966]
11 205.668 [-0.14681241628241773, 0.18264040411355859] [-0.15595537058831346, 0.1024752092600966]
11 210.773 [-0.14651508294908439, 0.18142907078022524] [-0.15595537058831346, 0.1024752092600966]
11 215.78 [-0.14645374961575103, 0.1814477374468919] [-0.15595537058831346, 0.1024752092600966]
11 220.784 [-0.14645241628241773, 0.1814484041135586] [-0.15595537058831346, 0.1024752092600966]
11 225.79 [-0.14645241628241773, 0.1814484041135586] [-0.15595537058831346, 0.1024752092600966]
11 230.798 [-0.1462010829490844, 0.18116107078022523] [-0.15595537058831346, 0.1024752092600966]
11 235.804 [-0.1462064162824177, 0.1811677374468919] [-0.15595537058831346, 0.1024752092600966]
11 240.811 [-0.1462064162824177, 0.18116307078022525] [-0.15595537058831346, 0.1024752092600966]
11 245.819 [-0.1462064162824177, 0.18116307078022525] [-0.15595537058831346, 0.1024752092600966]
11 250.827 [-0.1462064162824177, 0.18116307078022525] [-0.15595537058831346, 0.1024752092600966]
11 255.832 [-0.1462064162824177, 0.18116307078022525] [-0.15595537058831346, 0.1024752092600966]
11 260.837 [-0.14632774961575107, 0.1809124041135586] [-0.15595537058831346, 0.1024752092600966]
11 265.843 [-0.1465790829490844, 0.1805944041135586] [-0.15595537058831346, 0.1024752092600966]
11 270.853 [-0.1465790829490844, 0.1805944041135586] [-0.15595537058831346, 0.1024752092600966]
11 275.862 [-0.1465790829490844, 0.1805944041135586] [-0.15595537058831346, 0.1024752092600966]
11 280.867 [-0.14741441628241775, 0.17871507078022525] [-0.15595537058831346, 0.1024752092600966]
11 285.874 [-0.1474350829490844, 0.17867507078022526] [-0.15595537058831346, 0.1024752092600966]
11 290.881 [-0.1474350829490844, 0.17867507078022526] [-0.15595537058831346, 0.1024752092600966]
11 295.888 [-0.14758174961575107, 0.17845573744689192] [-0.15595537058831346, 0.1024752092600966]
11 300.894 [-0.14758174961575107, 0.17845573744689192] [-0.15595537058831346, 0.1024752092600966]
11 305.896 [-0.14758174961575107, 0.17845573744689192] [-0.15595537058831346, 0.1024752092600966]
11 310.906 [-0.14758374961575108, 0.17845440411355856] [-0.15595537058831346, 0.1024752092600966]
11 315.91 [-0.1476830829490844, 0.1783537374468919] [-0.15595537058831346, 0.1024752092600966]
11 320.923 [-0.1476830829490844, 0.1783537374468919] [-0.15595537058831346, 0.1024752092600966]
11 325.93 [-0.1476830829490844, 0.1783537374468919] [-0.15595537058831346, 0.1024752092600966]
11 330.931 [-0.1476830829490844, 0.1783537374468919] [-0.15595537058831346, 0.1024752092600966]
11 335.938 [-0.1476830829490844, 0.1783537374468919] [-0.15595537058831346, 0.1024752092600966]
11 340.942 [-0.1476830829490844, 0.1783537374468919] [-0.15595537058831346, 0.1024752092600966]
11 345.947 [-0.1476830829490844, 0.1783537374468919] [-0.15595537058831346, 0.1024752092600966]
11 350.955 [-0.1476830829490844, 0.1783537374468919] [-0.15595537058831346, 0.1024752092600966]
11 355.968 [-0.1476830829490844, 0.1783537374468919] [-0.15595537058831346, 0.1024752092600966]
11 360.971 [-0.1480864162824177, 0.1778997374468919] [-0.15595537058831346, 0.1024752092600966]
11 365.977 [-0.1481030829490844, 0.17788973744689188] [-0.15595537058831346, 0.1024752092600966]
11 370.99 [-0.1491650829490844, 0.1767290707802252] [-0.15595537058831346, 0.1024752092600966]
11 375.991 [-0.14927041628241772, 0.17668640411355857] [-0.15595537058831346, 0.1024752092600966]
11 380.997 [-0.14927241628241772, 0.17668507078022522] [-0.15595537058831346, 0.1024752092600966]
11 386.003 [-0.14927241628241772, 0.17668507078022522] [-0.15595537058831346, 0.1024752092600966]
11 391.006 [-0.15009841628241774, 0.17610907078022522] [-0.15595537058831346, 0.1024752092600966]
11 396.013 [-0.15024041628241774, 0.1758757374468919] [-0.15595537058831346, 0.1024752092600966]
11 401.024 [-0.15024041628241774, 0.1758750707802252] [-0.15595537058831346, 0.1024752092600966]
11 406.03 [-0.1525957496157511, 0.1743030707802252] [-0.15595537058831346, 0.1024752092600966]
11 411.035 [-0.1525957496157511, 0.1743030707802252] [-0.15595537058831346, 0.1024752092600966]
11 416.046 [-0.15268908294908443, 0.17423173744689185] [-0.15595537058831346, 0.1024752092600966]
11 421.049 [-0.15339908294908441, 0.1737070707802252] [-0.15595537058831346, 0.1024752092600966]
11 426.058 [-0.15437641628241774, 0.17272240411355852] [-0.15595537058831346, 0.1024752092600966]
11 431.066 [-0.15441574961575105, 0.17268440411355857] [-0.15595537058831346, 0.1024752092600966]
11 436.07 [-0.1544490829490844, 0.17265107078022524] [-0.15595537058831346, 0.1024752092600966]
11 441.18 [-0.15448174961575106, 0.1726157374468919] [-0.15595537058831346, 0.1024752092600966]
11 446.286 [-0.15453708294908441, 0.17256107078022523] [-0.15595537058831346, 0.1024752092600966]
