ID TIME pos
2 0.1 [0, 0] [-0.19002951602297016, -0.3950251933572502]
2 5.106 [0, 0] [-0.19002951602297016, -0.3950251933572502]
2 10.113 [0, 0] [-0.19002951602297016, -0.3950251933572502]
2 15.119 [0, 0] [-0.19002951602297016, -0.3950251933572502]
2 20.124 [0, 0] [-0.19002951602297016, -0.3950251933572502]
2 25.131 [0, 0] [-0.19002951602297016, -0.3950251933572502]
2 30.138 [0, 0] [-0.19002951602297016, -0.3950251933572502]
2 35.145 [0, 0] [-0.19002951602297016, -0.3950251933572502]
2 40.151 [0, 0] [-0.19002951602297016, -0.3950251933572502]
2 45.158 [0, 0] [-0.19002951602297016, -0.3950251933572502]
2 50.166 [0, 0] [-0.19002951602297016, -0.3950251933572502]
2 55.172 [0, 0] [-0.19002951602297016, -0.3950251933572502]
2 60.178 [0, 0] [-0.19002951602297016, -0.3950251933572502]
2 65.185 [0, 0] [-0.19002951602297016, -0.3950251933572502]
2 70.191 [0, 0] [-0.19002951602297016, -0.3950251933572502]
2 75.198 [-0.12036000000000002, -0.44659000000000004] [-0.19002951602297016, -0.3950251933572502]
2 80.205 [-0.12036000000000002, -0.44659000000000004] [-0.19002951602297016, -0.3950251933572502]
2 85.212 [-0.12036000000000002, -0.44659000000000004] [-0.19002951602297016, -0.3950251933572502]
2 90.218 [-0.12036000000000002, -0.44659000000000004] [-0.19002951602297016, -0.3950251933572502]
2 95.224 [-0.12422, -0.4315833333333334] [-0.19002951602297016, -0.3950251933572502]
2 100.23 [-0.12431333333333328, -0.43163] [-0.19002951602297016, -0.3950251933572502]
2 105.236 [-0.12340999999999996, -0.427625] [-0.19002951602297016, -0.3950251933572502]
2 110.24 [-0.12340999999999996, -0.427625] [-0.19002951602297016, -0.3950251933572502]
2 115.246 [-0.12340999999999996, -0.427625] [-0.19002951602297016, -0.3950251933572502]
2 120.256 [-0.1196283333333333, -0.42411166666666666] [-0.19002951602297016, -0.3950251933572502]
2 125.263 [-0.11892166666666666, -0.423325] [-0.19002951602297016, -0.3950251933572502]
2 130.268 [-0.13267515676612307, -0.4259432994656607] [-0.19002951602297016, -0.3950251933572502]
2 135.275 [-0.1308223615698872, -0.4246951550805873] [-0.19002951602297016, -0.3950251933572502]
2 140.281 [-0.13232569490322055, -0.4251373773028095] [-0.19002951602297016, -0.3950251933572502]
2 145.288 [-0.13152212541289848, -0.4238436395725286] [-0.19002951602297016, -0.3950251933572502]
