ID TIME pos
7 0.098 [0, 0] [-0.4151936453729273, 0.22974086911812752]
7 5.108 [0, 0] [-0.4151936453729273, 0.22974086911812752]
7 10.113 [0, 0] [-0.4151936453729273, 0.22974086911812752]
7 15.119 [0, 0] [-0.4151936453729273, 0.22974086911812752]
7 20.127 [0, 0] [-0.4151936453729273, 0.22974086911812752]
7 25.135 [0, 0] [-0.4151936453729273, 0.22974086911812752]
7 30.141 [0, 0] [-0.4151936453729273, 0.22974086911812752]
7 35.149 [0, 0] [-0.4151936453729273, 0.22974086911812752]
7 40.156 [-0.93899, -0.036720000000000086] [-0.4151936453729273, 0.22974086911812752]
7 45.16 [-0.6837300000000001, 0.09089999999999998] [-0.4151936453729273, 0.22974086911812752]
7 50.168 [-0.61991, 0.12280500000000005] [-0.4151936453729273, 0.22974086911812752]
7 55.172 [-0.61991, 0.12280500000000005] [-0.4151936453729273, 0.22974086911812752]
7 60.174 [-0.6633166666666667, 0.17699333333333334] [-0.4151936453729273, 0.22974086911812752]
7 65.185 [-0.6633166666666667, 0.17699333333333334] [-0.4151936453729273, 0.22974086911812752]
7 70.192 [-0.6633166666666667, 0.17699333333333334] [-0.4151936453729273, 0.22974086911812752]
7 75.197 [-0.6633166666666667, 0.17699333333333334] [-0.4151936453729273, 0.22974086911812752]
7 80.206 [-0.6633166666666667, 0.17699333333333334] [-0.4151936453729273, 0.22974086911812752]
7 85.209 [-0.6434428571428571, 0.19247857142857144] [-0.4151936453729273, 0.22974086911812752]
7 90.216 [-0.6404462500000001, 0.19362374999999998] [-0.4151936453729273, 0.22974086911812752]
7 95.224 [-0.6415487500000001, 0.19611999999999996] [-0.4151936453729273, 0.22974086911812752]
7 100.232 [-0.64064875, 0.20066624999999993] [-0.4151936453729273, 0.22974086911812752]
7 105.235 [-0.6097234670444269, 0.18999782624410697] [-0.4151936453729273, 0.22974086911812752]
7 110.238 [-0.6058123559333156, 0.1905556040218848] [-0.4151936453729273, 0.22974086911812752]
7 115.245 [-0.604235120339984, 0.1923010436196963] [-0.4151936453729273, 0.22974086911812752]
7 120.251 [-0.592383745763622, 0.18765276692699667] [-0.4151936453729273, 0.22974086911812752]
7 125.255 [-0.590564654854531, 0.18664367601790577] [-0.4151936453729273, 0.22974086911812752]
7 130.265 [-0.59082855410768, 0.1874961873997664] [-0.4151936453729273, 0.22974086911812752]
7 135.276 [-0.5882324002615262, 0.18775926432284334] [-0.4151936453729273, 0.22974086911812752]
7 140.279 [-0.5882147079538339, 0.1877684950920741] [-0.4151936453729273, 0.22974086911812752]
7 145.29 [-0.5881562464153723, 0.18777618739976637] [-0.4151936453729273, 0.22974086911812752]
7 150.291 [-0.5883062464153723, 0.18792618739976638] [-0.4151936453729273, 0.22974086911812752]
7 155.301 [-0.5875370156461416, 0.18800080278438175] [-0.4151936453729273, 0.22974086911812752]
7 160.306 [-0.5877129430999887, 0.1891057454426402] [-0.4151936453729273, 0.22974086911812752]
7 165.31 [-0.5877029430999886, 0.1891107454426402] [-0.4151936453729273, 0.22974086911812752]
7 170.317 [-0.5877029430999886, 0.1891107454426402] [-0.4151936453729273, 0.22974086911812752]
7 175.327 [-0.5835593716714172, 0.18977431687121163] [-0.4151936453729273, 0.22974086911812752]
7 180.43 [-0.5835422288142744, 0.1897700311569259] [-0.4151936453729273, 0.22974086911812752]
7 185.436 [-0.5835422288142744, 0.1897700311569259] [-0.4151936453729273, 0.22974086911812752]
7 190.443 [-0.5835422288142744, 0.1897700311569259] [-0.4151936453729273, 0.22974086911812752]
7 195.449 [-0.5835422288142744, 0.1897700311569259] [-0.4151936453729273, 0.22974086911812752]
7 200.461 [-0.5835422288142744, 0.1897700311569259] [-0.4151936453729273, 0.22974086911812752]
7 205.463 [-0.5835422288142744, 0.1897700311569259] [-0.4151936453729273, 0.22974086911812752]
7 210.469 [-0.5835422288142744, 0.1897700311569259] [-0.4151936453729273, 0.22974086911812752]
