ID TIME FPS
8 0.937 0.94
8 1.942 1.0
8 2.934 0.99
8 3.99 1.05
8 4.947 0.96
8 5.947 1.0
8 6.957 1.01
8 7.948 0.99
8 8.94 0.99
8 9.973 1.03
8 10.963 0.99
8 11.939 0.98
8 12.948 1.01
8 13.934 0.99
8 14.995 1.06
8 15.953 0.96
8 16.942 0.99
8 17.964 1.02
8 18.94 0.98
8 19.959 1.02
8 20.973 1.01
8 21.94 0.97
8 22.945 1.0
8 23.978 1.03
8 24.936 0.96
8 25.943 1.01
8 26.949 1.01
8 27.934 0.98
8 28.949 1.01
8 29.935 0.99
8 30.943 1.01
8 31.944 1.0
8 32.954 1.01
8 33.994 1.04
8 34.952 0.96
8 35.947 0.99
8 36.987 1.04
8 37.986 1.0
8 38.99 1.0
8 39.963 0.97
8 40.983 1.02
8 41.943 0.96
8 42.942 1.0
8 43.95 1.01
8 44.94 0.99
8 45.99 1.05
8 46.962 0.97
8 47.959 1.0
8 48.988 1.03
8 49.935 0.95
8 50.983 1.05
8 51.941 0.96
8 52.976 1.03
8 53.986 1.01
8 54.945 0.96
8 55.956 1.01
8 56.995 1.04
8 57.974 0.98
8 58.953 0.98
8 59.99 1.04
8 60.957 0.97
8 61.992 1.03
8 62.947 0.95
8 63.997 1.05
8 64.976 0.98
8 65.958 0.98
8 66.947 0.99
8 67.949 1.0
8 68.961 1.01
8 69.949 0.99
8 70.958 1.01
8 71.969 1.01
8 72.943 0.97
8 73.955 1.01
8 74.985 1.03
8 75.94 0.96
8 76.962 1.02
8 77.968 1.01
8 79.005 1.04
8 79.948 0.94
8 80.998 1.05
8 81.944 0.95
8 82.982 1.04
8 83.965 0.98
8 84.985 1.02
8 85.951 0.96
8 86.985 1.03
8 87.961 0.98
8 88.967 1.01
8 89.947 0.98
8 90.979 1.03
8 91.98 1.0
8 92.937 0.96
8 94.059 1.12
8 94.966 0.9
8 95.955 0.99
8 96.943 0.99
8 97.974 1.03
8 98.947 0.97
8 99.976 1.03
8 100.948 0.97
8 101.967 1.02
8 102.972 1.01
8 103.991 1.02
8 104.944 0.95
8 105.958 1.01
8 106.942 0.98
8 107.97 1.03
8 108.988 1.01
8 109.951 0.96
8 110.953 1.0
8 112.067 1.11
8 112.964 0.89
8 113.958 0.99
8 114.949 0.99
8 115.962 1.01
8 116.948 0.98
8 117.951 1.0
8 119.012 1.06
8 119.978 0.96
8 120.982 1.0
8 121.944 0.96
8 122.962 1.02
8 123.943 0.98
8 125.0 1.06
8 126.076 1.08
8 126.948 0.87
8 127.966 1.02
8 128.954 0.99
8 129.97 1.02
8 130.949 0.97
8 131.979 1.03
8 133.035 1.05
8 133.98 0.94
8 134.991 1.01
8 135.953 0.96
8 136.953 1.0
8 137.946 0.99
8 138.966 1.02
8 139.946 0.98
8 141.005 1.06
8 141.981 0.98
8 142.977 1.0
8 143.943 0.96
8 144.997 1.05
8 145.988 0.99
8 146.96 0.97
8 147.964 1.0
8 148.974 1.01
8 149.978 1.0
8 150.998 1.02
8 151.979 0.98
8 152.998 1.02
8 153.949 0.95
8 154.986 1.04
8 155.95 0.96
8 156.996 1.05
8 157.958 0.96
8 158.972 1.01
8 159.953 0.98
8 160.996 1.04
8 161.993 1.0
8 162.963 0.97
8 164.005 1.04
8 164.978 0.97
8 165.999 1.02
8 166.971 0.97
8 167.97 1.0
8 168.988 1.02
8 169.947 0.96
8 170.987 1.04
8 171.953 0.96
8 172.997 1.04
8 173.971 0.97
8 174.971 1.0
8 175.958 0.99
8 176.999 1.04
8 177.983 0.98
8 178.96 0.98
8 179.982 1.02
8 180.987 1.01
8 181.979 0.99
8 182.964 0.98
8 183.996 1.03
8 185.013 1.02
8 185.951 0.94
8 186.962 1.01
8 187.968 1.01
8 188.955 0.99
8 189.991 1.04
8 190.958 0.97
8 192.006 1.05
8 192.949 0.94
8 194.004 1.05
8 194.952 0.95
8 196.005 1.05
8 196.971 0.97
8 197.994 1.02
8 198.967 0.97
8 200.01 1.04
8 200.982 0.97
8 201.958 0.98
8 202.951 0.99
8 203.961 1.01
8 204.993 1.03
8 205.967 0.97
8 206.99 1.02
8 207.953 0.96
8 208.966 1.01
8 209.963 1.0
8 210.957 0.99
8 211.964 1.01
8 212.975 1.01
8 214.013 1.04
8 214.957 0.94
8 215.968 1.01
8 216.962 0.99
8 217.97 1.01
8 218.95 0.98
8 219.972 1.02
8 220.986 1.01
8 221.957 0.97
8 222.967 1.01
8 223.979 1.01
8 224.957 0.98
8 226.003 1.05
8 226.958 0.96
8 227.992 1.03
8 228.963 0.97
8 229.996 1.03
8 230.999 1.0
8 231.954 0.95
8 232.979 1.03
8 233.957 0.98
8 234.969 1.01
8 235.961 0.99
8 237.008 1.05
8 237.965 0.96
8 238.973 1.01
8 240.003 1.03
8 240.964 0.96
8 241.995 1.03
8 242.965 0.97
8 243.97 1.0
8 244.963 0.99
8 245.971 1.01
8 246.964 0.99
8 247.957 0.99
8 248.968 1.01
8 249.966 1.0
8 250.97 1.0
8 251.961 0.99
8 252.966 1.0
8 254.014 1.05
8 254.99 0.98
8 255.973 0.98
8 256.957 0.98
8 258.01 1.05
8 258.96 0.95
8 259.989 1.03
8 260.998 1.01
8 261.974 0.97
8 263.001 1.03
8 263.97 0.97
8 264.966 1.0
8 265.966 1.0
8 266.962 1.0
8 268.009 1.05
8 268.951 0.94
8 269.996 1.04
8 270.958 0.96
8 271.986 1.03
8 272.958 0.97
8 273.997 1.04
8 274.965 0.97
8 275.992 1.03
8 277.007 1.01
8 277.986 0.98
8 278.991 1.0
