ID TIME pos
2 5.057 [-0.3949437729706959, -0.4426302778700408] []
2 10.069 [-0.3949437729706959, -0.4426302778700408] []
2 15.17 [-0.3949437729706959, -0.4426302778700408] []
2 20.172 [-0.3949437729706959, -0.4426302778700408] []
2 25.266 [-0.3949437729706959, -0.4426302778700408] []
2 30.363 [-0.3949437729706959, -0.4426302778700408] []
2 35.394 [-0.3949437729706959, -0.4426302778700408] []
2 40.467 [-0.3949437729706959, -0.4426302778700408] []
2 45.531 [-0.3949437729706959, -0.4426302778700408] []
2 50.58 [-0.3949437729706959, -0.4426302778700408] []
2 55.645 [-0.3949437729706959, -0.4426302778700408] []
2 60.696 [-0.3949437729706959, -0.4426302778700408] [(33650, -41114, 1676639255, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33650, -41114)]
2 73.109 [-0.3949437729706959, -0.4426302778700408] [(33650, -41114, 1676639255, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33650, -41114), (-27202, -39119, 1676639269, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 0, -27202, -39119)]
2 98.608 [-0.3949437729706959, -0.4426302778700408] [(33450, -40971, 1676639255, 0, 4, 40000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33650, -41114), (-26475, -39297, 1676639269, 0, 4, 40000000000000000000, 10000000000000000000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 0, -27202, -39119)]
2 123.753 [-0.3949437729706959, -0.4426302778700408] [(33726, -41159, 1676639255, 0, 8, 80000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33650, -41114), (-26371, -39414, 1676639269, 0, 5, 50000000000000000000, 10000000000000000000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 0, -27202, -39119)]
