ID TIME pos
14 0.094 [0, 0] [0.1884189449382887, -0.17437824141009056]
14 5.106 [0, 0] [0.1884189449382887, -0.17437824141009056]
14 10.123 [0.20680999999999994, -0.15073499999999995] [0.1884189449382887, -0.17437824141009056]
14 15.218 [0.20858666666666656, -0.17962666666666668] [0.1884189449382887, -0.17437824141009056]
14 20.323 [0.199988, -0.235284] [0.1884189449382887, -0.17437824141009056]
14 25.332 [0.19795666666666664, -0.24108666666666667] [0.1884189449382887, -0.17437824141009056]
14 30.34 [0.19790833333333335, -0.24186] [0.1884189449382887, -0.17437824141009056]
14 35.343 [0.19765000000000002, -0.24246142857142858] [0.1884189449382887, -0.17437824141009056]
14 40.352 [0.24621132760685105, -0.208324442815783] [0.1884189449382887, -0.17437824141009056]
14 45.354 [0.24462021649573998, -0.2000055539268941] [0.1884189449382887, -0.17437824141009056]
14 50.37 [0.24585799427351773, -0.19798333170467192] [0.1884189449382887, -0.17437824141009056]
14 55.468 [0.2418991053846288, -0.20288777614911638] [0.1884189449382887, -0.17437824141009056]
14 60.476 [0.24139354982907324, -0.20355555392689414] [0.1884189449382887, -0.17437824141009056]
14 65.484 [0.2369761948461659, -0.20648999853420472] [0.1884189449382887, -0.17437824141009056]
14 70.487 [0.2369761948461659, -0.20648999853420472] [0.1884189449382887, -0.17437824141009056]
14 75.497 [0.2369761948461659, -0.20648999853420472] [0.1884189449382887, -0.17437824141009056]
14 80.505 [0.2369761948461659, -0.20648999853420472] [0.1884189449382887, -0.17437824141009056]
14 85.516 [0.2369761948461659, -0.20648999853420472] [0.1884189449382887, -0.17437824141009056]
14 90.613 [0.2369761948461659, -0.20648999853420472] [0.1884189449382887, -0.17437824141009056]
14 95.622 [0.2369761948461659, -0.20648999853420472] [0.1884189449382887, -0.17437824141009056]
14 100.632 [0.23222219484616588, -0.20213899853420472] [0.1884189449382887, -0.17437824141009056]
14 105.639 [0.23103519484616591, -0.2017309985342047] [0.1884189449382887, -0.17437824141009056]
14 110.739 [0.23038319484616596, -0.20030799853420472] [0.1884189449382887, -0.17437824141009056]
14 115.754 [0.23042719484616594, -0.20041599853420472] [0.1884189449382887, -0.17437824141009056]
14 120.853 [0.23042719484616594, -0.20041599853420472] [0.1884189449382887, -0.17437824141009056]
14 125.958 [0.23042619484616594, -0.20041699853420472] [0.1884189449382887, -0.17437824141009056]
14 130.968 [0.23042619484616594, -0.20041699853420472] [0.1884189449382887, -0.17437824141009056]
14 135.97 [0.23042619484616594, -0.20041699853420472] [0.1884189449382887, -0.17437824141009056]
14 140.979 [0.23042619484616594, -0.20041699853420472] [0.1884189449382887, -0.17437824141009056]
14 146.089 [0.23042619484616594, -0.20041699853420472] [0.1884189449382887, -0.17437824141009056]
14 151.096 [0.23042619484616594, -0.20041699853420472] [0.1884189449382887, -0.17437824141009056]
14 156.098 [0.23042619484616594, -0.20041699853420472] [0.1884189449382887, -0.17437824141009056]
14 161.105 [0.2264047225874236, -0.2017409077583679] [0.1884189449382887, -0.17437824141009056]
14 166.118 [0.22323266237180497, -0.20280083211183722] [0.1884189449382887, -0.17437824141009056]
14 171.119 [0.22323266237180497, -0.20280083211183722] [0.1884189449382887, -0.17437824141009056]
14 176.122 [0.223662662371805, -0.2029366654451706] [0.1884189449382887, -0.17437824141009056]
14 181.138 [0.21988861142012767, -0.2070738450263113] [0.1884189449382887, -0.17437824141009056]
14 186.245 [0.21988861142012767, -0.2070738450263113] [0.1884189449382887, -0.17437824141009056]
14 191.339 [0.2180022820329757, -0.20791428466728906] [0.1884189449382887, -0.17437824141009056]
14 196.347 [0.2180022820329757, -0.20791428466728906] [0.1884189449382887, -0.17437824141009056]
14 201.363 [0.21780513917583283, -0.20828714181014624] [0.1884189449382887, -0.17437824141009056]
14 206.458 [0.21850799631869, -0.20765642752443192] [0.1884189449382887, -0.17437824141009056]
14 211.464 [0.21710228203297569, -0.2058028560958605] [0.1884189449382887, -0.17437824141009056]
14 216.467 [0.2170915677472614, -0.20584428466728907] [0.1884189449382887, -0.17437824141009056]
14 221.483 [0.21596871060440428, -0.2027614275244319] [0.1884189449382887, -0.17437824141009056]
14 226.584 [0.21592728203297568, -0.20266571323871765] [0.1884189449382887, -0.17437824141009056]
14 231.591 [0.21592728203297568, -0.20266571323871765] [0.1884189449382887, -0.17437824141009056]
14 236.596 [0.21590656774726139, -0.20267285609586047] [0.1884189449382887, -0.17437824141009056]
14 241.602 [0.21605799631868994, -0.20038928466728903] [0.1884189449382887, -0.17437824141009056]
14 246.619 [0.21605799631868994, -0.20038928466728903] [0.1884189449382887, -0.17437824141009056]
14 251.722 [0.21605799631868994, -0.20038928466728903] [0.1884189449382887, -0.17437824141009056]
14 256.728 [0.21605799631868994, -0.20038928466728903] [0.1884189449382887, -0.17437824141009056]
14 261.728 [0.21605799631868994, -0.20038928466728903] [0.1884189449382887, -0.17437824141009056]
14 266.738 [0.21605799631868994, -0.20038928466728903] [0.1884189449382887, -0.17437824141009056]
14 271.842 [0.21604513917583282, -0.2004121418101462] [0.1884189449382887, -0.17437824141009056]
14 276.85 [0.21604513917583282, -0.2004121418101462] [0.1884189449382887, -0.17437824141009056]
14 281.857 [0.21574371060440423, -0.20083214181014622] [0.1884189449382887, -0.17437824141009056]
14 286.862 [0.21266546323077729, -0.20276133235613644] [0.1884189449382887, -0.17437824141009056]
14 291.868 [0.21217679656411062, -0.2024019990228031] [0.1884189449382887, -0.17437824141009056]
14 296.881 [0.2119314632307773, -0.2025606656894698] [0.1884189449382887, -0.17437824141009056]
14 301.987 [0.21176012989744397, -0.2026139990228031] [0.1884189449382887, -0.17437824141009056]
14 306.988 [0.21176012989744397, -0.2026139990228031] [0.1884189449382887, -0.17437824141009056]
14 311.994 [0.21172079656411066, -0.20259199902280312] [0.1884189449382887, -0.17437824141009056]
14 317.0 [0.21172079656411066, -0.20259199902280312] [0.1884189449382887, -0.17437824141009056]
14 322.01 [0.21172079656411066, -0.20259199902280312] [0.1884189449382887, -0.17437824141009056]
14 327.016 [0.21172079656411066, -0.20259199902280312] [0.1884189449382887, -0.17437824141009056]
14 332.025 [0.21171879656411063, -0.2025939990228031] [0.1884189449382887, -0.17437824141009056]
14 337.026 [0.2116214632307773, -0.20281466568946976] [0.1884189449382887, -0.17437824141009056]
14 342.04 [0.21161746323077732, -0.20281799902280315] [0.1884189449382887, -0.17437824141009056]
14 347.143 [0.21161746323077732, -0.20281799902280315] [0.1884189449382887, -0.17437824141009056]
14 352.149 [0.2115594632307773, -0.20285666568946983] [0.1884189449382887, -0.17437824141009056]
14 357.158 [0.2115254632307773, -0.2028819990228031] [0.1884189449382887, -0.17437824141009056]
14 362.165 [0.21104212989744395, -0.20288799902280316] [0.1884189449382887, -0.17437824141009056]
14 367.173 [0.2109814632307773, -0.20286599902280317] [0.1884189449382887, -0.17437824141009056]
14 372.272 [0.2109814632307773, -0.20286599902280317] [0.1884189449382887, -0.17437824141009056]
14 377.278 [0.2109814632307773, -0.20286599902280317] [0.1884189449382887, -0.17437824141009056]
14 382.292 [0.2109427965641106, -0.20285399902280318] [0.1884189449382887, -0.17437824141009056]
14 387.292 [0.2109427965641106, -0.20285399902280318] [0.1884189449382887, -0.17437824141009056]
14 392.3 [0.2106707965641106, -0.2030513323561365] [0.1884189449382887, -0.17437824141009056]
14 397.31 [0.21048812989744395, -0.20282933235613643] [0.1884189449382887, -0.17437824141009056]
14 402.322 [0.21035946323077728, -0.20288199902280318] [0.1884189449382887, -0.17437824141009056]
14 407.326 [0.21034812989744395, -0.2028846656894698] [0.1884189449382887, -0.17437824141009056]
14 412.433 [0.21034612989744392, -0.2028846656894698] [0.1884189449382887, -0.17437824141009056]
14 417.532 [0.21034479656411062, -0.20288599902280316] [0.1884189449382887, -0.17437824141009056]
14 422.538 [0.21014479656411061, -0.20285799902280313] [0.1884189449382887, -0.17437824141009056]
14 427.55 [0.2101367965641106, -0.2028266656894698] [0.1884189449382887, -0.17437824141009056]
14 432.55 [0.20974479656411057, -0.20300999902280312] [0.1884189449382887, -0.17437824141009056]
14 437.558 [0.2097481298974439, -0.2030073323561365] [0.1884189449382887, -0.17437824141009056]
14 442.571 [0.2096127965641106, -0.20318266568946983] [0.1884189449382887, -0.17437824141009056]
14 447.571 [0.20943479656411057, -0.2032673323561365] [0.1884189449382887, -0.17437824141009056]
14 452.586 [0.2094174632307772, -0.20327733235613646] [0.1884189449382887, -0.17437824141009056]
14 457.587 [0.20937212989744394, -0.20329799902280313] [0.1884189449382887, -0.17437824141009056]
14 462.596 [0.20936546323077726, -0.2032999990228031] [0.1884189449382887, -0.17437824141009056]
14 467.6 [0.20931079656411058, -0.20332599902280313] [0.1884189449382887, -0.17437824141009056]
14 472.611 [0.20931079656411058, -0.20332599902280313] [0.1884189449382887, -0.17437824141009056]
14 477.615 [0.20931079656411058, -0.20332599902280313] [0.1884189449382887, -0.17437824141009056]
14 482.619 [0.20931079656411058, -0.20332599902280313] [0.1884189449382887, -0.17437824141009056]
14 487.623 [0.2093207965641106, -0.20332399902280315] [0.1884189449382887, -0.17437824141009056]
14 492.644 [0.2092707965641106, -0.20330799902280317] [0.1884189449382887, -0.17437824141009056]
14 497.741 [0.20926412989744395, -0.2033066656894698] [0.1884189449382887, -0.17437824141009056]
14 502.755 [0.20926412989744395, -0.2033066656894698] [0.1884189449382887, -0.17437824141009056]
14 507.854 [0.20926412989744395, -0.2033066656894698] [0.1884189449382887, -0.17437824141009056]
14 512.863 [0.20878212989744396, -0.20311799902280311] [0.1884189449382887, -0.17437824141009056]
14 517.875 [0.20878012989744393, -0.20311933235613647] [0.1884189449382887, -0.17437824141009056]
14 522.875 [0.20855679656411058, -0.20336066568946984] [0.1884189449382887, -0.17437824141009056]
14 527.879 [0.20855546323077728, -0.2033613323561365] [0.1884189449382887, -0.17437824141009056]
14 532.886 [0.20855546323077728, -0.2033613323561365] [0.1884189449382887, -0.17437824141009056]
14 537.892 [0.20855546323077728, -0.2033613323561365] [0.1884189449382887, -0.17437824141009056]
14 542.904 [0.20855546323077728, -0.2033613323561365] [0.1884189449382887, -0.17437824141009056]
14 547.909 [0.2084767965641106, -0.2033893323561365] [0.1884189449382887, -0.17437824141009056]
14 552.914 [0.2082567965641106, -0.20339666568946985] [0.1884189449382887, -0.17437824141009056]
14 557.927 [0.20820079656411059, -0.20338733235613649] [0.1884189449382887, -0.17437824141009056]
14 562.934 [0.20804812989744395, -0.2035279990228031] [0.1884189449382887, -0.17437824141009056]
14 567.936 [0.20798879656411062, -0.20355733235613646] [0.1884189449382887, -0.17437824141009056]
14 572.939 [0.20794812989744393, -0.20358399902280314] [0.1884189449382887, -0.17437824141009056]
14 577.947 [0.20794746323077726, -0.20358399902280314] [0.1884189449382887, -0.17437824141009056]
14 582.959 [0.20794746323077726, -0.20358399902280314] [0.1884189449382887, -0.17437824141009056]
14 588.064 [0.20794746323077726, -0.20358399902280314] [0.1884189449382887, -0.17437824141009056]
14 593.163 [0.20794746323077726, -0.20358399902280314] [0.1884189449382887, -0.17437824141009056]
14 598.174 [0.20783612989744393, -0.20358733235613646] [0.1884189449382887, -0.17437824141009056]
