ID TIME ETH
3 0.067 21
3 5.164 21
3 10.283 21
3 15.426 21
3 20.511 21
3 25.564 21
3 30.574 21
3 35.655 21
3 40.769 21
3 45.801 21
3 50.871 21
3 55.962 21
3 61.052 21
3 66.172 21
3 71.301 21
3 76.367 21
3 81.468 21
3 86.54 21
3 91.582 21
3 96.673 21
3 101.686 21
3 106.765 21
3 112.082 21
3 117.213 21
3 122.283 14.333333333333333334
3 127.304 14.333333333333333334
3 132.577 14.333333333333333334
3 137.679 14.333333333333333334
3 142.782 14.333333333333333334
3 147.88 14.333333333333333334
3 152.983 9.88888888888888889
3 158.05 9.88888888888888889
3 163.073 9.88888888888888889
3 168.173 9.88888888888888889
3 173.269 9.88888888888888889
3 178.372 9.88888888888888889
3 183.469 9.88888888888888889
3 188.549 9.88888888888888889
3 193.574 9.88888888888888889
3 198.653 9.88888888888888889
3 203.668 21
3 208.771 21
3 213.796 21
3 218.872 21
3 223.965 21
3 229.068 21
3 234.157 21
3 239.182 21
3 244.247 21
3 249.356 21
3 254.456 21
3 259.588 21
3 264.653 21
3 269.669 21
3 274.758 21
3 279.86 21
3 284.995 21
3 290.06 21
3 295.159 21
3 300.257 21
3 305.472 21
3 310.57 21
3 315.671 21
3 320.748 21
3 325.862 21
3 330.916 21
3 335.944 21
3 341.056 21
3 346.158 21
3 351.25 21
3 356.375 21
3 361.455 21
3 366.555 21
3 371.657 21
3 376.759 21
3 381.845 21
3 386.872 21
3 391.956 21
3 396.965 21
3 402.044 21
3 407.181 21
3 412.47 21
3 417.573 21
3 422.734 21
3 427.773 21
3 432.874 21
3 437.974 21
3 443.071 21
3 448.163 21
3 453.271 21
3 458.33 21
3 463.364 21
3 468.47 21
3 473.572 21
3 478.672 21
3 483.771 21
3 488.871 21
3 493.948 21
3 499.071 21
3 504.164 21
3 509.265 21
3 514.369 21
3 519.469 21
3 524.569 21
3 529.649 21
3 534.772 21
3 539.871 21
3 544.951 21
3 550.05 21
3 555.143 21
3 560.154 21
3 565.264 21
3 570.383 21
3 575.469 21
3 580.561 21
3 585.665 21
3 590.772 21
3 595.87 21
3 600.969 21
3 606.069 21
3 611.17 21
3 616.271 21
3 621.368 21
3 626.468 21
3 631.571 21
3 636.627 21
3 641.668 21
3 646.79 21
3 651.87 21
3 656.881 21
3 661.975 21
3 666.994 21
3 672.059 21
3 677.075 21
3 682.17 21
3 687.272 21
3 692.367 21
3 697.444 21
3 702.455 21
3 707.572 21
3 712.647 21
3 717.662 21
3 722.687 21
3 727.761 21
3 732.872 21
3 737.88 21
3 742.965 21
3 748.061 21
3 753.174 21
3 758.341 21
3 763.368 21
3 768.515 21
3 773.568 21
3 778.688 21
3 783.771 21
3 788.861 21
3 793.959 21
3 799.07 21
3 804.17 21
3 809.27 21
3 814.36 21
3 819.469 21
3 824.57 21
3 829.648 21
3 834.772 21
3 839.87 21
3 844.952 21
3 850.071 21
3 855.173 21
3 860.267 21
3 865.36 21
3 870.466 21
3 875.548 21
3 880.569 21
3 885.658 21
3 890.759 21
3 895.771 21
3 900.865 21
3 905.972 21
3 910.994 21
3 916.069 21
3 921.167 21
3 926.269 21
3 931.373 21
3 936.473 21
3 941.573 21
3 946.672 21
3 951.762 21
3 956.875 21
3 961.881 21
3 966.972 21
3 972.062 21
3 977.174 21
3 982.271 21
3 987.374 21
3 992.421 21
3 997.472 21
3 1002.569 21
3 1007.67 21
3 1012.766 21
3 1017.867 21
3 1022.964 21
3 1028.051 21
3 1033.174 21
3 1038.275 21
3 1043.37 21
3 1048.45 21
3 1053.492 21
3 1058.548 21
3 1063.683 21
3 1068.758 21
3 1073.921 21
3 1078.971 21
3 1084.069 21
3 1089.206 21
3 1094.254 21
3 1099.365 21
3 1104.488 21
3 1109.559 21
3 1114.668 21
3 1119.765 21
3 1124.869 21
3 1129.964 21
3 1135.067 21
3 1140.167 21
3 1145.266 21
3 1150.362 21
3 1155.471 21
3 1160.571 21
3 1165.668 21
3 1170.772 21
3 1175.841 21
3 1180.852 21
3 1185.972 21
3 1191.073 21
3 1196.15 21
3 1201.271 21
3 1206.448 21
3 1211.468 21
3 1216.509 21
3 1221.562 21
3 1226.671 21
3 1231.77 21
3 1236.874 21
3 1241.969 21
3 1247.065 21
3 1252.17 21
3 1257.271 21
3 1262.356 21
3 1267.473 21
3 1272.57 21
3 1277.639 21
3 1282.737 21
3 1287.758 21
3 1292.817 21
3 1297.873 21
3 1302.95 21
3 1307.973 21
3 1313.071 21
3 1318.175 21
3 1323.274 21
3 1328.344 21
3 1333.372 21
3 1338.45 21
3 1343.475 21
3 1348.571 21
3 1353.668 21
3 1358.686 21
3 1363.757 21
3 1368.777 21
3 1373.873 21
3 1378.973 21
3 1384.058 21
3 1389.149 21
3 1394.271 14.333333333333333334
3 1399.351 14.333333333333333334
3 1404.469 21
3 1409.548 21
3 1414.569 21
3 1419.653 21
3 1424.779 21
3 1429.871 21
3 1434.971 21
3 1440.074 21
3 1445.171 21
3 1450.275 21
3 1455.368 21
3 1460.473 21
3 1465.574 21
3 1470.671 21
3 1475.754 21
3 1480.779 21
3 1485.87 21
3 1491.072 21
3 1496.171 21
3 1501.241 21
3 1506.251 21
3 1511.372 21
3 1516.453 21
3 1521.552 21
3 1526.67 21
3 1531.776 21
3 1536.872 21
3 1542.068 21
3 1547.109 21
3 1552.187 21
3 1557.29 21
3 1562.398 21
3 1567.485 21
3 1572.567 21
3 1577.657 14.333333333333333334
3 1582.753 14.333333333333333334
3 1587.938 14.333333333333333334
3 1592.967 14.333333333333333334
3 1598.072 14.333333333333333334
3 1603.175 14.333333333333333334
3 1608.275 14.333333333333333334
3 1613.368 14.333333333333333334
3 1618.475 14.333333333333333334
3 1623.57 14.333333333333333334
3 1628.653 14.333333333333333334
3 1633.773 14.333333333333333334
3 1638.863 14.333333333333333334
3 1643.975 14.333333333333333334
3 1649.048 14.333333333333333334
3 1654.069 14.333333333333333334
3 1659.173 14.333333333333333334
3 1664.274 14.333333333333333334
3 1669.349 21
3 1674.433 16.555555555555555556
3 1679.479 16.555555555555555556
3 1684.557 16.555555555555555556
3 1689.657 16.555555555555555556
3 1694.669 16.555555555555555556
3 1699.748 16.555555555555555556
3 1704.864 16.555555555555555556
3 1709.967 16.555555555555555556
3 1715.043 16.555555555555555556
3 1720.049 16.555555555555555556
3 1725.172 16.555555555555555556
3 1730.271 16.555555555555555556
3 1735.366 16.555555555555555556
3 1740.469 16.555555555555555556
3 1745.549 16.555555555555555556
3 1750.671 16.555555555555555556
3 1755.748 16.555555555555555556
3 1760.87 21
3 1765.966 21
3 1771.067 21
3 1776.166 21
3 1781.271 21
3 1786.371 21
3 1791.471 21
3 1796.562 21
3 1801.607 21
3 1806.669 21
3 1811.772 21
3 1816.89 21
3 1822.037 21
3 1827.067 21
3 1832.176 21
3 1837.275 21
3 1842.373 21
3 1847.448 21
3 1852.569 21
3 1857.67 21
3 1862.772 21
3 1867.87 21
3 1872.948 21
3 1878.051 21
3 1883.169 21
3 1888.27 21
3 1893.37 21
3 1898.471 21
3 1903.558 21
3 1908.668 21
3 1913.767 21
3 1918.871 21
3 1923.888 21
3 1928.957 21
3 1934.046 21
3 1939.157 21
3 1944.256 21
3 1949.349 21
3 1954.423 21
3 1959.457 21
3 1964.544 21
3 1969.559 21
3 1974.661 21
3 1979.676 21
3 1984.745 21
3 1989.761 21
3 1994.862 21
3 1999.96 21
3 2005.054 21
3 2010.168 21
3 2015.245 21
3 2020.356 21
3 2025.371 21
3 2030.456 21
3 2035.558 21
3 2040.677 21
3 2045.763 21
3 2050.861 21
3 2055.955 21
3 2061.062 21
3 2066.068 21
3 2071.161 21
3 2076.257 21
3 2081.356 21
3 2086.458 21
3 2091.557 21
3 2096.659 21
3 2101.744 21
3 2106.859 21
3 2111.956 21
3 2117.056 21
3 2122.148 21
3 2127.246 21
3 2132.356 21
3 2137.457 21
3 2142.544 21
3 2147.655 21
3 2152.757 21
3 2157.858 21
3 2162.958 21
3 2168.058 21
3 2173.157 21
3 2178.194 21
3 2183.207 21
3 2188.253 21
3 2193.285 21
3 2198.358 21
3 2203.458 21
3 2208.559 21
3 2213.657 21
3 2218.756 21
3 2223.846 21
3 2228.956 21
3 2234.057 21
3 2239.157 21
3 2244.256 21
3 2249.268 21
3 2254.357 21
3 2259.458 21
3 2264.584 21
3 2269.65 21
3 2274.757 21
3 2279.854 21
3 2285.022 21
3 2290.098 21
3 2295.157 21
3 2300.256 21
3 2305.355 21
3 2310.459 21
3 2315.552 21
3 2320.657 21
3 2325.756 21
3 2330.858 21
3 2335.921 21
3 2340.958 21
3 2346.045 21
3 2351.063 21
3 2356.163 21
3 2361.26 21
3 2366.36 21
3 2371.458 21
3 2376.546 21
3 2381.657 21
3 2386.664 21
3 2391.756 21
3 2396.844 21
3 2401.956 21
3 2407.001 21
3 2412.059 21
3 2417.157 21
3 2422.245 21
3 2427.264 21
3 2432.355 21
3 2437.455 21
3 2442.567 21
3 2447.734 21
3 2452.756 21
3 2457.854 21
3 2462.98 21
3 2468.044 21
3 2473.158 21
3 2478.257 21
3 2483.276 21
3 2488.412 21
3 2493.463 21
3 2498.558 21
3 2503.727 21
3 2508.76 21
3 2513.786 21
3 2518.858 21
3 2523.978 21
3 2529.057 21
3 2534.175 21
3 2539.258 21
3 2544.403 21
3 2549.459 21
3 2554.556 21
3 2559.651 21
3 2564.757 21
3 2569.857 21
3 2574.948 21
3 2580.057 14.333333333333333334
3 2585.144 14.333333333333333334
3 2590.258 14.333333333333333334
3 2595.354 14.333333333333333334
3 2600.457 14.333333333333333334
3 2605.544 14.333333333333333334
3 2610.558 14.333333333333333334
3 2615.564 14.333333333333333334
3 2620.659 14.333333333333333334
3 2625.751 14.333333333333333334
3 2630.844 14.333333333333333334
3 2635.944 14.333333333333333334
3 2641.045 14.333333333333333334
3 2646.15 14.333333333333333334
3 2651.257 21.833333333333333333
3 2656.358 21.833333333333333333
3 2661.371 21.833333333333333333
3 2666.462 21.833333333333333333
3 2671.523 21.833333333333333333
3 2676.563 21.833333333333333333
3 2681.662 21.833333333333333333
3 2686.756 21.833333333333333333
3 2691.855 21.833333333333333333
3 2696.957 21.833333333333333333
3 2701.992 21.833333333333333333
3 2707.099 21.833333333333333333
3 2712.157 21.833333333333333333
3 2717.254 21.833333333333333333
3 2722.356 21.833333333333333333
3 2727.38 21.833333333333333333
3 2732.45 21.833333333333333333
3 2737.559 21.833333333333333333
3 2742.659 21.833333333333333333
3 2747.682 21.833333333333333333
