ID TIME pos
7 0.098 [0, 0] [-0.32228721682564804, 0.4458270469294284]
7 5.103 [0, 0] [-0.32228721682564804, 0.4458270469294284]
7 10.113 [0, 0] [-0.32228721682564804, 0.4458270469294284]
7 15.118 [0, 0] [-0.32228721682564804, 0.4458270469294284]
7 20.124 [0, 0] [-0.32228721682564804, 0.4458270469294284]
7 25.13 [0, 0] [-0.32228721682564804, 0.4458270469294284]
7 30.138 [0, 0] [-0.32228721682564804, 0.4458270469294284]
7 35.148 [0, 0] [-0.32228721682564804, 0.4458270469294284]
7 40.154 [0, 0] [-0.32228721682564804, 0.4458270469294284]
7 45.16 [0, 0] [-0.32228721682564804, 0.4458270469294284]
7 50.168 [0, 0] [-0.32228721682564804, 0.4458270469294284]
7 55.175 [0, 0] [-0.32228721682564804, 0.4458270469294284]
7 60.182 [-0.23236999999999997, 0.6660599999999999] [-0.32228721682564804, 0.4458270469294284]
7 65.184 [-0.3391766666666667, 0.60154] [-0.32228721682564804, 0.4458270469294284]
7 70.194 [-0.3391933333333333, 0.5983183333333333] [-0.32228721682564804, 0.4458270469294284]
7 75.199 [-0.33205, 0.6005266666666665] [-0.32228721682564804, 0.4458270469294284]
7 80.202 [-0.32488666666666666, 0.5955916666666666] [-0.32228721682564804, 0.4458270469294284]
7 85.212 [-0.3261014285714286, 0.5873799999999999] [-0.32228721682564804, 0.4458270469294284]
7 90.219 [-0.32702875, 0.58492625] [-0.32228721682564804, 0.4458270469294284]
7 95.227 [-0.3268688888888889, 0.58178] [-0.32228721682564804, 0.4458270469294284]
7 100.232 [-0.32657777777777774, 0.5784933333333334] [-0.32228721682564804, 0.4458270469294284]
7 105.238 [-0.3265566666666666, 0.5781211111111112] [-0.32228721682564804, 0.4458270469294284]
7 110.242 [-0.32373599999999997, 0.576159] [-0.32228721682564804, 0.4458270469294284]
7 115.247 [-0.32481, 0.5742040000000002] [-0.32228721682564804, 0.4458270469294284]
7 120.254 [-0.32481, 0.573972] [-0.32228721682564804, 0.4458270469294284]
7 125.263 [-0.330659, 0.567718] [-0.32228721682564804, 0.4458270469294284]
7 130.267 [-0.330661, 0.5677160000000001] [-0.32228721682564804, 0.4458270469294284]
7 135.275 [-0.330923, 0.568014] [-0.32228721682564804, 0.4458270469294284]
7 140.281 [-0.330923, 0.568014] [-0.32228721682564804, 0.4458270469294284]
7 145.289 [-0.330923, 0.568014] [-0.32228721682564804, 0.4458270469294284]
7 150.298 [-0.33273400000000003, 0.566281] [-0.32228721682564804, 0.4458270469294284]
7 155.303 [-0.33273400000000003, 0.566281] [-0.32228721682564804, 0.4458270469294284]
7 160.311 [-0.33273400000000003, 0.566281] [-0.32228721682564804, 0.4458270469294284]
7 165.319 [-0.33277799999999996, 0.565794] [-0.32228721682564804, 0.4458270469294284]
7 170.322 [-0.331257, 0.5651740000000001] [-0.32228721682564804, 0.4458270469294284]
7 175.329 [-0.33123899999999995, 0.5651629999999999] [-0.32228721682564804, 0.4458270469294284]
7 180.337 [-0.331752, 0.5651629999999999] [-0.32228721682564804, 0.4458270469294284]
7 185.344 [-0.331752, 0.5651629999999999] [-0.32228721682564804, 0.4458270469294284]
