ID TIME FPS
18 0.109 0.11
18 0.197 0.09
18 0.297 0.1
18 0.398 0.1
18 0.497 0.1
18 0.598 0.1
18 0.698 0.1
18 0.799 0.1
18 0.898 0.1
18 0.999 0.1
18 1.098 0.1
18 1.199 0.1
18 1.299 0.1
18 1.399 0.1
18 1.499 0.1
18 1.61 0.11
18 1.7 0.09
18 1.799 0.1
18 1.9 0.1
18 1.999 0.1
18 2.1 0.1
18 2.2 0.1
18 2.301 0.1
18 2.4 0.1
18 2.502 0.1
18 2.601 0.1
18 2.701 0.1
18 2.801 0.1
18 2.901 0.1
18 3.006 0.1
18 3.102 0.1
18 3.206 0.1
18 3.302 0.1
18 3.401 0.1
18 3.502 0.1
18 3.602 0.1
18 3.703 0.1
18 3.802 0.1
18 3.903 0.1
18 4.002 0.1
18 4.104 0.1
18 4.203 0.1
18 4.304 0.1
18 4.403 0.1
18 4.503 0.1
18 4.613 0.11
18 4.704 0.09
18 4.804 0.1
18 4.904 0.1
18 5.005 0.1
18 5.105 0.1
18 5.204 0.1
18 5.305 0.1
18 5.404 0.1
18 5.506 0.1
18 5.604 0.1
18 5.706 0.1
18 5.805 0.1
18 5.905 0.1
18 6.005 0.1
18 6.106 0.1
18 6.205 0.1
18 6.306 0.1
18 6.414 0.11
18 6.506 0.09
18 6.605 0.1
18 6.707 0.1
18 6.806 0.1
18 6.907 0.1
18 7.006 0.1
18 7.106 0.1
18 7.208 0.1
18 7.308 0.1
18 7.407 0.1
18 7.507 0.1
18 7.607 0.1
18 7.708 0.1
18 7.807 0.1
18 7.908 0.1
18 8.007 0.1
18 8.109 0.1
18 8.207 0.1
18 8.308 0.1
18 8.408 0.1
18 8.509 0.1
18 8.608 0.1
18 8.709 0.1
18 8.809 0.1
18 8.909 0.1
18 9.008 0.1
18 9.109 0.1
18 9.209 0.1
18 9.31 0.1
18 9.418 0.11
18 9.511 0.09
18 9.609 0.1
18 9.711 0.1
18 9.81 0.1
18 9.91 0.1
18 10.01 0.1
18 10.111 0.1
18 10.211 0.1
18 10.311 0.1
18 10.41 0.1
18 10.511 0.1
18 10.612 0.1
18 10.711 0.1
18 10.821 0.11
18 10.921 0.1
18 11.012 0.09
18 11.12 0.11
18 11.211 0.09
18 11.312 0.1
18 11.413 0.1
18 11.513 0.1
18 11.612 0.1
18 11.713 0.1
18 11.812 0.1
18 11.914 0.1
18 12.013 0.1
18 12.113 0.1
18 12.223 0.11
18 12.314 0.09
18 12.413 0.1
18 12.514 0.1
18 12.614 0.1
18 12.714 0.1
18 12.814 0.1
18 12.915 0.1
18 13.014 0.1
18 13.115 0.1
18 13.214 0.1
18 13.316 0.1
18 13.415 0.1
18 13.515 0.1
18 13.615 0.1
18 13.715 0.1
18 13.815 0.1
18 13.916 0.1
18 14.015 0.1
18 14.125 0.11
18 14.215 0.09
18 14.328 0.11
18 14.417 0.09
18 14.516 0.1
18 14.617 0.1
18 14.717 0.1
18 14.818 0.1
18 14.917 0.1
18 15.018 0.1
18 15.118 0.1
18 15.217 0.1
18 15.323 0.11
18 15.418 0.1
18 15.526 0.11
18 15.628 0.1
18 15.724 0.1
18 15.817 0.09
18 15.926 0.11
18 16.019 0.09
18 16.118 0.1
18 16.219 0.1
18 16.319 0.1
18 16.42 0.1
18 16.522 0.1
18 16.62 0.1
18 16.719 0.1
18 16.819 0.1
18 16.929 0.11
18 17.021 0.09
18 17.119 0.1
18 17.223 0.1
18 17.32 0.1
18 17.421 0.1
18 17.52 0.1
18 17.621 0.1
18 17.72 0.1
18 17.822 0.1
18 17.921 0.1
18 18.021 0.1
18 18.121 0.1
18 18.222 0.1
18 18.32 0.1
18 18.421 0.1
18 18.521 0.1
18 18.622 0.1
18 18.721 0.1
18 18.822 0.1
18 18.921 0.1
18 19.022 0.1
18 19.122 0.1
18 19.223 0.1
18 19.322 0.1
18 19.422 0.1
18 19.522 0.1
18 19.623 0.1
18 19.722 0.1
18 19.823 0.1
18 19.923 0.1
18 20.023 0.1
18 20.132 0.11
18 20.224 0.09
18 20.325 0.1
18 20.424 0.1
18 20.523 0.1
18 20.625 0.1
18 20.724 0.1
18 20.826 0.1
18 20.924 0.1
18 21.025 0.1
18 21.124 0.1
18 21.225 0.1
18 21.325 0.1
18 21.424 0.1
18 21.526 0.1
18 21.625 0.1
18 21.725 0.1
18 21.825 0.1
18 21.926 0.1
18 22.026 0.1
18 22.125 0.1
18 22.226 0.1
18 22.326 0.1
18 22.427 0.1
18 22.526 0.1
18 22.627 0.1
18 22.726 0.1
18 22.828 0.1
18 22.927 0.1
18 23.028 0.1
18 23.127 0.1
18 23.228 0.1
18 23.327 0.1
18 23.428 0.1
18 23.527 0.1
18 23.629 0.1
18 23.728 0.1
18 23.828 0.1
18 23.928 0.1
18 24.029 0.1
18 24.129 0.1
18 24.229 0.1
18 24.329 0.1
18 24.429 0.1
18 24.53 0.1
18 24.63 0.1
18 24.729 0.1
18 24.829 0.1
18 24.929 0.1
18 25.031 0.1
18 25.13 0.1
18 25.232 0.1
18 25.33 0.1
18 25.431 0.1
18 25.531 0.1
18 25.631 0.1
18 25.731 0.1
18 25.831 0.1
18 25.931 0.1
18 26.043 0.11
18 26.133 0.09
18 26.231 0.1
18 26.332 0.1
18 26.432 0.1
18 26.533 0.1
18 26.632 0.1
18 26.733 0.1
18 26.832 0.1
18 26.933 0.1
18 27.033 0.1
18 27.133 0.1
18 27.233 0.1
18 27.335 0.1
18 27.434 0.1
18 27.534 0.1
18 27.643 0.11
18 27.735 0.09
18 27.833 0.1
18 27.936 0.1
18 28.034 0.1
18 28.134 0.1
18 28.234 0.1
18 28.335 0.1
18 28.434 0.1
18 28.535 0.1
18 28.635 0.1
18 28.736 0.1
18 28.835 0.1
18 28.935 0.1
18 29.035 0.1
18 29.137 0.1
18 29.235 0.1
18 29.337 0.1
18 29.436 0.1
18 29.537 0.1
18 29.643 0.11
18 29.738 0.1
18 29.836 0.1
18 29.938 0.1
18 30.037 0.1
18 30.137 0.1
18 30.237 0.1
18 30.337 0.1
18 30.438 0.1
18 30.538 0.1
18 30.638 0.1
18 30.738 0.1
18 30.837 0.1
18 30.939 0.1
18 31.038 0.1
18 31.139 0.1
18 31.238 0.1
18 31.34 0.1
18 31.438 0.1
18 31.541 0.1
18 31.638 0.1
18 31.739 0.1
18 31.839 0.1
18 31.939 0.1
18 32.04 0.1
18 32.139 0.1
18 32.239 0.1
18 32.341 0.1
18 32.439 0.1
18 32.54 0.1
18 32.64 0.1
18 32.742 0.1
18 32.84 0.1
