ID TIME pos
6 0.098 [0, 0] [-0.3627042145495745, -0.3886294839370129]
6 5.107 [0, 0] [-0.3627042145495745, -0.3886294839370129]
6 10.114 [0, 0] [-0.3627042145495745, -0.3886294839370129]
6 15.121 [0, 0] [-0.3627042145495745, -0.3886294839370129]
6 20.125 [0, 0] [-0.3627042145495745, -0.3886294839370129]
6 25.131 [0, 0] [-0.3627042145495745, -0.3886294839370129]
6 30.138 [0, 0] [-0.3627042145495745, -0.3886294839370129]
6 35.145 [0, 0] [-0.3627042145495745, -0.3886294839370129]
6 40.151 [0, 0] [-0.3627042145495745, -0.3886294839370129]
6 45.157 [0, 0] [-0.3627042145495745, -0.3886294839370129]
6 50.166 [0, 0] [-0.3627042145495745, -0.3886294839370129]
6 55.173 [0, 0] [-0.3627042145495745, -0.3886294839370129]
6 60.177 [0, 0] [-0.3627042145495745, -0.3886294839370129]
6 65.184 [0, 0] [-0.3627042145495745, -0.3886294839370129]
6 70.193 [-0.28479999999999994, -0.3219700000000001] [-0.3627042145495745, -0.3886294839370129]
6 75.196 [-0.300245, -0.35422999999999993] [-0.3627042145495745, -0.3886294839370129]
6 80.203 [-0.3043833333333333, -0.3593233333333333] [-0.3627042145495745, -0.3886294839370129]
6 85.21 [-0.289791945727103, -0.3439583660233636] [-0.3627042145495745, -0.3886294839370129]
6 90.216 [-0.28541284064631384, -0.3408796586874343] [-0.3627042145495745, -0.3886294839370129]
6 95.225 [-0.28879728509075825, -0.3329396586874343] [-0.3627042145495745, -0.3886294839370129]
6 100.232 [-0.2901335565816824, -0.33171969281869096] [-0.3627042145495745, -0.3886294839370129]
6 105.239 [-0.29533755658168237, -0.33399869281869093] [-0.3627042145495745, -0.3886294839370129]
6 110.239 [-0.2951832332560749, -0.33565881165335537] [-0.3627042145495745, -0.3886294839370129]
6 115.242 [-0.2955977787106204, -0.3360360843806281] [-0.3627042145495745, -0.3886294839370129]
6 120.251 [-0.29444414234698396, -0.33696153892608266] [-0.3627042145495745, -0.3886294839370129]
6 125.258 [-0.2945014150742567, -0.3369188116533554] [-0.3627042145495745, -0.3886294839370129]
6 130.266 [-0.2945014150742567, -0.3369188116533554] [-0.3627042145495745, -0.3886294839370129]
6 135.27 [-0.294283797151402, -0.338353077348909] [-0.3627042145495745, -0.3886294839370129]
6 140.279 [-0.29497963048473536, -0.3380664106822424] [-0.3627042145495745, -0.3886294839370129]
6 145.284 [-0.29500796381806865, -0.3380347440155757] [-0.3627042145495745, -0.3886294839370129]
6 150.285 [-0.2951279638180686, -0.33800057734890904] [-0.3627042145495745, -0.3886294839370129]
6 155.298 [-0.29531546381806867, -0.3377689106822424] [-0.3627042145495745, -0.3886294839370129]
6 160.302 [-0.2953179638180687, -0.3377680773489091] [-0.3627042145495745, -0.3886294839370129]
6 165.309 [-0.29644129715140194, -0.3367289106822424] [-0.3627042145495745, -0.3886294839370129]
6 170.316 [-0.2964904281397557, -0.33871822524514683] [-0.3627042145495745, -0.3886294839370129]
6 175.322 [-0.2964896589089865, -0.3386028406297622] [-0.3627042145495745, -0.3886294839370129]
6 180.328 [-0.2965027358320634, -0.33857668678360836] [-0.3627042145495745, -0.3886294839370129]
6 185.335 [-0.2965027358320634, -0.33857668678360836] [-0.3627042145495745, -0.3886294839370129]
6 190.344 [-0.2965027358320634, -0.33857668678360836] [-0.3627042145495745, -0.3886294839370129]
6 195.348 [-0.2965027358320634, -0.33857668678360836] [-0.3627042145495745, -0.3886294839370129]
6 200.356 [-0.2965027358320634, -0.33857668678360836] [-0.3627042145495745, -0.3886294839370129]
6 205.363 [-0.2965850435243711, -0.338212071398993] [-0.3627042145495745, -0.3886294839370129]
6 210.37 [-0.2965850435243711, -0.338212071398993] [-0.3627042145495745, -0.3886294839370129]
6 215.375 [-0.2965850435243711, -0.338212071398993] [-0.3627042145495745, -0.3886294839370129]
6 220.382 [-0.29657581275514033, -0.33819899447591606] [-0.3627042145495745, -0.3886294839370129]
6 225.387 [-0.2964458127551403, -0.3380089944759161] [-0.3627042145495745, -0.3886294839370129]
6 230.394 [-0.29648812044744804, -0.33799822524514683] [-0.3627042145495745, -0.3886294839370129]
6 235.403 [-0.29702427429360184, -0.3377613021682237] [-0.3627042145495745, -0.3886294839370129]
6 240.408 [-0.2970273512166788, -0.3377613021682237] [-0.3627042145495745, -0.3886294839370129]
6 245.417 [-0.29703888967821723, -0.3379328406297622] [-0.3627042145495745, -0.3886294839370129]
6 250.423 [-0.29703888967821723, -0.3379328406297622] [-0.3627042145495745, -0.3886294839370129]
6 255.429 [-0.29703888967821723, -0.3379328406297622] [-0.3627042145495745, -0.3886294839370129]
6 260.435 [-0.2970519666012942, -0.3379036098605314] [-0.3627042145495745, -0.3886294839370129]
6 265.444 [-0.2970519666012942, -0.3379036098605314] [-0.3627042145495745, -0.3886294839370129]
6 270.548 [-0.2964988896782173, -0.3384305329374545] [-0.3627042145495745, -0.3886294839370129]
6 275.554 [-0.296518120447448, -0.3384766867836083] [-0.3627042145495745, -0.3886294839370129]
