ID TIME pos
5 0.099 [0, 0] [0.4514688196983951, 0.4391248372732914]
5 5.109 [0, 0] [0.4514688196983951, 0.4391248372732914]
5 10.112 [0, 0] [0.4514688196983951, 0.4391248372732914]
5 15.119 [0, 0] [0.4514688196983951, 0.4391248372732914]
5 20.121 [0, 0] [0.4514688196983951, 0.4391248372732914]
5 25.131 [0, 0] [0.4514688196983951, 0.4391248372732914]
5 30.14 [0, 0] [0.4514688196983951, 0.4391248372732914]
5 35.144 [0, 0] [0.4514688196983951, 0.4391248372732914]
5 40.15 [0, 0] [0.4514688196983951, 0.4391248372732914]
5 45.157 [0, 0] [0.4514688196983951, 0.4391248372732914]
5 50.163 [0, 0] [0.4514688196983951, 0.4391248372732914]
5 55.169 [0, 0] [0.4514688196983951, 0.4391248372732914]
5 60.175 [0, 0] [0.4514688196983951, 0.4391248372732914]
5 65.182 [0, 0] [0.4514688196983951, 0.4391248372732914]
5 70.189 [0, 0] [0.4514688196983951, 0.4391248372732914]
5 75.194 [0, 0] [0.4514688196983951, 0.4391248372732914]
5 80.203 [0, 0] [0.4514688196983951, 0.4391248372732914]
5 85.21 [0, 0] [0.4514688196983951, 0.4391248372732914]
5 90.211 [0, 0] [0.4514688196983951, 0.4391248372732914]
5 95.218 [0, 0] [0.4514688196983951, 0.4391248372732914]
5 100.226 [0, 0] [0.4514688196983951, 0.4391248372732914]
5 105.231 [0, 0] [0.4514688196983951, 0.4391248372732914]
5 110.235 [0, 0] [0.4514688196983951, 0.4391248372732914]
5 115.241 [0, 0] [0.4514688196983951, 0.4391248372732914]
5 120.243 [0, 0] [0.4514688196983951, 0.4391248372732914]
5 125.254 [0, 0] [0.4514688196983951, 0.4391248372732914]
5 130.261 [0, 0] [0.4514688196983951, 0.4391248372732914]
5 135.268 [0, 0] [0.4514688196983951, 0.4391248372732914]
5 140.272 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 145.28 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 150.289 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 155.291 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 160.298 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 165.304 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 170.308 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 175.313 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 180.318 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 185.325 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 190.331 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 195.339 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 200.344 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 205.351 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 210.358 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 215.364 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 220.37 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 225.377 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 230.384 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 235.39 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 240.396 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 245.403 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 250.408 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 255.414 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 260.422 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 265.43 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 270.437 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 275.441 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 280.45 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 285.456 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 290.462 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 295.467 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 300.476 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 305.482 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 310.489 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 315.496 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 320.499 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 325.504 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 330.515 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 335.516 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 340.527 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 345.533 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 350.543 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 355.546 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 360.552 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 365.559 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 370.565 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 375.572 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 380.576 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 385.587 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 390.595 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 395.699 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 400.703 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 405.711 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 410.717 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 415.723 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 420.731 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 425.735 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 430.743 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 435.749 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 440.76 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 445.766 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 450.771 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 455.775 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 460.782 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 465.789 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 470.796 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 475.803 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 480.809 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 485.814 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 490.823 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 495.829 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 500.835 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 505.842 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 510.852 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 515.858 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 520.865 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 525.866 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 530.873 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 535.878 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 540.882 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 545.892 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 550.897 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 555.902 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 560.91 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 565.92 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 570.927 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 575.934 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 580.941 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 585.945 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 590.949 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
5 595.956 [0.55361611444864, 0.6888852536432553] [0.4514688196983951, 0.4391248372732914]
