ID TIME DIST RECRUIT_DIST SCOUT_DIST red green blue yellow TOTAL VALUE
0 0.018 0.04724997636836297 0.04724997636836297 0 0 0 0 0 0 0
0 0.106 0.14699995778104896 0.14699995778104896 0 0 0 0 0 0 0
0 0.207 0.2992499540113605 0.2992499540113605 0 0 0 0 0 0 0
0 0.307 0.5020164123251479 0.5020164123251479 0 0 0 0 0 0 0
0 0.406 0.7525672206215137 0.7525672206215137 0 0 0 0 0 0 0
0 0.522 1.0511860354693703 1.0511860354693703 0 0 0 0 0 0 0
0 0.608 1.398090300571041 1.398090300571041 0 0 0 0 0 0 0
0 0.708 1.7894805348768168 1.7894805348768168 0 0 0 0 0 0 0
0 0.805 2.2252926454574693 2.2252926454574693 0 0 0 0 0 0 0
0 0.908 2.7058847923373026 2.7058847923373026 0 0 0 0 0 0 0
0 1.022 3.2315934822896693 3.2315934822896693 0 0 0 0 0 0 0
0 1.11 3.8027431850325204 3.8027431850325204 0 0 0 0 0 0 0
0 1.208 4.419653802513643 4.419653802513643 0 0 0 0 0 0 0
0 1.308 5.061457940632003 5.061457940632003 0 0 0 0 0 0 0
0 1.406 5.7350866509928435 5.7350866509928435 0 0 0 0 0 0 0
0 1.508 6.441762197819329 6.441762197819329 0 0 0 0 0 0 0
0 1.628 7.164347232173582 7.164347232173582 0 0 0 0 0 0 0
0 1.71 7.902680548495847 7.902680548495847 0 0 0 0 0 0 0
0 1.811 8.657234055485938 8.657234055485938 0 0 0 0 0 0 0
0 1.911 9.428117876098492 9.428117876098492 0 0 0 0 0 0 0
0 2.011 10.215046889280547 10.215046889280547 0 0 0 0 0 0 0
0 2.115 11.014827817735581 11.014827817735581 0 0 0 0 0 0 0
0 2.224 11.829006176702027 11.829006176702027 0 0 0 0 0 0 0
0 2.314 12.663862269765728 12.663862269765728 0 0 0 0 0 0 0
0 2.413 13.527113591751908 13.527113591751908 0 0 0 0 0 0 0
0 2.512 14.417529588325005 14.417529588325005 0 0 0 0 0 0 0
0 2.617 15.331735511644991 15.331735511644991 0 0 0 0 0 0 0
0 2.724 16.270613604042467 16.270613604042467 0 0 0 0 0 0 0
0 2.814 17.235552891705535 17.235552891705535 0 0 0 0 0 0 0
0 2.913 18.22899581643215 18.22899581643215 0 0 0 0 0 0 0
0 3.015 19.248661191017213 19.248661191017213 0 0 0 0 0 0 0
0 3.112 20.298010206223793 20.298010206223793 0 0 0 0 0 0 0
0 3.23 21.376436197944088 21.376436197944088 0 0 0 0 0 0 0
0 3.315 22.48686115446638 22.48686115446638 0 0 0 0 0 0 0
0 3.425 23.63498895581938 23.63498895581938 0 0 0 0 0 0 0
0 3.514 24.817356914762428 24.817356914762428 0 0 0 0 0 0 0
0 3.615 26.031292747476957 26.031292747476957 0 0 0 0 0 0 0
0 3.724 27.27700748447693 27.27700748447693 0 0 0 0 0 0 0
0 3.822 28.551911419567883 28.551911419567883 0 0 0 0 0 0 0
0 3.916 29.856014929549566 29.856014929549566 0 0 0 0 0 0 0
0 4.015 31.18970380934737 31.18970380934737 0 0 0 0 0 0 0
0 4.116 32.55313375710536 32.55313375710536 0 0 0 0 0 0 0
0 4.226 33.94648761690322 33.94648761690322 0 0 0 0 0 0 0
0 4.316 35.3622840380936 35.3622840380936 0 0 0 0 0 0 0
0 4.421 36.80229879546401 36.80229879546401 0 0 0 0 0 0 0
0 4.516 38.26748049606708 38.26748049606708 0 0 0 0 0 0 0
0 4.617 39.75840072541492 39.75840072541492 0 0 0 0 0 0 0
0 4.718 41.281798646392815 41.281798646392815 0 0 0 0 0 0 0
0 4.824 42.83764238600313 42.83764238600313 0 0 0 0 0 0 0
0 4.923 44.424058420341964 44.424058420341964 0 0 0 0 0 0 0
0 5.249 46.04236822109638 46.04236822109638 0 0 0 0 0 0 0
0 5.254 47.692468963879875 47.692468963879875 0 0 0 0 0 0 0
0 5.367 49.370796514285374 49.370796514285374 0 0 0 0 0 0 0
0 5.462 51.07479166771247 51.07479166771247 0 0 0 0 0 0 0
0 5.557 52.79837177385376 52.79837177385376 0 0 0 0 0 0 0
0 5.658 54.54037754685041 54.54037754685041 0 0 0 0 0 0 0
0 5.762 56.30109580503969 56.30109580503969 0 0 0 0 0 0 0
0 5.857 58.07868168006905 58.07868168006905 0 0 0 0 0 0 0
0 5.972 59.87644079569412 59.87644079569412 0 0 0 0 0 0 0
0 6.057 61.699893087134235 61.699893087134235 0 0 0 0 0 0 0
0 6.159 63.54969872784039 63.54969872784039 0 0 0 0 0 0 0
0 6.264 65.42501464991813 65.42501464991813 0 0 0 0 0 0 0
0 6.36 67.32981334430094 67.32981334430094 0 0 0 0 0 0 0
0 6.473 69.26167821008279 69.26167821008279 0 0 0 0 0 0 0
0 6.559 71.21750548466909 71.21750548466909 0 0 0 0 0 0 0
0 6.66 73.19750790998305 73.19750790998305 0 0 0 0 0 0 0
0 6.758 75.200072353211 75.200072353211 0 0 0 0 0 0 0
0 6.862 77.22424254102198 77.22424254102198 0 0 0 0 0 0 0
0 6.964 79.27235492122865 79.27235492122865 0 0 0 0 0 0 0
0 7.067 81.34228281116687 81.34228281116687 0 0 0 0 0 0 0
0 7.16 83.4343550674379 83.4343550674379 0 0 0 0 0 0 0
0 7.26 85.54926201979454 85.54926201979454 0 0 0 0 0 0 0
0 7.363 87.68769704742637 87.68769704742637 0 0 0 0 0 0 0
0 7.462 89.8491915693422 89.8491915693422 0 0 0 0 0 0 0
0 7.573 92.03201926769576 92.03201926769576 0 0 0 0 0 0 0
0 7.66 94.23509121256822 94.23509121256822 0 0 0 0 0 0 0
0 7.761 96.45889242452195 96.45889242452195 0 0 0 0 0 0 0
0 7.865 98.70449366148806 98.70449366148806 0 0 0 0 0 0 0
0 8.008 100.97237206959191 100.97237206959191 0 0 0 0 0 0 0
0 8.062 103.26100847369287 103.26100847369287 0 0 0 0 0 0 0
0 8.174 105.57384271728894 105.57384271728894 0 0 0 0 0 0 0
0 8.266 107.91187292943307 107.91187292943307 0 0 0 0 0 0 0
0 8.369 110.27191640056192 110.27191640056192 0 0 0 0 0 0 0
0 8.478 112.65416467858043 112.65416467858043 0 0 0 0 0 0 0
0 8.565 115.06087409751377 115.06087409751377 0 0 0 0 0 0 0
0 8.681 117.49289009186054 117.49289009186054 0 0 0 0 0 0 0
0 8.763 119.95164105498914 119.95164105498914 0 0 0 0 0 0 0
0 8.869 122.44044155572558 122.44044155572558 0 0 0 0 0 0 0
0 8.966 124.95852984148365 124.95852984148365 0 0 0 0 0 0 0
0 9.068 127.50625521660504 127.50625521660504 0 0 0 0 0 0 0
0 9.168 130.08414245170226 130.08414245170226 0 0 0 0 0 0 0
0 9.275 132.69269794228356 132.69269794228356 0 0 0 0 0 0 0
0 9.37 135.33545085788262 135.33545085788262 0 0 0 0 0 0 0
0 9.466 138.01519200234188 138.01519200234188 0 0 0 0 0 0 0
0 9.569 140.7328979963047 140.7328979963047 0 0 0 0 0 0 0
0 9.669 143.4861613343492 143.4861613343492 0 0 0 0 0 0 0
0 9.768 146.27490991422465 146.27490991422465 0 0 0 0 0 0 0
0 9.879 149.1017736581069 149.1017736581069 0 0 0 0 0 0 0
0 9.971 151.96735920415853 151.96735920415853 0 0 0 0 0 0 0
0 10.263 154.8662946468942 154.8662946468942 0 0 0 0 0 0 0
