ID TIME pos
3 0.1 [0, 0] [0.02365726219371922, -0.28167731602668533]
3 5.108 [0, 0] [0.02365726219371922, -0.28167731602668533]
3 10.113 [-0.02325015380900848, -0.22861928129513515] [0.02365726219371922, -0.28167731602668533]
3 15.119 [-0.08188507690450422, -0.15179464064756756] [0.02365726219371922, -0.28167731602668533]
3 20.126 [-0.08579007690450427, -0.14667964064756758] [0.02365726219371922, -0.28167731602668533]
3 25.133 [-0.08225671793633614, -0.19020309376504504] [0.02365726219371922, -0.28167731602668533]
3 30.139 [-0.08095338460300278, -0.19825642709837835] [0.02365726219371922, -0.28167731602668533]
3 35.146 [-0.08095338460300278, -0.19825642709837835] [0.02365726219371922, -0.28167731602668533]
3 40.152 [-0.08095338460300278, -0.19825642709837835] [0.02365726219371922, -0.28167731602668533]
3 45.157 [-0.08095338460300278, -0.19825642709837835] [0.02365726219371922, -0.28167731602668533]
3 50.166 [-0.08418253845225206, -0.18791482032378376] [0.02365726219371922, -0.28167731602668533]
3 55.173 [-0.08299753845225206, -0.18817982032378378] [0.02365726219371922, -0.28167731602668533]
3 60.177 [-0.0843143076870012, -0.17832561161359078] [0.02365726219371922, -0.28167731602668533]
3 65.183 [-0.08419002197271552, -0.17966704018501928] [0.02365726219371922, -0.28167731602668533]
3 70.19 [-0.08413859340128693, -0.17973846875644783] [0.02365726219371922, -0.28167731602668533]
3 75.196 [-0.08413859340128693, -0.17973846875644783] [0.02365726219371922, -0.28167731602668533]
3 80.204 [-0.08326859340128694, -0.18047418304216215] [0.02365726219371922, -0.28167731602668533]
3 85.209 [-0.08314716482985837, -0.18052704018501928] [0.02365726219371922, -0.28167731602668533]
3 90.217 [-0.0822825192261261, -0.17988991016189187] [0.02365726219371922, -0.28167731602668533]
3 95.224 [-0.08168251922612606, -0.18066241016189188] [0.02365726219371922, -0.28167731602668533]
3 100.229 [-0.08131626922612605, -0.18080866016189187] [0.02365726219371922, -0.28167731602668533]
3 105.236 [-0.08112626922612605, -0.18104616016189187] [0.02365726219371922, -0.28167731602668533]
3 110.242 [-0.08113001922612605, -0.18105991016189188] [0.02365726219371922, -0.28167731602668533]
3 115.247 [-0.07898876922612603, -0.18308366016189187] [0.02365726219371922, -0.28167731602668533]
3 120.253 [-0.07892876922612603, -0.18313116016189188] [0.02365726219371922, -0.28167731602668533]
