ID TIME pos
8 5.261 [-0.2944833697192148, 0.4089485170622933] []
8 10.283 [-0.2944833697192148, 0.4089485170622933] []
8 15.304 [-0.2944833697192148, 0.4089485170622933] []
8 20.313 [-0.2944833697192148, 0.4089485170622933] []
8 30.354 [-0.2944833697192148, 0.4089485170622933] []
8 35.439 [-0.2944833697192148, 0.4089485170622933] []
8 40.505 [-0.2944833697192148, 0.4089485170622933] [(-32096, 40431, 1676645033, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -32096, 40431)]
8 77.337 [-0.2944833697192148, 0.4089485170622933] [(-29732, 41476, 1676645033, 0, 6, 60000000000000000000, 50000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -29307, 41462)]
8 128.05 [-0.2944833697192148, 0.4089485170622933] [(-29990, 40645, 1676645121, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -29305, 40528), (-29200, 37653, 1676645095, 0, 8, 82500000000000000000, 71250000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -30411, 40777)]
8 133.096 [-0.2944833697192148, 0.4089485170622933] [(-29990, 40645, 1676645123, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -29305, 40528), (-28500, 38014, 1676645095, 0, 9, 93750000000000000000, 82500000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -29450, 40761)]
8 143.077 [-0.2944833697192148, 0.4089485170622933] [(-29990, 40645, 1676645129, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -29305, 40528), (-28177, 37358, 1676645129, 1, 10, 105000000000000000000, 82500000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -29450, 40761)]
8 148.121 [-0.2944833697192148, 0.4089485170622933] [(-29990, 40645, 1676645129, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -29305, 40528), (-28177, 37358, 1676645129, 1, 10, 105000000000000000000, 82500000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -29450, 40761)]
8 153.194 [-0.2944833697192148, 0.4089485170622933] [(-29990, 40645, 1676645145, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -29305, 40528), (-28177, 37358, 1676645145, 1, 10, 105000000000000000000, 82500000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -29450, 40761), (-39250, 68269, 1676645145, 0, 1, 12656250000000000000, 12656250000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -39250, 68269)]
8 185.662 [-0.2944833697192148, 0.4089485170622933] [(-29990, 40645, 1676645179, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -29305, 40528), (-28177, 37358, 1676645179, 1, 10, 105000000000000000000, 82500000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -29450, 40761), (-36770, 53421, 1676645145, 0, 8, 86875000000000000000, 64062500000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36088, 48136)]
8 190.754 [-0.2944833697192148, 0.4089485170622933] [(-29990, 40645, 1676645179, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -29305, 40528), (-28177, 37358, 1676645179, 1, 10, 105000000000000000000, 82500000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -29450, 40761), (-36770, 53421, 1676645145, 0, 8, 86875000000000000000, 64062500000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36088, 48136)]
8 195.83 [-0.2944833697192148, 0.4089485170622933] [(-29990, 40645, 1676645187, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -29305, 40528), (-28177, 37358, 1676645187, 1, 10, 105000000000000000000, 82500000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -29450, 40761), (-36770, 53421, 1676645145, 0, 8, 86875000000000000000, 64062500000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36088, 48136), (1703, 20096, 1676645187, 0, 1, 11250000000000000000, 11250000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 1703, 20096)]
