ID TIME pos
10 5.181 [0.41277346035984325, 0.31621046222471344] []
10 61.068 [0.41277346035984325, 0.31621046222471344] [(40327, 28393, 1676644575, 0, 2, 20000000000000000000, 20000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 40327, 28393)]
10 66.149 [0.41277346035984325, 0.31621046222471344] [(48036, 24747, 1676644575, 0, 3, 30000000000000000000, 30000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 48036, 24747)]
10 71.249 [0.41277346035984325, 0.31621046222471344] [(46721, 25647, 1676644575, 0, 4, 40000000000000000000, 40000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 46721, 25647)]
10 76.364 [0.41277346035984325, 0.31621046222471344] [(44557, 26213, 1676644575, 0, 6, 60000000000000000000, 40000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 46721, 25647)]
10 107.226 [0.41277346035984325, 0.31621046222471344] [(47428, 23711, 1676644637, 1, 10, 100000000000000000000, 50000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 47837, 24848), (48506, 31044, 1676644629, 0, 5, 60000000000000000000, 50000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 45811, 33600)]
10 112.26 [0.41277346035984325, 0.31621046222471344] [(47428, 23711, 1676644637, 1, 10, 100000000000000000000, 50000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 47837, 24848), (48506, 31044, 1676644629, 0, 5, 60000000000000000000, 50000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 45811, 33600)]
10 117.395 [0.41277346035984325, 0.31621046222471344] [(47428, 23711, 1676644637, 1, 10, 100000000000000000000, 50000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 47837, 24848), (48506, 31044, 1676644629, 0, 5, 60000000000000000000, 50000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 45811, 33600)]
10 206.705 [0.41277346035984325, 0.31621046222471344] [(47428, 23711, 1676644739, 1, 10, 100000000000000000000, 50000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 47837, 24848), (48604, 32087, 1676644739, 1, 10, 110000000000000000000, 85000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 46401, 34209), (42633, 28565, 1676644739, 1, 10, 107812500000000000000, 107812500000000000000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, 42633, 28565), (44728, 26108, 1676644737, 0, 2, 14062500000000000000, 14062500000000000000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, 44728, 26108)]
10 258.67 [0.41277346035984325, 0.31621046222471344] [(47428, 23711, 1676644795, 1, 10, 100000000000000000000, 50000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 47837, 24848), (48604, 32087, 1676644795, 1, 10, 110000000000000000000, 85000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 46401, 34209), (42633, 28565, 1676644795, 1, 10, 107812500000000000000, 107812500000000000000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, 42633, 28565), (42755, 30037, 1676644795, 1, 10, 95312500000000000000, 90312500000000000000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, 42694, 30300), (40286, 35192, 1676644781, 0, 6, 61527777777777780000, 61527777777777780000, 1, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 1, 40286, 35192)]
10 294.426 [0.41277346035984325, 0.31621046222471344] [(47428, 23711, 1676644833, 1, 10, 100000000000000000000, 50000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 47837, 24848), (48604, 32087, 1676644833, 1, 10, 110000000000000000000, 85000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 46401, 34209), (42633, 28565, 1676644833, 1, 10, 107812500000000000000, 107812500000000000000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, 42633, 28565), (42755, 30037, 1676644833, 1, 10, 95312500000000000000, 90312500000000000000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, 42694, 30300), (40667, 34764, 1676644833, 1, 10, 107986111111111117000, 107986111111111117000, 1, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 1, 40667, 34764), (43712, 31690, 1676644833, 0, 1, 5277777777777778000, 5277777777777778000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 43712, 31690)]
10 305.678 [0.41277346035984325, 0.31621046222471344] [(47428, 23711, 1676644843, 1, 10, 100000000000000000000, 50000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 47837, 24848), (48604, 32087, 1676644843, 1, 10, 110000000000000000000, 85000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 46401, 34209), (42633, 28565, 1676644843, 1, 10, 107812500000000000000, 107812500000000000000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, 42633, 28565), (42755, 30037, 1676644843, 1, 10, 95312500000000000000, 90312500000000000000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, 42694, 30300), (40667, 34764, 1676644843, 1, 10, 107986111111111117000, 107986111111111117000, 1, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 1, 40667, 34764), (42871, 27927, 1676644833, 0, 4, 39236111111111115000, 39236111111111115000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 42871, 27927)]
10 352.98 [0.41277346035984325, 0.31621046222471344] [(47428, 23711, 1676644891, 1, 10, 100000000000000000000, 50000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 47837, 24848), (48604, 32087, 1676644891, 1, 10, 110000000000000000000, 85000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 46401, 34209), (42633, 28565, 1676644891, 1, 10, 107812500000000000000, 107812500000000000000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, 42633, 28565), (42755, 30037, 1676644891, 1, 10, 95312500000000000000, 90312500000000000000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, 42694, 30300), (40667, 34764, 1676644891, 1, 10, 107986111111111117000, 107986111111111117000, 1, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 1, 40667, 34764), (42450, 30517, 1676644891, 1, 10, 94756944444444452000, 81979166666666673000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 42311, 30337), (44759, 37622, 1676644881, 0, 2, 11840277777777778000, 11840277777777778000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 1, 44759, 37622)]
10 358.038 [0.41277346035984325, 0.31621046222471344] [(47428, 23711, 1676644893, 1, 10, 100000000000000000000, 50000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 47837, 24848), (48604, 32087, 1676644893, 1, 10, 110000000000000000000, 85000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 46401, 34209), (42633, 28565, 1676644893, 1, 10, 107812500000000000000, 107812500000000000000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, 42633, 28565), (42755, 30037, 1676644893, 1, 10, 95312500000000000000, 90312500000000000000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, 42694, 30300), (40667, 34764, 1676644893, 1, 10, 107986111111111117000, 107986111111111117000, 1, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 1, 40667, 34764), (42450, 30517, 1676644893, 1, 10, 94756944444444452000, 81979166666666673000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 42311, 30337), (43605, 36225, 1676644881, 0, 3, 17118055555555556000, 17118055555555556000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 1, 43605, 36225)]
10 363.129 [0.41277346035984325, 0.31621046222471344] [(47428, 23711, 1676644893, 1, 10, 100000000000000000000, 50000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 47837, 24848), (48604, 32087, 1676644893, 1, 10, 110000000000000000000, 85000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 46401, 34209), (42633, 28565, 1676644893, 1, 10, 107812500000000000000, 107812500000000000000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, 42633, 28565), (42755, 30037, 1676644893, 1, 10, 95312500000000000000, 90312500000000000000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, 42694, 30300), (40667, 34764, 1676644893, 1, 10, 107986111111111117000, 107986111111111117000, 1, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 1, 40667, 34764), (42450, 30517, 1676644893, 1, 10, 94756944444444452000, 81979166666666673000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 42311, 30337), (43605, 36225, 1676644881, 0, 3, 17118055555555556000, 17118055555555556000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 1, 43605, 36225)]
10 368.151 [0.41277346035984325, 0.31621046222471344] [(47428, 23711, 1676644893, 1, 10, 100000000000000000000, 50000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 47837, 24848), (48604, 32087, 1676644893, 1, 10, 110000000000000000000, 85000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 46401, 34209), (42633, 28565, 1676644893, 1, 10, 107812500000000000000, 107812500000000000000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, 42633, 28565), (42755, 30037, 1676644893, 1, 10, 95312500000000000000, 90312500000000000000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, 42694, 30300), (40667, 34764, 1676644893, 1, 10, 107986111111111117000, 107986111111111117000, 1, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 1, 40667, 34764), (42450, 30517, 1676644893, 1, 10, 94756944444444452000, 81979166666666673000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 42311, 30337), (43605, 36225, 1676644881, 0, 3, 17118055555555556000, 17118055555555556000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 1, 43605, 36225)]
10 373.175 [0.41277346035984325, 0.31621046222471344] [(47428, 23711, 1676644893, 1, 10, 100000000000000000000, 50000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 47837, 24848), (48604, 32087, 1676644893, 1, 10, 110000000000000000000, 85000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 46401, 34209), (42633, 28565, 1676644893, 1, 10, 107812500000000000000, 107812500000000000000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, 42633, 28565), (42755, 30037, 1676644893, 1, 10, 95312500000000000000, 90312500000000000000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, 42694, 30300), (40667, 34764, 1676644893, 1, 10, 107986111111111117000, 107986111111111117000, 1, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 1, 40667, 34764), (42450, 30517, 1676644893, 1, 10, 94756944444444452000, 81979166666666673000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 42311, 30337), (43605, 36225, 1676644881, 0, 3, 17118055555555556000, 17118055555555556000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 1, 43605, 36225)]
10 378.281 [0.41277346035984325, 0.31621046222471344] [(47428, 23711, 1676644917, 1, 10, 100000000000000000000, 50000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 47837, 24848), (48604, 32087, 1676644917, 1, 10, 110000000000000000000, 85000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 46401, 34209), (42633, 28565, 1676644917, 1, 10, 107812500000000000000, 107812500000000000000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, 42633, 28565), (42755, 30037, 1676644917, 1, 10, 95312500000000000000, 90312500000000000000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, 42694, 30300), (40667, 34764, 1676644917, 1, 10, 107986111111111117000, 107986111111111117000, 1, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 1, 40667, 34764), (42450, 30517, 1676644917, 1, 10, 94756944444444452000, 81979166666666673000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 42311, 30337), (45649, 35405, 1676644881, 0, 5, 36006944444444444400, 36006944444444444400, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 1, 45649, 35405)]
10 383.401 [0.41277346035984325, 0.31621046222471344] [(47428, 23711, 1676644917, 1, 10, 100000000000000000000, 50000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 47837, 24848), (48604, 32087, 1676644917, 1, 10, 110000000000000000000, 85000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 46401, 34209), (42633, 28565, 1676644917, 1, 10, 107812500000000000000, 107812500000000000000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, 42633, 28565), (42755, 30037, 1676644917, 1, 10, 95312500000000000000, 90312500000000000000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, 42694, 30300), (40667, 34764, 1676644917, 1, 10, 107986111111111117000, 107986111111111117000, 1, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 1, 40667, 34764), (42450, 30517, 1676644917, 1, 10, 94756944444444452000, 81979166666666673000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 42311, 30337), (45649, 35405, 1676644881, 0, 5, 36006944444444444400, 36006944444444444400, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 1, 45649, 35405)]
10 388.447 [0.41277346035984325, 0.31621046222471344] [(47428, 23711, 1676644927, 1, 10, 100000000000000000000, 50000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 47837, 24848), (48604, 32087, 1676644927, 1, 10, 110000000000000000000, 85000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 46401, 34209), (42633, 28565, 1676644927, 1, 10, 107812500000000000000, 107812500000000000000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, 42633, 28565), (42755, 30037, 1676644927, 1, 10, 95312500000000000000, 90312500000000000000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, 42694, 30300), (40667, 34764, 1676644927, 1, 10, 107986111111111117000, 107986111111111117000, 1, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 1, 40667, 34764), (42450, 30517, 1676644927, 1, 10, 94756944444444452000, 81979166666666673000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 42311, 30337), (44127, 34914, 1676644881, 0, 7, 50381944444444445400, 50381944444444445400, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 1, 44127, 34914)]
10 393.589 [0.41277346035984325, 0.31621046222471344] [(47428, 23711, 1676644931, 1, 10, 100000000000000000000, 50000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 47837, 24848), (48604, 32087, 1676644931, 1, 10, 110000000000000000000, 85000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 46401, 34209), (42633, 28565, 1676644931, 1, 10, 107812500000000000000, 107812500000000000000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, 42633, 28565), (42755, 30037, 1676644931, 1, 10, 95312500000000000000, 90312500000000000000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, 42694, 30300), (40667, 34764, 1676644931, 1, 10, 107986111111111117000, 107986111111111117000, 1, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 1, 40667, 34764), (42450, 30517, 1676644931, 1, 10, 94756944444444452000, 81979166666666673000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 42311, 30337), (43743, 35220, 1676644881, 0, 8, 67222222222222225400, 50381944444444445400, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 1, 44127, 34914)]
10 398.69 [0.41277346035984325, 0.31621046222471344] [(47428, 23711, 1676644937, 1, 10, 100000000000000000000, 50000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 47837, 24848), (48604, 32087, 1676644937, 1, 10, 110000000000000000000, 85000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 46401, 34209), (42633, 28565, 1676644937, 1, 10, 107812500000000000000, 107812500000000000000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, 42633, 28565), (42755, 30037, 1676644937, 1, 10, 95312500000000000000, 90312500000000000000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, 42694, 30300), (40667, 34764, 1676644937, 1, 10, 107986111111111117000, 107986111111111117000, 1, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 1, 40667, 34764), (42450, 30517, 1676644937, 1, 10, 94756944444444452000, 81979166666666673000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 42311, 30337), (42717, 33295, 1676644881, 0, 9, 84861111111111115400, 68020833333333335400, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 1, 42748, 32592)]
