ID TIME BLOCK BALANCE UBI PAY #ROBOT MEAN #VOTES #OKVOTES #MYVOTES #MYOKVOTES R? C?
6 68.862 4 21.000000000000105388 60 0 7 0 0 0 None None False False
6 86.871 5 81.000000000000052576 0 0 8 0 0 0 None None False False
6 137.888 8 81.000000000000052576 20 0 8 0 1 0 None None False False
6 164.857 9 41.000004394330577584 20 0 8 0 7 0 None None False False
6 189.857 11 21.000003640375035394 0 40 8 2373669 10 8 None None False False
6 262.906 12 21.000003640375035394 0 40 8 2373669 11 8 None None False False
6 376.883 15 61.000003640374986937 0 0 8 2373669 13 8 None None False False
6 417.896 18 61.000003640374986937 20 0 8 2492747 21 13 None None False False
6 433.938 18 61.000003640374986937 20 0 8 2492747 22 13 None None False False
6 451.921 20 41.000003027977242809 0 0 8 2492747 22 13 None None False False
6 517.9 22 41.000003027977281121 0 0 8 2432033 26 20 None None False False
6 577.927 24 1.000006022169377292 0 0 8 2432033 31 20 None None False False
6 606.91 26 1.000006856076567712 0 0 8 2432033 39 20 None None True False
6 625.915 27 1.000006856076567712 0 0 8 2432033 39 20 None None True False
6 639.919 27 1.000006856076567712 0 0 8 2432033 39 20 None None True False
6 662.905 28 1.000006856076567712 0 0 8 2432033 39 20 None None True False
6 759.93 29 1.000006022169353064 0 0 8 2507275 38 26 None None False False
6 808.957 31 1.000006022169019431 0 0 8 2594554 46 34 None None False False
6 841.933 31 1.00000602216928038 0 0 8 2594554 46 34 None None False False
6 882.983 36 1.000009197895002368 20 0 8 2607033 53 42 None None False True
6 896.981 36 1.000009197895002368 20 0 8 2607033 53 42 None None False True
6 942.959 37 21.000010394785058321 0 0 8 2607033 57 42 None None True True
