ID TIME VOTE
6 41.938 2216494
6 63.961 2586206
6 73.938 2439759
6 154.948 2991329
6 165.487 3013513
6 183.948 3021844
6 246.021 2950367
6 257.476 2950963
6 270.001 2918060
6 280.507 2837620
6 318.044 2823613
6 332.609 2871759
6 347.48 2813315
6 446.606 2744399
6 459.512 2742094
6 477.027 2724236
6 488.516 2665116
6 509.55 2638392
6 519.578 2609265
6 534.033 2644804
6 551.044 2627467
6 559.099 2613452
