ID TIME TELAPSED TIMESTAMP BLOCK HASH PHASH DIFF TDIFF SIZE TXS UNC PENDING QUEUED
8 2.846 3.0462968349456787 1627934248 1 0x72b5df10c17fa06525113fa192f1a6e238216f24a729f80dc61fd25069d90c08 0x19a39244655079188c9c4b95f383b6e9fe80c2e3c8f16c0acef88966cd6fe8a3 1 2 610 0 0 0 0
8 3.427 3.966758966445923 1627934248 1 0x069fa3b7ee1e3bf7beb68c62184e799be1c4d3764679014cc33d3c95daa4fbf1 0x19a39244655079188c9c4b95f383b6e9fe80c2e3c8f16c0acef88966cd6fe8a3 1 2 610 0 0 0 0
8 4.058 4.458013296127319 1627934248 1 0x802598e10ea998069c9c8dbbad1fff080b9c8a2547f78a5770e1b1cc1466b1f7 0x19a39244655079188c9c4b95f383b6e9fe80c2e3c8f16c0acef88966cd6fe8a3 1 2 610 0 0 0 0
8 15.759 1.1719858646392822 1627934263 2 0xa20cba70a6c6798020754198849d3ccaa775474bc716911ff4a992756f4b0fdd 0x802598e10ea998069c9c8dbbad1fff080b9c8a2547f78a5770e1b1cc1466b1f7 1 3 610 0 0 0 0
8 45.642 46.225144147872925 1627934248 1 0x7e55f0a267137eac76476bac596d892ab78ce6baa53be07894f4141ef80114c5 0x19a39244655079188c9c4b95f383b6e9fe80c2e3c8f16c0acef88966cd6fe8a3 2 3 610 0 0 0 0
8 46.03 31.51476812362671 1627934263 2 0x4c533446e6162b7555a3457cae5946d91d71e11d6f132ba662ac34f4d362a08e 0x7e55f0a267137eac76476bac596d892ab78ce6baa53be07894f4141ef80114c5 2 5 610 0 0 0 0
8 46.621 17.024406671524048 1627934278 3 0x8243ee52807244313b3e3dc6100f649a2274a6124aecdbd3583afc969c87de93 0x4c533446e6162b7555a3457cae5946d91d71e11d6f132ba662ac34f4d362a08e 1 6 610 0 0 0 0
8 48.997 4.454793691635132 1627934293 4 0x359be7f111268a844b9b7421ed55134ab331e1b2d2cf34418132d5fceeab524b 0x8243ee52807244313b3e3dc6100f649a2274a6124aecdbd3583afc969c87de93 1 7 610 0 0 0 0
8 62.836 18.320738077163696 1627934293 4 0x8f36be3f2188e164d77bd07d3ccd9bbf30fbe52dcd4b02d4baf2e91152d510bd 0xdf3a838fc97e921246cff6b607f241a42d6f6f527ea676efab888db378cd2c3c 2 8 610 0 0 0 0
8 64.968 3.6116108894348145 1627934310 5 0x0a252783f6f6df57441b7c5d8daa039517f480bbcca729afea7dd6be8ceb5a2d 0x8f36be3f2188e164d77bd07d3ccd9bbf30fbe52dcd4b02d4baf2e91152d510bd 1 9 610 0 0 0 0
8 80.812 4.2152228355407715 1627934325 6 0xf7116a744f2f7390ad2246846f839b1cb7f8015c7cf69a4eaf9fae8c4594c9a0 0x0a252783f6f6df57441b7c5d8daa039517f480bbcca729afea7dd6be8ceb5a2d 1 10 610 0 0 0 0
8 92.855 1.238823413848877 1627934340 7 0xeaf4185ec4b289ff80b4f9ad2c2459e0f8ebaeadedf6415b52595fd65d826c0f 0xf7116a744f2f7390ad2246846f839b1cb7f8015c7cf69a4eaf9fae8c4594c9a0 1 11 610 0 0 0 0
