ID TIME pos
3 0.1 [0, 0] [0.3753602891645067, 0.26231960669856597]
3 5.107 [0, 0] [0.3753602891645067, 0.26231960669856597]
3 10.112 [0, 0] [0.3753602891645067, 0.26231960669856597]
3 15.119 [0, 0] [0.3753602891645067, 0.26231960669856597]
3 20.126 [0, 0] [0.3753602891645067, 0.26231960669856597]
3 25.134 [0, 0] [0.3753602891645067, 0.26231960669856597]
3 30.14 [0, 0] [0.3753602891645067, 0.26231960669856597]
3 35.147 [0, 0] [0.3753602891645067, 0.26231960669856597]
3 40.152 [0, 0] [0.3753602891645067, 0.26231960669856597]
3 45.159 [0, 0] [0.3753602891645067, 0.26231960669856597]
3 50.165 [0, 0] [0.3753602891645067, 0.26231960669856597]
3 55.171 [0, 0] [0.3753602891645067, 0.26231960669856597]
3 60.178 [0, 0] [0.3753602891645067, 0.26231960669856597]
3 65.183 [0, 0] [0.3753602891645067, 0.26231960669856597]
3 70.191 [0, 0] [0.3753602891645067, 0.26231960669856597]
3 75.197 [0, 0] [0.3753602891645067, 0.26231960669856597]
3 80.203 [0, 0] [0.3753602891645067, 0.26231960669856597]
3 85.209 [0, 0] [0.3753602891645067, 0.26231960669856597]
3 90.216 [0, 0] [0.3753602891645067, 0.26231960669856597]
3 95.222 [0, 0] [0.3753602891645067, 0.26231960669856597]
3 100.229 [0, 0] [0.3753602891645067, 0.26231960669856597]
3 105.236 [0, 0] [0.3753602891645067, 0.26231960669856597]
3 110.237 [0, 0] [0.3753602891645067, 0.26231960669856597]
3 115.244 [0, 0] [0.3753602891645067, 0.26231960669856597]
3 120.252 [0, 0] [0.3753602891645067, 0.26231960669856597]
3 125.259 [0, 0] [0.3753602891645067, 0.26231960669856597]
3 130.267 [0, 0] [0.3753602891645067, 0.26231960669856597]
3 135.273 [0, 0] [0.3753602891645067, 0.26231960669856597]
3 140.28 [0, 0] [0.3753602891645067, 0.26231960669856597]
3 145.283 [0.15273000000000003, -0.26659999999999995] [0.3753602891645067, 0.26231960669856597]
3 150.292 [0.15273000000000003, -0.26659999999999995] [0.3753602891645067, 0.26231960669856597]
3 155.297 [0.15273000000000003, -0.26659999999999995] [0.3753602891645067, 0.26231960669856597]
3 160.305 [0.15273000000000003, -0.26659999999999995] [0.3753602891645067, 0.26231960669856597]
3 165.312 [0.15273000000000003, -0.26659999999999995] [0.3753602891645067, 0.26231960669856597]
3 170.318 [0.15273000000000003, -0.26659999999999995] [0.3753602891645067, 0.26231960669856597]
3 175.324 [0.15273000000000003, -0.26659999999999995] [0.3753602891645067, 0.26231960669856597]
3 180.331 [0.15273000000000003, -0.26659999999999995] [0.3753602891645067, 0.26231960669856597]
3 185.334 [0.15273000000000003, -0.26659999999999995] [0.3753602891645067, 0.26231960669856597]
3 190.344 [0.15273000000000003, -0.26659999999999995] [0.3753602891645067, 0.26231960669856597]
3 195.35 [0.15273000000000003, -0.26659999999999995] [0.3753602891645067, 0.26231960669856597]
3 200.358 [0.15273000000000003, -0.26659999999999995] [0.3753602891645067, 0.26231960669856597]
3 205.363 [0.15273000000000003, -0.26659999999999995] [0.3753602891645067, 0.26231960669856597]
3 210.37 [0.158825, -0.1121399999999999] [0.3753602891645067, 0.26231960669856597]
3 215.376 [0.158825, -0.1121399999999999] [0.3753602891645067, 0.26231960669856597]
3 220.383 [0.158825, -0.1121399999999999] [0.3753602891645067, 0.26231960669856597]
3 225.389 [0.158825, -0.1121399999999999] [0.3753602891645067, 0.26231960669856597]
