ID TIME pos
5 0.099 [0, 0] [-0.3940681724311217, -0.46474020112787506]
5 5.106 [0, 0] [-0.3940681724311217, -0.46474020112787506]
5 10.112 [0, 0] [-0.3940681724311217, -0.46474020112787506]
5 15.119 [0, 0] [-0.3940681724311217, -0.46474020112787506]
5 20.126 [0, 0] [-0.3940681724311217, -0.46474020112787506]
5 25.134 [0, 0] [-0.3940681724311217, -0.46474020112787506]
5 30.141 [0, 0] [-0.3940681724311217, -0.46474020112787506]
5 35.146 [0, 0] [-0.3940681724311217, -0.46474020112787506]
5 40.154 [0, 0] [-0.3940681724311217, -0.46474020112787506]
5 45.16 [0, 0] [-0.3940681724311217, -0.46474020112787506]
5 50.17 [0, 0] [-0.3940681724311217, -0.46474020112787506]
5 55.174 [0, 0] [-0.3940681724311217, -0.46474020112787506]
5 60.179 [0, 0] [-0.3940681724311217, -0.46474020112787506]
5 65.187 [0, 0] [-0.3940681724311217, -0.46474020112787506]
5 70.193 [0, 0] [-0.3940681724311217, -0.46474020112787506]
5 75.203 [0, 0] [-0.3940681724311217, -0.46474020112787506]
5 80.208 [0, 0] [-0.3940681724311217, -0.46474020112787506]
5 85.216 [-0.3500000000000001, -0.4800899999999999] [-0.3940681724311217, -0.46474020112787506]
5 90.224 [-0.3500000000000001, -0.4800899999999999] [-0.3940681724311217, -0.46474020112787506]
5 95.228 [-0.3500000000000001, -0.4800899999999999] [-0.3940681724311217, -0.46474020112787506]
5 100.234 [-0.3500000000000001, -0.4800899999999999] [-0.3940681724311217, -0.46474020112787506]
5 105.24 [-0.3500000000000001, -0.4800899999999999] [-0.3940681724311217, -0.46474020112787506]
5 110.245 [-0.3500000000000001, -0.4800899999999999] [-0.3940681724311217, -0.46474020112787506]
5 115.25 [-0.3659800000000001, -0.45462499999999995] [-0.3940681724311217, -0.46474020112787506]
5 120.257 [-0.3659800000000001, -0.45462499999999995] [-0.3940681724311217, -0.46474020112787506]
5 125.263 [-0.3630275, -0.44954] [-0.3940681724311217, -0.46474020112787506]
5 130.269 [-0.367428, -0.45206999999999997] [-0.3940681724311217, -0.46474020112787506]
5 135.275 [-0.3681166666666667, -0.45261833333333334] [-0.3940681724311217, -0.46474020112787506]
5 140.284 [-0.3657757142857143, -0.4521785714285715] [-0.3940681724311217, -0.46474020112787506]
5 145.29 [-0.36505374999999995, -0.4523075] [-0.3940681724311217, -0.46474020112787506]
5 150.291 [-0.37545517392377814, -0.46142871610984515] [-0.3940681724311217, -0.46474020112787506]
5 155.301 [-0.3753526565314004, -0.4633838444988605] [-0.3940681724311217, -0.46474020112787506]
5 160.308 [-0.3745760513921821, -0.4631089495444186] [-0.3940681724311217, -0.46474020112787506]
