ID TIME pos
15 0.086 [0, 0] [-0.2766895473644573, -0.3501319154816128]
15 5.095 [0, 0] [-0.2766895473644573, -0.3501319154816128]
15 10.098 [0, 0] [-0.2766895473644573, -0.3501319154816128]
15 15.102 [0, 0] [-0.2766895473644573, -0.3501319154816128]
15 20.117 [0, 0] [-0.2766895473644573, -0.3501319154816128]
15 25.211 [0, 0] [-0.2766895473644573, -0.3501319154816128]
15 30.217 [0, 0] [-0.2766895473644573, -0.3501319154816128]
15 35.226 [0, 0] [-0.2766895473644573, -0.3501319154816128]
15 40.324 [-0.14172000000000007, -0.47519] [-0.2766895473644573, -0.3501319154816128]
15 45.329 [-0.14172000000000007, -0.47519] [-0.2766895473644573, -0.3501319154816128]
15 50.336 [-0.14172000000000007, -0.47519] [-0.2766895473644573, -0.3501319154816128]
15 55.34 [-0.14172000000000007, -0.47519] [-0.2766895473644573, -0.3501319154816128]
15 60.341 [-0.20111, -0.412845] [-0.2766895473644573, -0.3501319154816128]
15 65.347 [-0.20111, -0.412845] [-0.2766895473644573, -0.3501319154816128]
15 70.35 [-0.2444766666666666, -0.37013333333333337] [-0.2766895473644573, -0.3501319154816128]
15 75.355 [-0.26812198491731887, -0.3190838669599074] [-0.2766895473644573, -0.3501319154816128]
15 80.362 [-0.26888798994487917, -0.32043591130660487] [-0.2766895473644573, -0.3501319154816128]
15 85.368 [-0.26888798994487917, -0.32043591130660487] [-0.2766895473644573, -0.3501319154816128]
15 90.368 [-0.26630970566703926, -0.3245750668342327] [-0.2766895473644573, -0.3501319154816128]
15 95.373 [-0.266143991381325, -0.3248136382628042] [-0.2766895473644573, -0.3501319154816128]
15 100.38 [-0.26493113423846787, -0.3250036382628041] [-0.2766895473644573, -0.3501319154816128]
15 105.381 [-0.26493113423846787, -0.3250036382628041] [-0.2766895473644573, -0.3501319154816128]
15 110.386 [-0.26493113423846787, -0.3250036382628041] [-0.2766895473644573, -0.3501319154816128]
15 115.39 [-0.26493113423846787, -0.3250036382628041] [-0.2766895473644573, -0.3501319154816128]
15 120.396 [-0.26493113423846787, -0.3250036382628041] [-0.2766895473644573, -0.3501319154816128]
15 125.399 [-0.26493113423846787, -0.3250036382628041] [-0.2766895473644573, -0.3501319154816128]
15 130.404 [-0.26493113423846787, -0.3250036382628041] [-0.2766895473644573, -0.3501319154816128]
15 135.406 [-0.26493113423846787, -0.3250036382628041] [-0.2766895473644573, -0.3501319154816128]
15 140.415 [-0.26493113423846787, -0.3250036382628041] [-0.2766895473644573, -0.3501319154816128]
15 145.519 [-0.26493113423846787, -0.3250036382628041] [-0.2766895473644573, -0.3501319154816128]
15 150.527 [-0.2554107939669275, -0.3351335467839629] [-0.2766895473644573, -0.3501319154816128]
15 155.623 [-0.2499407217881159, -0.34575413343996625] [-0.2766895473644573, -0.3501319154816128]
15 160.628 [-0.24806399497243956, -0.3484346223199691] [-0.2766895473644573, -0.3501319154816128]
15 165.634 [-0.2435373283057729, -0.3480846223199691] [-0.2766895473644573, -0.3501319154816128]
15 170.637 [-0.24383482830577297, -0.3481846223199691] [-0.2766895473644573, -0.3501319154816128]
15 175.645 [-0.24082149497243957, -0.35103795565330237] [-0.2766895473644573, -0.3501319154816128]
15 180.648 [-0.2408264949724396, -0.3511162889866357] [-0.2766895473644573, -0.3501319154816128]
15 185.65 [-0.24084149497243965, -0.35111378898663576] [-0.2766895473644573, -0.3501319154816128]
15 190.656 [-0.24084232830577293, -0.3511129556533024] [-0.2766895473644573, -0.3501319154816128]
15 195.658 [-0.240834828305773, -0.35111128898663574] [-0.2766895473644573, -0.3501319154816128]
15 200.663 [-0.240834828305773, -0.35111128898663574] [-0.2766895473644573, -0.3501319154816128]
15 205.676 [-0.23917316163910632, -0.3537687889866357] [-0.2766895473644573, -0.3501319154816128]
15 210.773 [-0.23912649497243965, -0.3538329556533024] [-0.2766895473644573, -0.3501319154816128]
15 215.781 [-0.23906232830577298, -0.35392212231996906] [-0.2766895473644573, -0.3501319154816128]
15 220.884 [-0.23906149497243967, -0.3539229556533024] [-0.2766895473644573, -0.3501319154816128]
15 225.886 [-0.23478482830577296, -0.35680628898663574] [-0.2766895473644573, -0.3501319154816128]
15 230.891 [-0.23475649497243967, -0.3568254556533024] [-0.2766895473644573, -0.3501319154816128]
15 235.899 [-0.23475649497243967, -0.3568254556533024] [-0.2766895473644573, -0.3501319154816128]
15 240.902 [-0.23475649497243967, -0.3568254556533024] [-0.2766895473644573, -0.3501319154816128]
15 245.903 [-0.23475649497243967, -0.3568254556533024] [-0.2766895473644573, -0.3501319154816128]
15 250.909 [-0.23475649497243967, -0.3568254556533024] [-0.2766895473644573, -0.3501319154816128]
15 255.913 [-0.23475649497243967, -0.3568254556533024] [-0.2766895473644573, -0.3501319154816128]
15 260.918 [-0.23475649497243967, -0.3568254556533024] [-0.2766895473644573, -0.3501319154816128]
15 265.92 [-0.23485566163910634, -0.3564796223199691] [-0.2766895473644573, -0.3501319154816128]
15 270.925 [-0.23479232830577298, -0.3565546223199691] [-0.2766895473644573, -0.3501319154816128]
15 275.929 [-0.23394232830577297, -0.35684545565330245] [-0.2766895473644573, -0.3501319154816128]
15 280.936 [-0.23394149497243966, -0.3568462889866358] [-0.2766895473644573, -0.3501319154816128]
15 285.938 [-0.2338931616391063, -0.3569737889866358] [-0.2766895473644573, -0.3501319154816128]
15 290.946 [-0.23317522612840577, -0.35847657444920233] [-0.2766895473644573, -0.3501319154816128]
15 295.948 [-0.23327137997455966, -0.35833965137227924] [-0.2766895473644573, -0.3501319154816128]
15 300.952 [-0.23327214920532888, -0.3583350359876638] [-0.2766895473644573, -0.3501319154816128]
15 305.956 [-0.233405995359175, -0.3582565744492023] [-0.2766895473644573, -0.3501319154816128]
15 310.979 [-0.23329445689763662, -0.3583742667568946] [-0.2766895473644573, -0.3501319154816128]
15 315.979 [-0.23336907228225195, -0.3584019590645869] [-0.2766895473644573, -0.3501319154816128]
15 320.983 [-0.2317583030514827, -0.35998734367997154] [-0.2766895473644573, -0.3501319154816128]
15 325.991 [-0.23175676458994424, -0.35999118983381767] [-0.2766895473644573, -0.3501319154816128]
15 330.997 [-0.23166445689763654, -0.36191503598766384] [-0.2766895473644573, -0.3501319154816128]
15 336.015 [-0.23163830305148275, -0.3620758052184331] [-0.2766895473644573, -0.3501319154816128]
15 341.122 [-0.23163830305148275, -0.3620758052184331] [-0.2766895473644573, -0.3501319154816128]
15 346.218 [-0.23163830305148275, -0.3620758052184331] [-0.2766895473644573, -0.3501319154816128]
15 351.219 [-0.23163830305148275, -0.3620765744492023] [-0.2766895473644573, -0.3501319154816128]
15 356.233 [-0.23163830305148275, -0.3620765744492023] [-0.2766895473644573, -0.3501319154816128]
15 361.242 [-0.23163830305148275, -0.3620765744492023] [-0.2766895473644573, -0.3501319154816128]
15 366.244 [-0.23163830305148275, -0.3620765744492023] [-0.2766895473644573, -0.3501319154816128]
15 371.248 [-0.23158830305148273, -0.36214042060304846] [-0.2766895473644573, -0.3501319154816128]
15 376.254 [-0.23158830305148273, -0.36214042060304846] [-0.2766895473644573, -0.3501319154816128]
15 381.259 [-0.23158830305148273, -0.36214042060304846] [-0.2766895473644573, -0.3501319154816128]
15 386.273 [-0.23158830305148273, -0.36214042060304846] [-0.2766895473644573, -0.3501319154816128]
15 391.275 [-0.23158830305148273, -0.36214042060304846] [-0.2766895473644573, -0.3501319154816128]
15 396.286 [-0.23155368766686735, -0.3621427282953561] [-0.2766895473644573, -0.3501319154816128]
15 401.287 [-0.23174445689763654, -0.36242888214151] [-0.2766895473644573, -0.3501319154816128]
15 406.292 [-0.23166599535917504, -0.36261734367997156] [-0.2766895473644573, -0.3501319154816128]
15 411.301 [-0.2316798415130212, -0.3626734975261253] [-0.2766895473644573, -0.3501319154816128]
15 416.306 [-0.2316798415130212, -0.3626734975261253] [-0.2766895473644573, -0.3501319154816128]
15 421.314 [-0.2316798415130212, -0.3626734975261253] [-0.2766895473644573, -0.3501319154816128]
15 426.322 [-0.2316798415130212, -0.3626734975261253] [-0.2766895473644573, -0.3501319154816128]
15 431.329 [-0.2316798415130212, -0.3626734975261253] [-0.2766895473644573, -0.3501319154816128]
15 436.336 [-0.23167599535917505, -0.3626750359876638] [-0.2766895473644573, -0.3501319154816128]
15 441.341 [-0.23167599535917505, -0.3626750359876638] [-0.2766895473644573, -0.3501319154816128]
15 446.346 [-0.23167599535917505, -0.3626750359876638] [-0.2766895473644573, -0.3501319154816128]
15 451.349 [-0.23167599535917505, -0.3626750359876638] [-0.2766895473644573, -0.3501319154816128]
15 456.358 [-0.23167599535917505, -0.3626750359876638] [-0.2766895473644573, -0.3501319154816128]
15 461.362 [-0.23167599535917505, -0.3626750359876638] [-0.2766895473644573, -0.3501319154816128]
15 466.369 [-0.23167599535917505, -0.3626750359876638] [-0.2766895473644573, -0.3501319154816128]
15 471.379 [-0.23167599535917505, -0.3626750359876638] [-0.2766895473644573, -0.3501319154816128]
15 476.386 [-0.23167599535917505, -0.3626750359876638] [-0.2766895473644573, -0.3501319154816128]
15 481.401 [-0.23167599535917505, -0.3626750359876638] [-0.2766895473644573, -0.3501319154816128]
15 486.503 [-0.23167599535917505, -0.3626750359876638] [-0.2766895473644573, -0.3501319154816128]
15 491.507 [-0.23167599535917505, -0.3626750359876638] [-0.2766895473644573, -0.3501319154816128]
15 496.517 [-0.23167599535917505, -0.3626750359876638] [-0.2766895473644573, -0.3501319154816128]
15 501.518 [-0.23167599535917505, -0.3626750359876638] [-0.2766895473644573, -0.3501319154816128]
15 506.532 [-0.2308052261284058, -0.3629827282953561] [-0.2766895473644573, -0.3501319154816128]
15 511.533 [-0.2308052261284058, -0.3629827282953561] [-0.2766895473644573, -0.3501319154816128]
15 516.545 [-0.2307852261284058, -0.3629942667568946] [-0.2766895473644573, -0.3501319154816128]
15 521.552 [-0.2307652261284058, -0.36301118983381764] [-0.2766895473644573, -0.3501319154816128]
15 526.553 [-0.2307206107437904, -0.36302888214150997] [-0.2766895473644573, -0.3501319154816128]
15 531.567 [-0.22961907228225195, -0.3648373436799715] [-0.2766895473644573, -0.3501319154816128]
15 536.669 [-0.22961522612840582, -0.36484195906458694] [-0.2766895473644573, -0.3501319154816128]
15 541.672 [-0.22961522612840582, -0.36484195906458694] [-0.2766895473644573, -0.3501319154816128]
15 546.685 [-0.22939061074379039, -0.3651134975261253] [-0.2766895473644573, -0.3501319154816128]
15 551.797 [-0.22939061074379039, -0.3651134975261253] [-0.2766895473644573, -0.3501319154816128]
15 556.888 [-0.22939061074379039, -0.3651134975261253] [-0.2766895473644573, -0.3501319154816128]
15 561.898 [-0.22939061074379039, -0.3651134975261253] [-0.2766895473644573, -0.3501319154816128]
15 566.911 [-0.22923753382071346, -0.3651911898338177] [-0.2766895473644573, -0.3501319154816128]
15 572.011 [-0.22925061074379044, -0.3652219590645869] [-0.2766895473644573, -0.3501319154816128]
15 577.022 [-0.22925061074379044, -0.3652219590645869] [-0.2766895473644573, -0.3501319154816128]
15 582.028 [-0.22925061074379044, -0.3652219590645869] [-0.2766895473644573, -0.3501319154816128]
15 587.033 [-0.22925061074379044, -0.3652219590645869] [-0.2766895473644573, -0.3501319154816128]
15 592.045 [-0.22925061074379044, -0.3652219590645869] [-0.2766895473644573, -0.3501319154816128]
15 597.147 [-0.22925061074379044, -0.3652219590645869] [-0.2766895473644573, -0.3501319154816128]
