ID TIME pos
2 1.205 [0, 0] [-0.3063620652124501, 0.40332669859898357] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
2 6.213 [0, 0] [-0.3063620652124501, 0.40332669859898357] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
2 11.22 [-0.26766428772604967, 0.434113047649697] [-0.3063620652124501, 0.40332669859898357] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
2 16.228 [-0.26766428772604967, 0.434113047649697] [-0.3063620652124501, 0.40332669859898357] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
2 21.236 [-0.26766428772604967, 0.434113047649697] [-0.3063620652124501, 0.40332669859898357] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.07276000000000016, 0.5227599999999999], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
2 26.244 [-0.26766428772604967, 0.434113047649697] [-0.3063620652124501, 0.40332669859898357] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.07276000000000016, 0.5227599999999999], [0, 0], [0, 0], [-0.78427, 0.7061000000000002], [0, 0], [0.3264100000000001, 0.4346800000000002], [0, 0]]
2 31.352 [-0.26766428772604967, 0.434113047649697] [-0.3063620652124501, 0.40332669859898357] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.07276000000000016, 0.5227599999999999], [0, 0], [0, 0], [-0.78427, 0.7061000000000002], [0, 0], [0.3264100000000001, 0.4346800000000002], [0, 0]]
2 36.361 [-0.26766428772604967, 0.434113047649697] [-0.3063620652124501, 0.40332669859898357] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.07276000000000016, 0.5227599999999999], [0, 0], [0, 0], [-0.78427, 0.7061000000000002], [0, 0], [0.3264100000000001, 0.4346800000000002], [0, 0]]
2 41.368 [-0.26766428772604967, 0.434113047649697] [-0.3063620652124501, 0.40332669859898357] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.07276000000000016, 0.5227599999999999], [0, 0], [0, 0], [-0.78427, 0.7061000000000002], [0, 0], [0.3264100000000001, 0.4346800000000002], [0, 0]]
2 46.376 [-0.26766428772604967, 0.434113047649697] [-0.3063620652124501, 0.40332669859898357] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.07276000000000016, 0.5227599999999999], [0, 0], [0, 0], [-0.78427, 0.7061000000000002], [0, 0], [0.3264100000000001, 0.4346800000000002], [0, 0]]
2 51.385 [-0.26766428772604967, 0.434113047649697] [-0.3063620652124501, 0.40332669859898357] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.07276000000000016, 0.5227599999999999], [0, 0], [0, 0], [-0.78427, 0.7061000000000002], [0, 0], [0.3264100000000001, 0.4346800000000002], [0, 0]]
2 56.393 [-0.26766428772604967, 0.434113047649697] [-0.3063620652124501, 0.40332669859898357] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.07276000000000016, 0.5227599999999999], [0, 0], [0, 0], [-0.78427, 0.7061000000000002], [0, 0], [0.3264100000000001, 0.4346800000000002], [0, 0]]
2 61.401 [-0.26766428772604967, 0.434113047649697] [-0.3063620652124501, 0.40332669859898357] [[-0.2782800000000001, 0.4039299999999999], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.07276000000000016, 0.5227599999999999], [0, 0], [0, 0], [-0.78427, 0.7061000000000002], [0, 0], [0.3264100000000001, 0.4346800000000002], [0, 0]]
2 66.409 [-0.26766428772604967, 0.434113047649697] [-0.3063620652124501, 0.40332669859898357] [[-0.2782800000000001, 0.4039299999999999], [0, 0], [0, 0], [0, 0], [-0.2232400000000001, 0.3508399999999998], [0, 0], [0, 0], [0, 0], [0.07276000000000016, 0.5227599999999999], [0, 0], [0, 0], [-0.78427, 0.7061000000000002], [0, 0], [0.3264100000000001, 0.4346800000000002], [0, 0]]
2 71.418 [-0.26766428772604967, 0.434113047649697] [-0.3063620652124501, 0.40332669859898357] [[-0.2782800000000001, 0.4039299999999999], [0, 0], [0, 0], [0, 0], [-0.2232400000000001, 0.3508399999999998], [0, 0], [0, 0], [0, 0], [0.07276000000000016, 0.5227599999999999], [0, 0], [0, 0], [-0.78427, 0.7061000000000002], [0, 0], [0.3264100000000001, 0.4346800000000002], [0, 0]]
2 76.426 [-0.26766428772604967, 0.434113047649697] [-0.3063620652124501, 0.40332669859898357] [[-0.2782800000000001, 0.4039299999999999], [0, 0], [0, 0], [0, 0], [-0.2232400000000001, 0.3508399999999998], [0, 0], [-0.18866000000000005, 0.2698800000000001], [0, 0], [0.07276000000000016, 0.5227599999999999], [0, 0], [0, 0], [-0.78427, 0.7061000000000002], [0, 0], [0.3264100000000001, 0.4346800000000002], [0, 0]]
2 81.434 [-0.26766428772604967, 0.434113047649697] [-0.3063620652124501, 0.40332669859898357] [[-0.2782800000000001, 0.4039299999999999], [0, 0], [0, 0], [0, 0], [-0.2232400000000001, 0.3508399999999998], [0, 0], [-0.18866000000000005, 0.2698800000000001], [0, 0], [0.07276000000000016, 0.5227599999999999], [0, 0], [0, 0], [-0.78427, 0.7061000000000002], [0, 0], [0.3264100000000001, 0.4346800000000002], [0, 0]]
2 86.442 [-0.20397851941796036, 0.34036685495140534] [-0.3063620652124501, 0.40332669859898357] [[-0.18737000000000004, 0.41351000000000004], [0, 0], [0, 0], [0, 0], [-0.2232400000000001, 0.3508399999999998], [0, 0], [-0.18866000000000005, 0.2698800000000001], [0, 0], [0.07276000000000016, 0.5227599999999999], [0, 0], [0, 0], [-0.78427, 0.7061000000000002], [0, 0], [0.3264100000000001, 0.4346800000000002], [-0.4429399999999999, -0.31552]]
2 91.45 [-0.21620224035697205, 0.37169669642076153] [-0.3063620652124501, 0.40332669859898357] [[-0.18664999999999998, 0.4130799999999999], [0, 0], [0, 0], [0, 0], [-0.2232400000000001, 0.3508399999999998], [0, 0], [-0.18866000000000005, 0.2698800000000001], [-0.3154300000000001, 0.6231900000000001], [0.07276000000000016, 0.5227599999999999], [0, 0], [0, 0], [-0.78427, 0.7061000000000002], [0, 0], [0.3264100000000001, 0.4346800000000002], [-0.4429399999999999, -0.31552]]
2 96.459 [-0.21999493221291394, 0.3794843544631818] [-0.3063620652124501, 0.40332669859898357] [[-0.2046699999999999, 0.44408000000000003], [0, 0], [0, 0], [0, 0], [-0.2232400000000001, 0.3508399999999998], [0, 0], [-0.18866000000000005, 0.2698800000000001], [-0.3154300000000001, 0.6231900000000001], [0.07276000000000016, 0.5227599999999999], [0, 0], [0, 0], [-0.78427, 0.7061000000000002], [0, 0], [0.3264100000000001, 0.4346800000000002], [-0.4429399999999999, -0.31552]]
