ID TIME pos
11 0.095 [0, 0] [0.553113944727348, 0.346495505257127]
11 5.105 [0, 0] [0.553113944727348, 0.346495505257127]
11 10.111 [0, 0] [0.553113944727348, 0.346495505257127]
11 15.121 [0, 0] [0.553113944727348, 0.346495505257127]
11 20.124 [0, 0] [0.553113944727348, 0.346495505257127]
11 25.134 [0, 0] [0.553113944727348, 0.346495505257127]
11 30.14 [0, 0] [0.553113944727348, 0.346495505257127]
11 35.147 [0, 0] [0.553113944727348, 0.346495505257127]
11 40.155 [0, 0] [0.553113944727348, 0.346495505257127]
11 45.158 [0, 0] [0.553113944727348, 0.346495505257127]
11 50.173 [0, 0] [0.553113944727348, 0.346495505257127]
11 55.27 [0, 0] [0.553113944727348, 0.346495505257127]
11 60.279 [0, 0] [0.553113944727348, 0.346495505257127]
11 65.285 [0, 0] [0.553113944727348, 0.346495505257127]
11 70.294 [0, 0] [0.553113944727348, 0.346495505257127]
11 75.298 [0, 0] [0.553113944727348, 0.346495505257127]
11 80.305 [0, 0] [0.553113944727348, 0.346495505257127]
11 85.314 [0, 0] [0.553113944727348, 0.346495505257127]
11 90.321 [0, 0] [0.553113944727348, 0.346495505257127]
11 95.326 [0, 0] [0.553113944727348, 0.346495505257127]
11 100.333 [0, 0] [0.553113944727348, 0.346495505257127]
11 105.338 [0.6974100000000001, 0.3374799999999998] [0.553113944727348, 0.346495505257127]
11 110.34 [0.69509, 0.3588549999999999] [0.553113944727348, 0.346495505257127]
11 115.347 [0.69509, 0.3588549999999999] [0.553113944727348, 0.346495505257127]
11 120.357 [0.6886666666666666, 0.3571133333333334] [0.553113944727348, 0.346495505257127]
11 125.362 [0.6938701813221465, 0.35663448379335966] [0.553113944727348, 0.346495505257127]
11 130.37 [0.6946601813221465, 0.3564544837933597] [0.553113944727348, 0.346495505257127]
11 135.375 [0.7017215839904113, 0.35595812896573686] [0.553113944727348, 0.346495505257127]
11 140.379 [0.6976401359916098, 0.35549086284501974] [0.553113944727348, 0.346495505257127]
11 145.389 [0.69657888599161, 0.35506211284501976] [0.553113944727348, 0.346495505257127]
11 150.396 [0.69659763599161, 0.3550596128450198] [0.553113944727348, 0.346495505257127]
11 155.405 [0.69659763599161, 0.3550596128450198] [0.553113944727348, 0.346495505257127]
11 160.413 [0.6967451359916099, 0.3551121128450198] [0.553113944727348, 0.346495505257127]
11 165.521 [0.6967451359916099, 0.3551121128450198] [0.553113944727348, 0.346495505257127]
11 170.521 [0.6967451359916099, 0.3551121128450198] [0.553113944727348, 0.346495505257127]
11 175.529 [0.6967451359916099, 0.3551121128450198] [0.553113944727348, 0.346495505257127]
11 180.534 [0.6967451359916099, 0.3551121128450198] [0.553113944727348, 0.346495505257127]
11 185.54 [0.6967451359916099, 0.3551121128450198] [0.553113944727348, 0.346495505257127]
11 190.55 [0.6967451359916099, 0.3551121128450198] [0.553113944727348, 0.346495505257127]
11 195.555 [0.6967451359916099, 0.3551121128450198] [0.553113944727348, 0.346495505257127]
11 200.559 [0.6963438859916098, 0.3553258628450198] [0.553113944727348, 0.346495505257127]
