ID TIME POS
3 0.16 0.360195i + 0.317105j
3 10.169 0.319522i + 0.618269j
3 20.179 -0.0151465i + 0.363333j
3 30.292 -0.216371i + 0.0681276j
3 40.347 -0.445256i + -0.190296j
3 50.382 -0.53145i + -0.31783j
3 60.444 -0.863915i + -0.498906j
3 70.499 -0.844348i + -0.703713j
3 80.559 -0.405112i + -0.33571j
3 90.577 -0.353432i + -0.33341j
3 100.666 0.0964869i + -0.196447j
3 110.891 0.182482i + 0.00787083j
3 120.95 0.494434i + 0.165809j
3 130.987 0.524075i + 0.0769308j
3 141.027 0.414952i + 0.348443j
3 151.065 0.245989i + 0.0410514j
3 161.223 -0.00349439i + -0.0168101j
3 171.242 -0.0653936i + 0.180873j
3 181.259 0.290815i + 0.108004j
3 191.28 0.458006i + -0.0602209j
3 201.34 0.549185i + -0.0260258j
3 211.421 0.394719i + 0.0718076j
3 221.513 0.170888i + -0.179874j
3 231.672 0.261478i + -0.0519958j
3 241.693 0.171017i + -0.0955541j
3 251.772 0.386197i + -0.024818j
3 261.992 0.324742i + 0.31475j
3 272.096 0.06846i + 0.441256j
3 282.185 -0.0491328i + 0.437036j
3 292.817 -0.0249561i + 0.1976j
3 303.288 -0.0510356i + 0.0732584j
3 313.367 -0.168114i + -0.189058j
3 323.704 -0.0103934i + -0.105688j
3 333.756 0.0222496i + 0.0579479j
3 344.198 0.24247i + 0.157438j
3 354.512 0.406553i + 0.0646475j
3 364.686 0.629365i + 0.107735j
3 375.227 0.267389i + -0.0879619j
3 385.569 0.130726i + 0.0641612j
3 395.628 0.045539i + -0.256718j
3 405.832 0.137336i + -0.369478j
3 415.931 0.0569938i + 0.0170848j
3 425.996 -0.129353i + 0.227729j
3 436.005 -0.0105344i + 0.514914j
3 446.105 -0.333276i + 0.519732j
3 456.129 -0.00116342i + 0.668798j
3 466.179 -0.163782i + 0.476274j
3 476.313 -0.137366i + 0.180765j
3 486.356 0.191768i + -0.0707019j
3 496.398 -0.0180907i + 0.0187975j
3 506.618 -0.140069i + 0.108347j
3 516.707 0.0926458i + 0.233646j
3 526.788 0.100074i + 0.191302j
3 536.813 0.144214i + 0.311099j
3 546.87 0.0780819i + 0.191797j
3 556.93 0.00472872i + 0.200508j
3 567.08 0.203529i + 0.0563547j
3 577.151 0.163322i + -0.262815j
3 587.447 0.207343i + -0.0723294j
3 597.788 0.465686i + -0.0611656j
3 607.846 0.643542i + 0.0938255j
3 618.034 0.617769i + -0.00465478j
3 628.132 0.239594i + 0.0667893j
3 638.316 0.300331i + 0.205848j
3 648.368 0.174241i + 0.210819j
3 658.406 0.189109i + 0.320289j
3 668.857 -0.0454395i + 0.323571j
3 679.31 -0.0706242i + 0.624378j
3 689.575 -0.0817989i + 0.475654j
3 699.803 0.037418i + 0.0141474j
