ID TIME pos
2 0.1 [0, 0] [0.4514688196983951, 0.4391248372732914]
2 5.106 [0, 0] [0.4514688196983951, 0.4391248372732914]
2 10.112 [0, 0] [0.4514688196983951, 0.4391248372732914]
2 15.118 [0, 0] [0.4514688196983951, 0.4391248372732914]
2 20.125 [0, 0] [0.4514688196983951, 0.4391248372732914]
2 25.132 [0, 0] [0.4514688196983951, 0.4391248372732914]
2 30.139 [0, 0] [0.4514688196983951, 0.4391248372732914]
2 35.145 [0, 0] [0.4514688196983951, 0.4391248372732914]
2 40.151 [0, 0] [0.4514688196983951, 0.4391248372732914]
2 45.157 [0, 0] [0.4514688196983951, 0.4391248372732914]
2 50.165 [0, 0] [0.4514688196983951, 0.4391248372732914]
2 55.171 [0, 0] [0.4514688196983951, 0.4391248372732914]
2 60.178 [0, 0] [0.4514688196983951, 0.4391248372732914]
2 65.184 [0, 0] [0.4514688196983951, 0.4391248372732914]
2 70.191 [0.41556000000000015, 0.37886] [0.4514688196983951, 0.4391248372732914]
2 75.198 [0.3918600000000001, 0.43657499999999994] [0.4514688196983951, 0.4391248372732914]
2 80.203 [0.43606284093695535, 0.42317594961278276] [0.4514688196983951, 0.4391248372732914]
2 85.21 [0.43606284093695535, 0.42317594961278276] [0.4514688196983951, 0.4391248372732914]
2 90.217 [0.43606284093695535, 0.42317594961278276] [0.4514688196983951, 0.4391248372732914]
2 95.222 [0.43606284093695535, 0.42317594961278276] [0.4514688196983951, 0.4391248372732914]
2 100.229 [0.45159284093695523, 0.46810594961278285] [0.4514688196983951, 0.4391248372732914]
2 105.236 [0.45159284093695523, 0.46810594961278285] [0.4514688196983951, 0.4391248372732914]
2 110.241 [0.45159284093695523, 0.46810594961278285] [0.4514688196983951, 0.4391248372732914]
2 115.247 [0.45159284093695523, 0.46810594961278285] [0.4514688196983951, 0.4391248372732914]
2 120.253 [0.45159284093695523, 0.46810594961278285] [0.4514688196983951, 0.4391248372732914]
2 125.261 [0.45159284093695523, 0.46810594961278285] [0.4514688196983951, 0.4391248372732914]
2 130.266 [0.45159284093695523, 0.46810594961278285] [0.4514688196983951, 0.4391248372732914]
2 135.273 [0.45159284093695523, 0.46810594961278285] [0.4514688196983951, 0.4391248372732914]
2 140.279 [0.45159284093695523, 0.46810594961278285] [0.4514688196983951, 0.4391248372732914]
2 145.286 [0.45159284093695523, 0.46810594961278285] [0.4514688196983951, 0.4391248372732914]
2 150.293 [0.45159284093695523, 0.46810594961278285] [0.4514688196983951, 0.4391248372732914]
2 155.299 [0.47779617427028853, 0.4610492829461163] [0.4514688196983951, 0.4391248372732914]
2 160.305 [0.47779617427028853, 0.4610492829461163] [0.4514688196983951, 0.4391248372732914]
2 165.313 [0.47779617427028853, 0.4610492829461163] [0.4514688196983951, 0.4391248372732914]
2 170.318 [0.47779617427028853, 0.4610492829461163] [0.4514688196983951, 0.4391248372732914]
2 175.325 [0.4817661742702886, 0.4826292829461161] [0.4514688196983951, 0.4391248372732914]
2 180.33 [0.49708950760362186, 0.4757159496127828] [0.4514688196983951, 0.4391248372732914]
2 185.336 [0.48039170456217306, 0.4954935697676698] [0.4514688196983951, 0.4391248372732914]
2 190.342 [0.5147461742702887, 0.4815926162794495] [0.4514688196983951, 0.4391248372732914]
2 195.351 [0.5427157045621732, 0.48687156976766977] [0.4514688196983951, 0.4391248372732914]
2 200.358 [0.5317361742702887, 0.4928092829461162] [0.4514688196983951, 0.4391248372732914]
2 205.364 [0.5317361742702887, 0.4928092829461162] [0.4514688196983951, 0.4391248372732914]
2 210.37 [0.5317361742702887, 0.4928092829461162] [0.4514688196983951, 0.4391248372732914]
2 215.376 [0.5317361742702887, 0.4928092829461162] [0.4514688196983951, 0.4391248372732914]
2 220.383 [0.5317361742702887, 0.4928092829461162] [0.4514688196983951, 0.4391248372732914]
2 225.39 [0.5317361742702887, 0.4928092829461162] [0.4514688196983951, 0.4391248372732914]
2 230.397 [0.5317361742702887, 0.4928092829461162] [0.4514688196983951, 0.4391248372732914]
2 235.403 [0.5317361742702887, 0.4928092829461162] [0.4514688196983951, 0.4391248372732914]
2 240.409 [0.5317361742702887, 0.4928092829461162] [0.4514688196983951, 0.4391248372732914]
2 245.416 [0.5317361742702887, 0.4928092829461162] [0.4514688196983951, 0.4391248372732914]
2 250.422 [0.5317361742702887, 0.4928092829461162] [0.4514688196983951, 0.4391248372732914]
2 255.428 [0.5317361742702887, 0.4928092829461162] [0.4514688196983951, 0.4391248372732914]
2 260.435 [0.5317361742702887, 0.4928092829461162] [0.4514688196983951, 0.4391248372732914]
2 265.441 [0.5317361742702887, 0.4928092829461162] [0.4514688196983951, 0.4391248372732914]
2 270.448 [0.5317361742702887, 0.4928092829461162] [0.4514688196983951, 0.4391248372732914]
2 275.454 [0.5317361742702887, 0.4928092829461162] [0.4514688196983951, 0.4391248372732914]
2 280.46 [0.5317361742702887, 0.4928092829461162] [0.4514688196983951, 0.4391248372732914]
2 285.465 [0.5317361742702887, 0.4928092829461162] [0.4514688196983951, 0.4391248372732914]
2 290.472 [0.5317361742702887, 0.4928092829461162] [0.4514688196983951, 0.4391248372732914]
2 295.478 [0.5317361742702887, 0.4928092829461162] [0.4514688196983951, 0.4391248372732914]
2 300.485 [0.557149507603622, 0.4751526162794495] [0.4514688196983951, 0.4391248372732914]
2 305.492 [0.5459840746872666, 0.5007968355483355] [0.4514688196983951, 0.4391248372732914]
2 310.498 [0.557149507603622, 0.4751526162794495] [0.4514688196983951, 0.4391248372732914]
2 315.502 [0.5520665025345407, 0.49283087209314985] [0.4514688196983951, 0.4391248372732914]
2 320.512 [0.557149507603622, 0.4751526162794495] [0.4514688196983951, 0.4391248372732914]
2 325.517 [0.5628157045621732, 0.4848335697676697] [0.4514688196983951, 0.4391248372732914]
2 330.523 [0.5653457045621733, 0.48264356976766976] [0.4514688196983951, 0.4391248372732914]
2 335.53 [0.5653457045621733, 0.48264356976766976] [0.4514688196983951, 0.4391248372732914]
2 340.534 [0.5653457045621733, 0.48264356976766976] [0.4514688196983951, 0.4391248372732914]
2 345.543 [0.5653457045621733, 0.48264356976766976] [0.4514688196983951, 0.4391248372732914]
2 350.551 [0.5746917045621731, 0.4823895697676697] [0.4514688196983951, 0.4391248372732914]
2 355.557 [0.561759835867874, 0.4919142054264831] [0.4514688196983951, 0.4391248372732914]
2 360.563 [0.5453661742702886, 0.49243928294611616] [0.4514688196983951, 0.4391248372732914]
2 365.572 [0.5746917045621731, 0.4823895697676697] [0.4514688196983951, 0.4391248372732914]
2 370.579 [0.558211683891897, 0.4933161680762134] [0.4514688196983951, 0.4391248372732914]
2 375.585 [0.5453661742702886, 0.49243928294611616] [0.4514688196983951, 0.4391248372732914]
2 380.591 [0.5746917045621731, 0.4823895697676697] [0.4514688196983951, 0.4391248372732914]
