ID TIME pos
3 0.1 [0, 0] [-0.15595537058831346, 0.1024752092600966]
3 5.109 [0, 0] [-0.15595537058831346, 0.1024752092600966]
3 10.115 [0, 0] [-0.15595537058831346, 0.1024752092600966]
3 15.12 [0, 0] [-0.15595537058831346, 0.1024752092600966]
3 20.127 [0, 0] [-0.15595537058831346, 0.1024752092600966]
3 25.134 [-0.09949000000000008, 0.1976300000000002] [-0.15595537058831346, 0.1024752092600966]
3 30.141 [-0.09949000000000008, 0.1976300000000002] [-0.15595537058831346, 0.1024752092600966]
3 35.147 [-0.09949000000000008, 0.1976300000000002] [-0.15595537058831346, 0.1024752092600966]
3 40.154 [-0.09949000000000008, 0.1976300000000002] [-0.15595537058831346, 0.1024752092600966]
3 45.161 [-0.11896000000000007, 0.196515] [-0.15595537058831346, 0.1024752092600966]
3 50.168 [-0.11900500000000003, 0.19654499999999997] [-0.15595537058831346, 0.1024752092600966]
3 55.173 [-0.1124075, 0.19979999999999998] [-0.15595537058831346, 0.1024752092600966]
3 60.177 [-0.11393250000000005, 0.19950250000000003] [-0.15595537058831346, 0.1024752092600966]
3 65.185 [-0.12175333333333331, 0.19623] [-0.15595537058831346, 0.1024752092600966]
3 70.193 [-0.12362571428571432, 0.1923085714285714] [-0.15595537058831346, 0.1024752092600966]
3 75.198 [-0.12591249999999998, 0.18621125] [-0.15595537058831346, 0.1024752092600966]
3 80.206 [-0.12635124999999997, 0.18560500000000002] [-0.15595537058831346, 0.1024752092600966]
3 85.211 [-0.12505333333333335, 0.1861544444444444] [-0.15595537058831346, 0.1024752092600966]
3 90.22 [-0.1265088888888889, 0.18404888888888893] [-0.15595537058831346, 0.1024752092600966]
3 95.225 [-0.12695499999999998, 0.184721] [-0.15595537058831346, 0.1024752092600966]
3 100.232 [-0.13093738003220656, 0.1796704574240826] [-0.15595537058831346, 0.1024752092600966]
3 105.239 [-0.13124593169618934, 0.1796304193054091] [-0.15595537058831346, 0.1024752092600966]
3 110.242 [-0.13170593169618935, 0.17935458597207574] [-0.15595537058831346, 0.1024752092600966]
3 115.247 [-0.13179843169618935, 0.17910625263874244] [-0.15595537058831346, 0.1024752092600966]
3 120.255 [-0.1313639369503286, 0.17922500243576225] [-0.15595537058831346, 0.1024752092600966]
3 125.263 [-0.1314008600272517, 0.17921500243576224] [-0.15595537058831346, 0.1024752092600966]
3 130.269 [-0.13203651288244803, 0.1791689308332078] [-0.15595537058831346, 0.1024752092600966]
3 135.275 [-0.13204079859673373, 0.1791689308332078] [-0.15595537058831346, 0.1024752092600966]
3 140.281 [-0.1320157985967337, 0.17924607369035067] [-0.15595537058831346, 0.1024752092600966]
