ID TIME pos
13 0.095 [0, 0] [-0.06394182225691399, 0.298642391502719]
13 5.109 [0, 0] [-0.06394182225691399, 0.298642391502719]
13 10.117 [0, 0] [-0.06394182225691399, 0.298642391502719]
13 15.121 [0, 0] [-0.06394182225691399, 0.298642391502719]
13 20.13 [0, 0] [-0.06394182225691399, 0.298642391502719]
13 25.133 [0, 0] [-0.06394182225691399, 0.298642391502719]
13 30.139 [0, 0] [-0.06394182225691399, 0.298642391502719]
13 35.151 [0, 0] [-0.06394182225691399, 0.298642391502719]
13 40.157 [0, 0] [-0.06394182225691399, 0.298642391502719]
13 45.159 [0, 0] [-0.06394182225691399, 0.298642391502719]
13 50.169 [0, 0] [-0.06394182225691399, 0.298642391502719]
13 55.173 [0, 0] [-0.06394182225691399, 0.298642391502719]
13 60.179 [0, 0] [-0.06394182225691399, 0.298642391502719]
13 65.185 [0, 0] [-0.06394182225691399, 0.298642391502719]
13 70.196 [0, 0] [-0.06394182225691399, 0.298642391502719]
13 75.2 [0, 0] [-0.06394182225691399, 0.298642391502719]
13 80.214 [0, 0] [-0.06394182225691399, 0.298642391502719]
13 85.218 [0, 0] [-0.06394182225691399, 0.298642391502719]
13 90.22 [-0.1596599999999999, 0.6438799999999998] [-0.06394182225691399, 0.298642391502719]
13 95.226 [-0.16176999999999997, 0.6406700000000001] [-0.06394182225691399, 0.298642391502719]
13 100.231 [-0.17282166666666662, 0.6448916666666666] [-0.06394182225691399, 0.298642391502719]
13 105.245 [-0.17301666666666662, 0.6447316666666666] [-0.06394182225691399, 0.298642391502719]
13 110.337 [-0.17301499999999995, 0.6447033333333333] [-0.06394182225691399, 0.298642391502719]
13 115.353 [-0.1730333333333333, 0.6445933333333332] [-0.06394182225691399, 0.298642391502719]
13 120.357 [-0.17308857142857142, 0.6434299999999998] [-0.06394182225691399, 0.298642391502719]
13 125.364 [-0.17304714285714287, 0.643322857142857] [-0.06394182225691399, 0.298642391502719]
13 130.369 [-0.17260285714285709, 0.6418642857142858] [-0.06394182225691399, 0.298642391502719]
13 135.377 [-0.1723242857142857, 0.64076] [-0.06394182225691399, 0.298642391502719]
13 140.377 [-0.1714375, 0.64018375] [-0.06394182225691399, 0.298642391502719]
13 145.391 [-0.17148, 0.6401675000000001] [-0.06394182225691399, 0.298642391502719]
13 150.392 [-0.171365, 0.6401350000000001] [-0.06394182225691399, 0.298642391502719]
13 155.397 [-0.171365, 0.6401350000000001] [-0.06394182225691399, 0.298642391502719]
13 160.409 [-0.171365, 0.6401350000000001] [-0.06394182225691399, 0.298642391502719]
13 165.41 [-0.1712025, 0.6397475] [-0.06394182225691399, 0.298642391502719]
13 170.418 [-0.1712025, 0.6397475] [-0.06394182225691399, 0.298642391502719]
13 175.43 [-0.171269, 0.6391720000000001] [-0.06394182225691399, 0.298642391502719]
13 180.531 [-0.170747, 0.6386700000000001] [-0.06394182225691399, 0.298642391502719]
13 185.536 [-0.170201, 0.638137] [-0.06394182225691399, 0.298642391502719]
13 190.548 [-0.17019399999999998, 0.6380920000000001] [-0.06394182225691399, 0.298642391502719]
13 195.55 [-0.17004799999999998, 0.637971] [-0.06394182225691399, 0.298642391502719]
13 200.556 [-0.16908600000000001, 0.6375069999999999] [-0.06394182225691399, 0.298642391502719]
13 205.568 [-0.16895599999999997, 0.6373529999999998] [-0.06394182225691399, 0.298642391502719]
