ID TIME pos
6 0.099 [0, 0] [-0.033969473470753186, 0.1486399968156147]
6 5.105 [0, 0] [-0.033969473470753186, 0.1486399968156147]
6 10.116 [0, 0] [-0.033969473470753186, 0.1486399968156147]
6 15.122 [0, 0] [-0.033969473470753186, 0.1486399968156147]
6 20.125 [0, 0] [-0.033969473470753186, 0.1486399968156147]
6 25.132 [0, 0] [-0.033969473470753186, 0.1486399968156147]
6 30.139 [0, 0] [-0.033969473470753186, 0.1486399968156147]
6 35.148 [0, 0] [-0.033969473470753186, 0.1486399968156147]
6 40.156 [0, 0] [-0.033969473470753186, 0.1486399968156147]
6 45.164 [0, 0] [-0.033969473470753186, 0.1486399968156147]
6 50.167 [0, 0] [-0.033969473470753186, 0.1486399968156147]
6 55.173 [0, 0] [-0.033969473470753186, 0.1486399968156147]
6 60.178 [0, 0] [-0.033969473470753186, 0.1486399968156147]
6 65.185 [0, 0] [-0.033969473470753186, 0.1486399968156147]
6 70.191 [0, 0] [-0.033969473470753186, 0.1486399968156147]
6 75.2 [0, 0] [-0.033969473470753186, 0.1486399968156147]
6 80.209 [0, 0] [-0.033969473470753186, 0.1486399968156147]
6 85.213 [0, 0] [-0.033969473470753186, 0.1486399968156147]
6 90.217 [-0.11922798736955141, 0.19960408016536926] [-0.033969473470753186, 0.1486399968156147]
6 95.224 [-0.11922798736955141, 0.19960408016536926] [-0.033969473470753186, 0.1486399968156147]
6 100.231 [-0.11922798736955141, 0.19960408016536926] [-0.033969473470753186, 0.1486399968156147]
6 105.237 [-0.15218899368477568, 0.33053704008268453] [-0.033969473470753186, 0.1486399968156147]
6 110.242 [-0.14142932912318384, 0.2822113600551231] [-0.033969473470753186, 0.1486399968156147]
6 115.249 [-0.13830266245651712, 0.26404469338845643] [-0.033969473470753186, 0.1486399968156147]
6 120.256 [-0.13822932912318375, 0.263581360055123] [-0.033969473470753186, 0.1486399968156147]
6 125.263 [-0.13822932912318375, 0.263581360055123] [-0.033969473470753186, 0.1486399968156147]
6 130.265 [-0.13822932912318375, 0.263581360055123] [-0.033969473470753186, 0.1486399968156147]
6 135.276 [-0.11276959747391024, 0.2570968160330739] [-0.033969473470753186, 0.1486399968156147]
6 140.283 [-0.11373159747391023, 0.2582608160330738] [-0.033969473470753186, 0.1486399968156147]
6 145.288 [-0.11373159747391023, 0.2582608160330738] [-0.033969473470753186, 0.1486399968156147]
6 150.296 [-0.11373159747391023, 0.2582608160330738] [-0.033969473470753186, 0.1486399968156147]
6 155.302 [-0.11373159747391023, 0.2582608160330738] [-0.033969473470753186, 0.1486399968156147]
6 160.309 [-0.11373159747391023, 0.2582608160330738] [-0.033969473470753186, 0.1486399968156147]
6 165.314 [-0.11373159747391023, 0.2582608160330738] [-0.033969473470753186, 0.1486399968156147]
6 170.321 [-0.11373159747391023, 0.2582608160330738] [-0.033969473470753186, 0.1486399968156147]
6 175.327 [-0.11611133122825852, 0.26331734669422824] [-0.033969473470753186, 0.1486399968156147]
6 180.332 [-0.11614466456159185, 0.2635590133608949] [-0.033969473470753186, 0.1486399968156147]
6 185.34 [-0.1216522484211939, 0.27789051002067117] [-0.033969473470753186, 0.1486399968156147]
6 190.346 [-0.12292199859661679, 0.280363786685041] [-0.033969473470753186, 0.1486399968156147]
6 195.352 [-0.12285310970772792, 0.2803904533517077] [-0.033969473470753186, 0.1486399968156147]
6 200.363 [-0.12285310970772792, 0.2803904533517077] [-0.033969473470753186, 0.1486399968156147]
6 205.469 [-0.12195644304106125, 0.2796848977961522] [-0.033969473470753186, 0.1486399968156147]
6 210.472 [-0.12195644304106125, 0.2796848977961522] [-0.033969473470753186, 0.1486399968156147]
6 215.477 [-0.12052866526328347, 0.27870378668504103] [-0.033969473470753186, 0.1486399968156147]
6 220.482 [-0.12051310970772791, 0.2788571200183744] [-0.033969473470753186, 0.1486399968156147]
6 225.489 [-0.12049579873695511, 0.279199408016537] [-0.033969473470753186, 0.1486399968156147]
6 230.495 [-0.12031483228079594, 0.2811286733471141] [-0.033969473470753186, 0.1486399968156147]
6 235.502 [-0.12264733228079594, 0.27892950668044747] [-0.033969473470753186, 0.1486399968156147]
6 240.511 [-0.1226689989474626, 0.2788528400137808] [-0.033969473470753186, 0.1486399968156147]
6 245.515 [-0.12266899894746262, 0.27885200668044746] [-0.033969473470753186, 0.1486399968156147]
6 250.521 [-0.12266899894746262, 0.27885200668044746] [-0.033969473470753186, 0.1486399968156147]
6 255.529 [-0.12266899894746262, 0.27885200668044746] [-0.033969473470753186, 0.1486399968156147]
6 260.533 [-0.12266899894746262, 0.27885200668044746] [-0.033969473470753186, 0.1486399968156147]
6 265.54 [-0.12266899894746262, 0.27885200668044746] [-0.033969473470753186, 0.1486399968156147]
6 270.548 [-0.12266899894746262, 0.27885200668044746] [-0.033969473470753186, 0.1486399968156147]
6 275.554 [-0.12266899894746262, 0.27885200668044746] [-0.033969473470753186, 0.1486399968156147]
6 280.562 [-0.12185599902842705, 0.27910185232041307] [-0.033969473470753186, 0.1486399968156147]
6 285.565 [-0.11945522979765781, 0.27974877539733617] [-0.033969473470753186, 0.1486399968156147]
6 290.575 [-0.1174175374899655, 0.27558569847425923] [-0.033969473470753186, 0.1486399968156147]
6 295.578 [-0.1174175374899655, 0.27558569847425923] [-0.033969473470753186, 0.1486399968156147]
6 300.585 [-0.1174175374899655, 0.27558569847425923] [-0.033969473470753186, 0.1486399968156147]
6 305.588 [-0.1174175374899655, 0.27558569847425923] [-0.033969473470753186, 0.1486399968156147]
6 310.594 [-0.1174175374899655, 0.27558569847425923] [-0.033969473470753186, 0.1486399968156147]
