ID TIME VOTE
17 68.887 4043478
17 90.924 3789808
17 176.95 3607382
17 337.856 3130360
17 355.053 3122950
17 390.901 2980769
17 517.871 2817772
17 541.964 2744360
17 593.883 2755402
17 608.112 2741626
17 629.975 2687326
17 659.976 2665198
17 794.979 2617130
17 847.004 2631034
17 873.98 2591973
17 909.941 2614147
17 955.919 2596803
17 1003.93 2551139
17 1010.944 2533372
17 1028.026 2517142
17 1080.04 2467284
17 1375.978 2468003
17 1382.017 2468166
17 1561.048 2552592
17 1566.022 2555222
17 1581.081 2547309
17 1647.047 2538351
17 1711.067 2508596
17 1747.149 2532008
17 1768.325 2526578
17 1841.03 2550175
17 1959.106 2551507
17 1963.099 2559559
17 2011.038 2573550
17 2016.039 2564586
17 2046.057 2566561
17 2154.13 2516960
17 2192.059 2493329
17 2196.131 2487356
17 2309.167 2435475
17 2441.132 2409221
17 2447.158 2413587
17 2457.164 2408022
17 2486.128 2406712
17 2536.174 2410817
17 2594.189 2420117
17 2642.123 2456934
17 2678.152 2490742
17 2715.118 2498389
17 2785.222 2467029
17 2875.16 2462959
17 2927.263 2461584
17 2991.187 2457560
17 3028.247 2442107
17 3116.218 2462043
17 3127.477 2462700
17 3177.276 2457284
17 3275.301 2461278
17 3281.256 2469783
17 3400.259 2459732
17 3460.247 2469686
17 3496.189 2466655
17 3520.309 2474764
17 3600.267 2443347
17 3610.24 2447546
17 3727.276 2423792
17 3739.235 2426768
17 3744.247 2428037
17 3752.288 2429725
17 3766.323 2420702
17 3838.253 2403919
17 3859.309 2401420
17 3866.274 2399005
17 3996.338 2378004
17 3999.334 2375927
17 4027.374 2358422
17 4163.263 2365148
17 4200.32 2366089
17 4230.355 2380134
17 4353.395 2401522
17 4359.347 2406641
17 4429.422 2423864
17 4450.417 2416742
17 4557.375 2417281
17 4693.313 2403335
17 4697.382 2404024
17 4745.439 2397335
17 4790.392 2405837
17 4813.398 2399349
17 4851.375 2402799
17 4911.435 2388862
17 5102.505 2378651
17 5185.471 2382362
17 5198.487 2381562
17 5347.414 2381855
17 5353.415 2388197
17 5365.459 2387874
17 5424.604 2384590
17 5486.485 2383340
17 5550.557 2378691
17 5674.551 2361508
17 5679.49 2359338
17 5780.494 2349137
17 5823.459 2340266
17 5972.563 2338349
17 6060.504 2332343
17 6097.542 2333968
17 6225.6 2336295
17 6257.593 2331439
17 6270.478 2329677
17 6355.562 2334496
17 6360.513 2332568
17 6367.615 2330644
17 6374.523 2330830
17 6456.53 2333484
17 6482.565 2337902
17 6611.632 2354633
17 6621.637 2353279
17 6753.62 2346744
17 6757.666 2347513
17 6816.598 2349024
17 6895.576 2346817
17 6961.654 2353510
17 7002.62 2360355
17 7028.616 2356254
17 7063.673 2351988
17 7068.59 2351891
17 7089.684 2353160
17 7191.679 2348311
17 7428.694 2351942
17 7468.739 2359943
17 7473.671 2358275
17 7508.698 2353240
17 7585.677 2350414
17 7599.711 2351236
17 7610.701 2350513
17 7672.648 2365076
17 7715.732 2373429
17 7808.684 2373627
17 7869.793 2382001
17 7909.689 2380191
17 7912.784 2380616
17 8002.72 2384609
17 8021.776 2384914
17 8042.745 2379890
17 8046.73 2384902
17 8370.82 2377020
17 8443.734 2391486
17 8448.798 2392576
17 8531.821 2395021
17 8535.795 2394031
17 8585.822 2391900
17 8589.825 2392287
17 8599.738 2389341
17 8725.831 2382960
17 8780.822 2383042
17 8821.809 2381889
17 8853.885 2392619
17 8872.826 2390035
17 8881.823 2388321
17 8944.777 2381406
17 9069.887 2370382
17 9100.88 2363783
17 9105.012 2362867
17 9138.886 2357799
17 9247.926 2364877
17 9274.855 2357242
17 9279.832 2355900
17 9352.003 2352627
17 9357.949 2351927
17 9388.062 2358802
17 9391.884 2357919
17 9576.95 2345433
17 9586.007 2348966
17 9623.883 2349019
17 9722.011 2361746
17 9727.857 2360893
17 9774.924 2357151
17 9833.859 2356777
17 9890.002 2359713
17 9915.954 2360528
17 9961.904 2360286
17 9965.964 2360213
17 9985.002 2361925
17 9989.976 2360679
