ID TIME #BLOCKS
17 3.965 1
17 18.95 1
17 53.838 2
17 64.958 1
17 87.94 1
17 170.968 4
17 186.944 1
17 244.969 3
17 249.959 1
17 283.033 1
17 287.019 1
17 333.056 1
17 351.933 1
17 385.971 3
17 510.969 3
17 537.993 1
17 586.972 3
17 606.006 1
17 625.972 2
17 655.996 2
17 667.01 1
17 682.02 1
17 714.009 1
17 789.034 3
17 843.035 1
17 869.021 2
17 902.998 3
17 913.052 1
17 948.038 2
17 966.03 1
17 999.059 2
17 1006.05 1
17 1024.046 1
17 1070.047 2
17 1076.089 1
17 1091.926 1
17 1102.046 2
17 1179.997 3
17 1228.024 1
17 1262.084 1
17 1290.076 2
17 1371.073 2
17 1378.058 1
17 1555.134 3
17 1561.981 1
17 1573.096 5
17 1582.044 1
17 1636.134 2
17 1642.078 2
17 1707.002 1
17 1744.115 1
17 1764.136 3
17 1778.129 1
17 1836.136 1
17 1845.093 1
17 1954.029 4
17 1960.087 1
17 2006.155 1
17 2012.137 1
17 2041.223 1
17 2047.134 1
17 2148.162 3
17 2188.074 2
17 2192.164 1
17 2245.159 3
17 2251.138 1
17 2295.188 3
17 2306.172 1
17 2435.173 4
17 2442.088 1
17 2453.207 1
17 2482.184 1
17 2532.212 1
17 2540.208 1
17 2589.218 3
17 2637.25 1
17 2673.236 1
17 2708.223 4
17 2780.223 1
17 2824.232 4
17 2830.233 1
17 2868.24 3
17 2922.268 4
17 2986.267 1
17 3024.283 1
17 3111.261 2
17 3122.302 3
17 3174.291 1
17 3190.275 1
17 3237.282 2
17 3271.277 2
17 3277.305 1
17 3394.294 4
17 3454.299 3
17 3491.326 1
17 3517.272 1
17 3595.298 3
17 3606.32 1
17 3621.322 1
17 3682.341 1
17 3722.335 2
17 3734.305 2
17 3740.303 1
17 3748.328 1
17 3763.314 1
17 3833.329 2
17 3854.401 2
17 3864.247 1
17 3870.357 2
17 3921.384 1
17 3928.323 1
17 3991.396 4
17 3997.244 1
17 4015.463 2
17 4023.373 1
17 4154.385 7
17 4196.379 1
17 4226.346 2
17 4251.342 2
17 4255.399 1
17 4350.343 1
17 4355.371 2
17 4422.412 5
17 4447.414 1
17 4536.515 3
17 4553.388 1
17 4688.399 4
17 4694.434 1
17 4732.489 2
17 4741.422 1
17 4786.439 1
17 4810.422 1
17 4847.449 1
17 4907.462 1
17 4953.456 1
17 4957.67 1
17 4972.479 1
17 5026.476 1
17 5097.476 3
17 5179.475 5
17 5195.462 1
17 5341.507 3
17 5348.523 1
17 5361.503 1
17 5419.577 4
17 5482.512 2
17 5492.56 1
17 5546.504 1
17 5556.578 1
17 5666.543 6
17 5674.612 1
17 5774.53 3
17 5818.537 2
17 5829.508 1
17 5911.521 3
17 5917.558 1
17 5967.547 2
17 6055.564 2
17 6093.671 1
17 6221.611 2
17 6251.591 2
17 6261.621 6
17 6351.611 1
17 6356.559 1
17 6361.647 3
17 6369.622 2
17 6399.629 1
17 6451.61 2
17 6477.638 1
17 6517.642 1
17 6555.642 1
17 6605.622 3
17 6617.639 1
17 6743.665 8
17 6753.679 1
17 6810.668 3
17 6888.705 4
17 6958.695 1
17 6996.693 1
17 7023.695 2
17 7058.814 3
17 7063.716 1
17 7086.674 1
17 7105.692 1
17 7187.7 1
17 7228.667 4
17 7246.678 2
17 7338.699 3
17 7417.727 2
17 7424.698 1
17 7464.729 2
17 7468.76 1
17 7503.723 2
17 7581.749 1
17 7595.757 1
17 7605.732 1
17 7667.735 2
17 7711.756 1
17 7801.798 3
17 7863.761 4
17 7905.804 1
17 7909.793 1
17 7996.784 3
17 8016.817 1
17 8037.779 2
17 8043.694 1
17 8190.835 6
17 8198.79 1
17 8359.729 3
17 8367.83 1
17 8438.832 2
17 8444.821 1
17 8527.853 2
17 8532.825 1
17 8580.852 3
17 8585.847 2
17 8594.846 1
17 8601.846 1
17 8643.872 1
17 8681.842 1
17 8721.867 1
17 8775.886 2
17 8815.872 2
17 8848.889 2
17 8867.907 1
17 8877.873 1
17 8939.95 1
17 8997.918 3
17 9003.974 1
17 9063.907 5
17 9096.019 2
17 9102.009 1
17 9135.897 1
17 9244.038 1
17 9269.144 4
17 9274.931 1
17 9347.932 2
17 9353.964 1
17 9382.919 2
17 9388.121 1
17 9447.934 1
17 9531.915 5
17 9572.932 1
17 9583.085 1
17 9618.938 3
17 9718.862 1
17 9722.966 1
17 9768.962 3
17 9777.923 1
17 9818.999 2
17 9829.002 1
17 9886.07 2
17 9903.973 4
17 9912.996 1
17 9956.997 2
17 9962.992 1
17 9980.998 1
17 9986.997 1
