ID TIME #BLOCKS
8 2.934 1
8 64.971 3
8 193.972 4
8 221.962 1
8 238.96 3
8 368.994 1
8 507.024 1
8 528.034 4
8 551.992 1
8 567.991 1
8 624.012 1
8 640.001 2
8 664.999 1
8 791.058 3
8 817.027 3
8 852.062 2
8 872.028 1
8 924.083 1
8 966.031 1
8 1000.034 2
8 1047.046 1
8 1063.117 1
8 1095.079 1
8 1164.054 1
8 1181.064 4
8 1251.065 2
8 1280.091 3
8 1303.068 1
8 1375.08 1
8 1391.126 4
8 1477.105 1
8 1494.114 2
8 1516.142 1
8 1578.151 3
8 1674.142 3
8 1701.142 1
8 1716.141 1
8 1745.159 1
8 1794.159 1
8 1813.168 1
