ID TIME BLOCK BALANCE UBI PAY #ROBOT MEAN #VOTES #OKVOTES #MYVOTES #MYOKVOTES R? C?
8 27.984 2 20.999999999999947306 40 0 7 0 0 0 None None False False
8 49.975 3 81.000000000000104874 0 0 8 0 0 0 None None False False
8 67.45 5 81.000000000000104874 0 0 8 0 3 0 None None False False
8 81.501 5 40.999999064510929322 0 0 8 0 6 0 None None False False
8 97.486 6 40.999999064510929322 0 0 8 0 5 0 None None False False
8 109.48 8 0.999997867621194154 20 80 8 1577972 13 8 None None False False
8 131.458 9 100.999997867621134874 0 0 8 1577972 16 8 None None True False
8 150.479 10 60.999997867621366101 0 0 8 1770103 17 12 None None False False
8 179.486 12 20.999996279758279542 0 0 8 1770103 22 12 None None False False
8 197.513 13 20.999996279758279542 0 0 8 1770103 24 12 None None True False
8 212.982 14 20.999998621576930196 0 160 8 1838039 27 16 None None False False
8 253.004 15 20.999998621576905968 0 160 8 1838039 31 16 None None False False
8 276.508 18 180.999998621576859432 20 0 8 1838039 32 16 None None True False
8 301.009 20 180.999998621576859432 20 0 8 1856065 34 17 None None False True
8 310.627 21 160.99999782764538134 0 0 8 1856065 39 17 None None False True
