ID TIME pos
11 0.097 [0, 0] [0.040421234810850665, -0.5114631713110628]
11 5.102 [0, 0] [0.040421234810850665, -0.5114631713110628]
11 10.116 [-0.24563866801464024, -0.4020083730909908] [0.040421234810850665, -0.5114631713110628]
11 15.217 [-0.24563866801464024, -0.4020083730909908] [0.040421234810850665, -0.5114631713110628]
11 20.224 [-0.16924433400732017, -0.4543291865454954] [0.040421234810850665, -0.5114631713110628]
11 25.234 [-0.14417933400732016, -0.4714941865454954] [0.040421234810850665, -0.5114631713110628]
11 30.237 [-0.14417933400732016, -0.4714941865454954] [0.040421234810850665, -0.5114631713110628]
11 35.242 [-0.14417933400732016, -0.4714941865454954] [0.040421234810850665, -0.5114631713110628]
11 40.248 [-0.14378933400732016, -0.4717641865454954] [0.040421234810850665, -0.5114631713110628]
11 45.257 [-0.14378433400732013, -0.47176918654549543] [0.040421234810850665, -0.5114631713110628]
11 50.262 [-0.14378433400732013, -0.47176918654549543] [0.040421234810850665, -0.5114631713110628]
11 55.269 [-0.11034288933821344, -0.4760027910303302] [0.040421234810850665, -0.5114631713110628]
11 60.275 [-0.08306773360292809, -0.47433767461819815] [0.040421234810850665, -0.5114631713110628]
11 65.28 [-0.08012811133577334, -0.4754063955151651] [0.040421234810850665, -0.5114631713110628]
11 70.288 [-0.07560838114494864, -0.4773169104415702] [0.040421234810850665, -0.5114631713110628]
11 75.293 [-0.07542409543066289, -0.47737548187014156] [0.040421234810850665, -0.5114631713110628]
11 80.3 [-0.0753240954306629, -0.4775454818701416] [0.040421234810850665, -0.5114631713110628]
11 85.312 [-0.07292108350183002, -0.47885354663637386] [0.040421234810850665, -0.5114631713110628]
11 90.315 [-0.07093985200162672, -0.4794831525656656] [0.040421234810850665, -0.5114631713110628]
11 95.318 [-0.07211651866829337, -0.47837759701011007] [0.040421234810850665, -0.5114631713110628]
11 100.325 [-0.07211651866829337, -0.47837759701011007] [0.040421234810850665, -0.5114631713110628]
11 105.334 [-0.07211651866829337, -0.47837759701011007] [0.040421234810850665, -0.5114631713110628]
11 110.431 [-0.07038186680146405, -0.478934837309099] [0.040421234810850665, -0.5114631713110628]
11 115.441 [-0.0689953334558764, -0.4797280339173628] [0.040421234810850665, -0.5114631713110628]
11 120.45 [-0.0689953334558764, -0.4797280339173628] [0.040421234810850665, -0.5114631713110628]
11 125.451 [-0.06797238900122005, -0.4798923644242492] [0.040421234810850665, -0.5114631713110628]
11 130.457 [-0.06795072233455336, -0.47984819775758253] [0.040421234810850665, -0.5114631713110628]
11 135.465 [-0.06677605138574158, -0.4796137210069993] [0.040421234810850665, -0.5114631713110628]
11 140.472 [-0.06678297446266465, -0.47961141331469154] [0.040421234810850665, -0.5114631713110628]
11 145.479 [-0.06666605138574157, -0.47964602869930684] [0.040421234810850665, -0.5114631713110628]
11 150.484 [-0.06666605138574157, -0.47964602869930684] [0.040421234810850665, -0.5114631713110628]
11 155.491 [-0.06655143600112619, -0.47979910562238387] [0.040421234810850665, -0.5114631713110628]
11 160.496 [-0.06677066677035692, -0.4795783363916147] [0.040421234810850665, -0.5114631713110628]
11 165.503 [-0.06554758984728003, -0.4799144902377685] [0.040421234810850665, -0.5114631713110628]
11 170.516 [-0.0654914360011262, -0.47995141331469154] [0.040421234810850665, -0.5114631713110628]
11 175.519 [-0.06548528215497235, -0.47994679793007616] [0.040421234810850665, -0.5114631713110628]
11 180.529 [-0.06548374369343388, -0.47994679793007616] [0.040421234810850665, -0.5114631713110628]
11 185.531 [-0.06548451292420311, -0.47994679793007616] [0.040421234810850665, -0.5114631713110628]
11 190.543 [-0.06548451292420311, -0.47994679793007616] [0.040421234810850665, -0.5114631713110628]
11 195.547 [-0.06545758984728002, -0.4799337210069992] [0.040421234810850665, -0.5114631713110628]
11 200.552 [-0.0654214360011262, -0.47992679793007614] [0.040421234810850665, -0.5114631713110628]
11 205.558 [-0.06624912830881849, -0.4782744902377685] [0.040421234810850665, -0.5114631713110628]
11 210.564 [-0.06539989753958773, -0.4786814133146915] [0.040421234810850665, -0.5114631713110628]
11 215.571 [-0.06272066677035697, -0.47709910562238395] [0.040421234810850665, -0.5114631713110628]
11 220.582 [-0.06269835907804927, -0.47709064408392243] [0.040421234810850665, -0.5114631713110628]
11 225.584 [-0.0625922052318954, -0.4776391056223839] [0.040421234810850665, -0.5114631713110628]
11 230.591 [-0.0626468206165108, -0.477526028699307] [0.040421234810850665, -0.5114631713110628]
11 235.597 [-0.06221276200104575, -0.47799559807792785] [0.040421234810850665, -0.5114631713110628]
11 240.603 [-0.06081991120097604, -0.478426558206066] [0.040421234810850665, -0.5114631713110628]
