ID TIME pos
10 0.096 [0, 0] [0.041051104325166905, -0.3505047588855215]
10 5.107 [0.0518200000000002, -0.3426499999999999] [0.041051104325166905, -0.3505047588855215]
10 10.113 [0.0518200000000002, -0.3426499999999999] [0.041051104325166905, -0.3505047588855215]
10 15.12 [0.066635, -0.3258399999999999] [0.041051104325166905, -0.3505047588855215]
10 20.125 [0.066635, -0.3258399999999999] [0.041051104325166905, -0.3505047588855215]
10 25.138 [0.066635, -0.3258399999999999] [0.041051104325166905, -0.3505047588855215]
10 30.237 [0.066635, -0.3258399999999999] [0.041051104325166905, -0.3505047588855215]
10 35.245 [0.066635, -0.3258399999999999] [0.041051104325166905, -0.3505047588855215]
10 40.251 [0.066635, -0.3258399999999999] [0.041051104325166905, -0.3505047588855215]
10 45.257 [0.066635, -0.3258399999999999] [0.041051104325166905, -0.3505047588855215]
10 50.264 [0.066635, -0.3258399999999999] [0.041051104325166905, -0.3505047588855215]
10 55.269 [0.06180999999999992, -0.30635999999999997] [0.041051104325166905, -0.3505047588855215]
10 60.28 [0.059507500000000046, -0.30498] [0.041051104325166905, -0.3505047588855215]
10 65.281 [0.05857799999999989, -0.3047619999999999] [0.041051104325166905, -0.3505047588855215]
10 70.287 [0.058565999999999986, -0.30476] [0.041051104325166905, -0.3505047588855215]
10 75.299 [0.058565999999999986, -0.30476] [0.041051104325166905, -0.3505047588855215]
10 80.301 [0.060851428571428556, -0.3018485714285714] [0.041051104325166905, -0.3505047588855215]
10 85.309 [0.056710999999999914, -0.299092] [0.041051104325166905, -0.3505047588855215]
10 90.315 [0.05388999999999999, -0.2971063636363636] [0.041051104325166905, -0.3505047588855215]
10 95.318 [0.05496272727272727, -0.29475] [0.041051104325166905, -0.3505047588855215]
10 100.326 [0.05451454545454542, -0.2941445454545455] [0.041051104325166905, -0.3505047588855215]
10 105.33 [0.053514545454545454, -0.2941518181818182] [0.041051104325166905, -0.3505047588855215]
10 110.334 [0.05351999999999999, -0.29438545454545456] [0.041051104325166905, -0.3505047588855215]
10 115.349 [0.05355272727272728, -0.2944809090909091] [0.041051104325166905, -0.3505047588855215]
10 120.449 [0.05355272727272728, -0.2944809090909091] [0.041051104325166905, -0.3505047588855215]
10 125.458 [0.050812727272727294, -0.2937963636363637] [0.041051104325166905, -0.3505047588855215]
10 130.462 [0.05424090909090908, -0.29654454545454545] [0.041051104325166905, -0.3505047588855215]
10 135.475 [0.054142596688620856, -0.29944093467205884] [0.041051104325166905, -0.3505047588855215]
10 140.477 [0.05414028899631318, -0.29858478082590495] [0.041051104325166905, -0.3505047588855215]
10 145.479 [0.05394883978229078, -0.2978215821954832] [0.041051104325166905, -0.3505047588855215]
10 150.487 [0.049273125496576475, -0.29360801076691173] [0.041051104325166905, -0.3505047588855215]
10 155.491 [0.048504554068005086, -0.2931022964811975] [0.041051104325166905, -0.3505047588855215]
10 160.503 [0.04853169692514793, -0.29319086790976895] [0.041051104325166905, -0.3505047588855215]
10 165.505 [0.048096917130138035, -0.29251614338245097] [0.041051104325166905, -0.3505047588855215]
10 170.512 [0.04816491713013809, -0.29254347671578435] [0.041051104325166905, -0.3505047588855215]
10 175.521 [0.04814291713013804, -0.29253081004911763] [0.041051104325166905, -0.3505047588855215]
10 180.53 [0.047981583796804714, -0.2925208100491176] [0.041051104325166905, -0.3505047588855215]
10 185.53 [0.04803358379680473, -0.292596143382451] [0.041051104325166905, -0.3505047588855215]
10 190.539 [0.04803358379680473, -0.292596143382451] [0.041051104325166905, -0.3505047588855215]
10 195.546 [0.04803358379680473, -0.292596143382451] [0.041051104325166905, -0.3505047588855215]
10 200.556 [0.04799091713013805, -0.29257014338245096] [0.041051104325166905, -0.3505047588855215]
10 205.56 [0.04751358379680475, -0.29250081004911765] [0.041051104325166905, -0.3505047588855215]
10 210.565 [0.04751358379680475, -0.29250081004911765] [0.041051104325166905, -0.3505047588855215]
10 215.575 [0.047510917130138074, -0.29250614338245096] [0.041051104325166905, -0.3505047588855215]
10 220.576 [0.047510917130138074, -0.29250614338245096] [0.041051104325166905, -0.3505047588855215]
10 225.589 [0.047510917130138074, -0.29250614338245096] [0.041051104325166905, -0.3505047588855215]
10 230.589 [0.047572917130138066, -0.29254614338245094] [0.041051104325166905, -0.3505047588855215]
10 235.595 [0.04748491713013805, -0.29249214338245094] [0.041051104325166905, -0.3505047588855215]
10 240.605 [0.04748491713013805, -0.29249214338245094] [0.041051104325166905, -0.3505047588855215]
10 245.611 [0.04748491713013805, -0.29249214338245094] [0.041051104325166905, -0.3505047588855215]
10 250.613 [0.04748491713013805, -0.29249214338245094] [0.041051104325166905, -0.3505047588855215]
10 255.619 [0.04748491713013805, -0.29249214338245094] [0.041051104325166905, -0.3505047588855215]
10 260.624 [0.04748491713013805, -0.29249214338245094] [0.041051104325166905, -0.3505047588855215]
10 265.634 [0.04748491713013805, -0.29249214338245094] [0.041051104325166905, -0.3505047588855215]
10 270.644 [0.04748491713013805, -0.29249214338245094] [0.041051104325166905, -0.3505047588855215]
10 275.645 [0.04748491713013805, -0.29249214338245094] [0.041051104325166905, -0.3505047588855215]
10 280.652 [0.04748491713013805, -0.29249214338245094] [0.041051104325166905, -0.3505047588855215]
10 285.662 [0.0475782504634714, -0.29256747671578426] [0.041051104325166905, -0.3505047588855215]
10 290.663 [0.047574917130138075, -0.29256214338245096] [0.041051104325166905, -0.3505047588855215]
10 295.67 [0.04690025046347143, -0.2915334767157843] [0.041051104325166905, -0.3505047588855215]
10 300.683 [0.046930250463471435, -0.29137747671578434] [0.041051104325166905, -0.3505047588855215]
10 305.788 [0.04689425046347142, -0.2913508100491177] [0.041051104325166905, -0.3505047588855215]
10 310.791 [0.04689425046347142, -0.2913508100491177] [0.041051104325166905, -0.3505047588855215]
10 315.802 [0.04689425046347142, -0.2913508100491177] [0.041051104325166905, -0.3505047588855215]
10 320.902 [0.04689425046347142, -0.2913508100491177] [0.041051104325166905, -0.3505047588855215]
10 325.911 [0.04689425046347142, -0.2913508100491177] [0.041051104325166905, -0.3505047588855215]
10 330.922 [0.04689425046347142, -0.2913508100491177] [0.041051104325166905, -0.3505047588855215]
10 335.925 [0.04689425046347142, -0.2913508100491177] [0.041051104325166905, -0.3505047588855215]
10 340.937 [0.04689425046347142, -0.2913508100491177] [0.041051104325166905, -0.3505047588855215]
10 345.939 [0.04689425046347142, -0.2913508100491177] [0.041051104325166905, -0.3505047588855215]
10 350.947 [0.04689425046347142, -0.2913508100491177] [0.041051104325166905, -0.3505047588855215]
10 356.053 [0.04689425046347142, -0.2913508100491177] [0.041051104325166905, -0.3505047588855215]
10 361.161 [0.04647358379680475, -0.29117947671578437] [0.041051104325166905, -0.3505047588855215]
10 366.163 [0.046396250463471414, -0.2911648100491177] [0.041051104325166905, -0.3505047588855215]
10 371.176 [0.04526358379680476, -0.291266143382451] [0.041051104325166905, -0.3505047588855215]
10 376.176 [0.045139583796804744, -0.29125614338245104] [0.041051104325166905, -0.3505047588855215]
10 381.185 [0.045139583796804744, -0.29125614338245104] [0.041051104325166905, -0.3505047588855215]
10 386.186 [0.04446825046347143, -0.29088947671578436] [0.041051104325166905, -0.3505047588855215]
10 391.193 [0.04443491713013808, -0.2908868100491177] [0.041051104325166905, -0.3505047588855215]
10 396.199 [0.04443491713013808, -0.2908868100491177] [0.041051104325166905, -0.3505047588855215]
10 401.205 [0.04443491713013808, -0.2908868100491177] [0.041051104325166905, -0.3505047588855215]
10 406.216 [0.04406825046347141, -0.2906261433824511] [0.041051104325166905, -0.3505047588855215]
10 411.218 [0.04406825046347141, -0.2906261433824511] [0.041051104325166905, -0.3505047588855215]
10 416.225 [0.04406825046347141, -0.2906261433824511] [0.041051104325166905, -0.3505047588855215]
10 421.23 [0.04406825046347141, -0.2906261433824511] [0.041051104325166905, -0.3505047588855215]
10 426.239 [0.04406825046347141, -0.2906261433824511] [0.041051104325166905, -0.3505047588855215]
10 431.245 [0.0435782504634714, -0.29039481004911766] [0.041051104325166905, -0.3505047588855215]
10 436.251 [0.04357625046347138, -0.29039347671578436] [0.041051104325166905, -0.3505047588855215]
10 441.253 [0.04344425046347141, -0.29036614338245104] [0.041051104325166905, -0.3505047588855215]
10 446.265 [0.04308158379680473, -0.2902454767157844] [0.041051104325166905, -0.3505047588855215]
10 451.273 [0.043076917130138066, -0.290242143382451] [0.041051104325166905, -0.3505047588855215]
10 456.277 [0.0427929171301381, -0.2900068100491176] [0.041051104325166905, -0.3505047588855215]
10 461.286 [0.042748917130138106, -0.2900274767157843] [0.041051104325166905, -0.3505047588855215]
10 466.291 [0.04274025046347144, -0.29003547671578433] [0.041051104325166905, -0.3505047588855215]
10 471.297 [0.04263358379680476, -0.28999147671578435] [0.041051104325166905, -0.3505047588855215]
10 476.306 [0.04263358379680476, -0.28999147671578435] [0.041051104325166905, -0.3505047588855215]
10 481.317 [0.04263358379680476, -0.28999147671578435] [0.041051104325166905, -0.3505047588855215]
10 486.317 [0.04263358379680476, -0.28999147671578435] [0.041051104325166905, -0.3505047588855215]
10 491.328 [0.04263358379680476, -0.28999147671578435] [0.041051104325166905, -0.3505047588855215]
10 496.329 [0.04263358379680476, -0.28999147671578435] [0.041051104325166905, -0.3505047588855215]
10 501.341 [0.042622917130138084, -0.2899854767157843] [0.041051104325166905, -0.3505047588855215]
10 506.346 [0.04235825046347143, -0.2898754767157843] [0.041051104325166905, -0.3505047588855215]
10 511.359 [0.04224291713013808, -0.28984614338245096] [0.041051104325166905, -0.3505047588855215]
10 516.361 [0.04224291713013808, -0.28984614338245096] [0.041051104325166905, -0.3505047588855215]
10 521.368 [0.04222758379680475, -0.28983547671578436] [0.041051104325166905, -0.3505047588855215]
10 526.372 [0.04221158379680474, -0.28982614338245105] [0.041051104325166905, -0.3505047588855215]
10 531.385 [0.04193158379680475, -0.28961881004911766] [0.041051104325166905, -0.3505047588855215]
10 536.385 [0.041908250463471415, -0.28961481004911765] [0.041051104325166905, -0.3505047588855215]
10 541.394 [0.041908250463471415, -0.28961481004911765] [0.041051104325166905, -0.3505047588855215]
10 546.401 [0.041908250463471415, -0.28961481004911765] [0.041051104325166905, -0.3505047588855215]
10 551.409 [0.041908250463471415, -0.28961481004911765] [0.041051104325166905, -0.3505047588855215]
10 556.412 [0.041908250463471415, -0.28961481004911765] [0.041051104325166905, -0.3505047588855215]
10 561.419 [0.041908250463471415, -0.28961481004911765] [0.041051104325166905, -0.3505047588855215]
10 566.427 [0.041908250463471415, -0.28961481004911765] [0.041051104325166905, -0.3505047588855215]
10 571.43 [0.041908250463471415, -0.28961481004911765] [0.041051104325166905, -0.3505047588855215]
10 576.437 [0.041908250463471415, -0.28961481004911765] [0.041051104325166905, -0.3505047588855215]
10 581.442 [0.041908250463471415, -0.28961481004911765] [0.041051104325166905, -0.3505047588855215]
10 586.449 [0.041542917130138066, -0.289440143382451] [0.041051104325166905, -0.3505047588855215]
10 591.461 [0.041541583796804754, -0.2894394767157843] [0.041051104325166905, -0.3505047588855215]
10 596.463 [0.041541583796804754, -0.2894394767157843] [0.041051104325166905, -0.3505047588855215]
