ID TIME pos
4 0.099 [0, 0] [0.034913743270170716, 0.15253332478325485]
4 5.11 [-0.027694999999999914, -0.10803499999999999] [0.034913743270170716, 0.15253332478325485]
4 10.111 [-0.002735000000000043, -0.11694499999999997] [0.034913743270170716, 0.15253332478325485]
4 15.12 [-0.002735000000000043, -0.11694499999999997] [0.034913743270170716, 0.15253332478325485]
4 20.127 [-0.002735000000000043, -0.11694499999999997] [0.034913743270170716, 0.15253332478325485]
4 25.134 [-0.002735000000000043, -0.11694499999999997] [0.034913743270170716, 0.15253332478325485]
4 30.141 [-0.002735000000000043, -0.11694499999999997] [0.034913743270170716, 0.15253332478325485]
4 35.147 [0.004609999999999929, -0.07173] [0.034913743270170716, 0.15253332478325485]
4 40.154 [0.004609999999999929, -0.07173] [0.034913743270170716, 0.15253332478325485]
4 45.161 [0.004609999999999929, -0.07173] [0.034913743270170716, 0.15253332478325485]
4 50.169 [0.004609999999999929, -0.07173] [0.034913743270170716, 0.15253332478325485]
4 55.174 [0.004609999999999929, -0.07173] [0.034913743270170716, 0.15253332478325485]
4 60.183 [0.004609999999999929, -0.07173] [0.034913743270170716, 0.15253332478325485]
4 65.188 [0.004609999999999929, -0.07173] [0.034913743270170716, 0.15253332478325485]
4 70.196 [0.004609999999999929, -0.07173] [0.034913743270170716, 0.15253332478325485]
4 75.201 [0.004609999999999929, -0.07173] [0.034913743270170716, 0.15253332478325485]
4 80.208 [0.004609999999999929, -0.07173] [0.034913743270170716, 0.15253332478325485]
4 85.214 [0.00516333333333326, -0.07193000000000005] [0.034913743270170716, 0.15253332478325485]
4 90.221 [0.00516333333333326, -0.07193000000000005] [0.034913743270170716, 0.15253332478325485]
4 95.227 [0.00516333333333326, -0.07193000000000005] [0.034913743270170716, 0.15253332478325485]
4 100.232 [0.00516333333333326, -0.07193000000000005] [0.034913743270170716, 0.15253332478325485]
4 105.238 [0.005293999999999954, -0.06770000000000005] [0.034913743270170716, 0.15253332478325485]
4 110.243 [0.005767999999999951, -0.06694000000000004] [0.034913743270170716, 0.15253332478325485]
4 115.251 [0.004964285714285754, -0.06376000000000001] [0.034913743270170716, 0.15253332478325485]
4 120.258 [0.004763636363636323, -0.06355545454545455] [0.034913743270170716, 0.15253332478325485]
4 125.263 [0.004823636363636394, -0.06355636363636365] [0.034913743270170716, 0.15253332478325485]
4 130.269 [0.00488999999999998, -0.06364272727272727] [0.034913743270170716, 0.15253332478325485]
4 135.275 [0.004919166666666623, -0.0634341666666667] [0.034913743270170716, 0.15253332478325485]
4 140.281 [0.004198333333333341, -0.05885166666666669] [0.034913743270170716, 0.15253332478325485]
4 145.287 [0.005843076923076857, -0.05522307692307696] [0.034913743270170716, 0.15253332478325485]
4 150.296 [0.006172307692307597, -0.05493307692307695] [0.034913743270170716, 0.15253332478325485]
4 155.303 [0.006239999999999972, -0.05454076923076923] [0.034913743270170716, 0.15253332478325485]
4 160.309 [0.006243076923076881, -0.05436153846153847] [0.034913743270170716, 0.15253332478325485]
4 165.315 [0.006248461538461498, -0.05436692307692307] [0.034913743270170716, 0.15253332478325485]
4 170.322 [0.006248461538461498, -0.05436692307692307] [0.034913743270170716, 0.15253332478325485]
4 175.325 [0.006211538461538452, -0.05451153846153846] [0.034913743270170716, 0.15253332478325485]
4 180.332 [0.006260769230769203, -0.05440615384615384] [0.034913743270170716, 0.15253332478325485]
4 185.338 [0.0063253846153845834, -0.054153846153846184] [0.034913743270170716, 0.15253332478325485]
4 190.343 [0.0063253846153845834, -0.054153846153846184] [0.034913743270170716, 0.15253332478325485]
4 195.349 [0.0063253846153845834, -0.054153846153846184] [0.034913743270170716, 0.15253332478325485]
4 200.356 [0.0063253846153845834, -0.054153846153846184] [0.034913743270170716, 0.15253332478325485]
4 205.363 [0.0063253846153845834, -0.054153846153846184] [0.034913743270170716, 0.15253332478325485]
4 210.367 [0.006383076923076893, -0.05394923076923079] [0.034913743270170716, 0.15253332478325485]
4 215.377 [0.007122857142857082, -0.05305285714285717] [0.034913743270170716, 0.15253332478325485]
4 220.38 [0.007389285714285686, -0.05277285714285714] [0.034913743270170716, 0.15253332478325485]
4 225.387 [0.007532857142857103, -0.05238357142857145] [0.034913743270170716, 0.15253332478325485]
4 230.393 [0.007577857142857113, -0.052315000000000014] [0.034913743270170716, 0.15253332478325485]
4 235.402 [0.007597857142857116, -0.05225285714285715] [0.034913743270170716, 0.15253332478325485]
4 240.407 [0.007587857142857114, -0.0521157142857143] [0.034913743270170716, 0.15253332478325485]
4 245.415 [0.007588571428571405, -0.05210000000000002] [0.034913743270170716, 0.15253332478325485]
4 250.419 [0.007590714285714276, -0.05209214285714287] [0.034913743270170716, 0.15253332478325485]
4 255.425 [0.007590714285714276, -0.05209214285714287] [0.034913743270170716, 0.15253332478325485]
4 260.431 [0.007590714285714276, -0.05209214285714287] [0.034913743270170716, 0.15253332478325485]
4 265.439 [0.007590714285714276, -0.05209214285714287] [0.034913743270170716, 0.15253332478325485]
4 270.445 [0.007590714285714276, -0.05209214285714287] [0.034913743270170716, 0.15253332478325485]
4 275.451 [0.007590714285714276, -0.05209214285714287] [0.034913743270170716, 0.15253332478325485]
4 280.458 [0.007761428571428507, -0.04973785714285713] [0.034913743270170716, 0.15253332478325485]
4 285.465 [0.007750714285714245, -0.049337857142857135] [0.034913743270170716, 0.15253332478325485]
4 290.472 [0.00792285714285709, -0.048711428571428565] [0.034913743270170716, 0.15253332478325485]
4 295.478 [0.007923571428571379, -0.04869785714285714] [0.034913743270170716, 0.15253332478325485]
4 300.482 [0.007927857142857122, -0.048649285714285714] [0.034913743270170716, 0.15253332478325485]
4 305.49 [0.00997071428571423, -0.04779928571428571] [0.034913743270170716, 0.15253332478325485]
4 310.496 [0.00997071428571423, -0.04779857142857143] [0.034913743270170716, 0.15253332478325485]
4 315.503 [0.010100714285714256, -0.04738428571428572] [0.034913743270170716, 0.15253332478325485]
4 320.511 [0.009020714285714286, -0.05135642857142856] [0.034913743270170716, 0.15253332478325485]
4 325.516 [0.009038571428571387, -0.05136642857142858] [0.034913743270170716, 0.15253332478325485]
4 330.523 [0.009038571428571387, -0.05136642857142858] [0.034913743270170716, 0.15253332478325485]
4 335.53 [0.009117142857142824, -0.0506757142857143] [0.034913743270170716, 0.15253332478325485]
4 340.536 [0.009112857142857114, -0.050685000000000015] [0.034913743270170716, 0.15253332478325485]
4 345.543 [0.009114999999999984, -0.05067928571428572] [0.034913743270170716, 0.15253332478325485]
4 350.55 [0.009114999999999984, -0.05067928571428572] [0.034913743270170716, 0.15253332478325485]
4 355.557 [0.008915000000000006, -0.04959642857142859] [0.034913743270170716, 0.15253332478325485]
4 360.563 [0.008902857142857133, -0.049507142857142875] [0.034913743270170716, 0.15253332478325485]
4 365.571 [0.0064628571428571036, -0.04800857142857145] [0.034913743270170716, 0.15253332478325485]
4 370.576 [0.0062671428571428045, -0.04787928571428574] [0.034913743270170716, 0.15253332478325485]
4 375.583 [0.0062349999999999585, -0.04784642857142859] [0.034913743270170716, 0.15253332478325485]
4 380.589 [0.0062349999999999585, -0.04784642857142859] [0.034913743270170716, 0.15253332478325485]
4 385.597 [0.00613214285714284, -0.04680928571428574] [0.034913743270170716, 0.15253332478325485]
4 390.602 [0.00578785714285709, -0.04489714285714287] [0.034913743270170716, 0.15253332478325485]
4 395.61 [0.005778571428571411, -0.0447907142857143] [0.034913743270170716, 0.15253332478325485]
4 400.617 [0.005819285714285678, -0.04447142857142859] [0.034913743270170716, 0.15253332478325485]
4 405.624 [0.005995000000000005, -0.04336857142857144] [0.034913743270170716, 0.15253332478325485]
4 410.631 [0.005702857142857105, -0.04255571428571429] [0.034913743270170716, 0.15253332478325485]
4 415.636 [0.005675714285714244, -0.04228928571428573] [0.034913743270170716, 0.15253332478325485]
4 420.642 [0.005597142857142808, -0.04149857142857145] [0.034913743270170716, 0.15253332478325485]
4 425.648 [0.00555357142857138, -0.041337142857142864] [0.034913743270170716, 0.15253332478325485]
4 430.656 [0.00518928571428569, -0.04063642857142861] [0.034913743270170716, 0.15253332478325485]
4 435.661 [0.0049142857142856645, -0.039855000000000036] [0.034913743270170716, 0.15253332478325485]
4 440.668 [0.004873571428571398, -0.03973500000000003] [0.034913743270170716, 0.15253332478325485]
4 445.674 [0.004827857142857129, -0.039238571428571456] [0.034913743270170716, 0.15253332478325485]
