ID TIME pos
1 0.101 [0, 0] [0.3753602891645067, 0.26231960669856597]
1 5.107 [0, 0] [0.3753602891645067, 0.26231960669856597]
1 10.113 [0, 0] [0.3753602891645067, 0.26231960669856597]
1 15.12 [0, 0] [0.3753602891645067, 0.26231960669856597]
1 20.126 [0, 0] [0.3753602891645067, 0.26231960669856597]
1 25.134 [0, 0] [0.3753602891645067, 0.26231960669856597]
1 30.14 [0, 0] [0.3753602891645067, 0.26231960669856597]
1 35.147 [0.15273000000000003, -0.26659999999999995] [0.3753602891645067, 0.26231960669856597]
1 40.152 [0.15273000000000003, -0.26659999999999995] [0.3753602891645067, 0.26231960669856597]
1 45.159 [0.15273000000000003, -0.26659999999999995] [0.3753602891645067, 0.26231960669856597]
1 50.165 [0.15273000000000003, -0.26659999999999995] [0.3753602891645067, 0.26231960669856597]
1 55.171 [0.15273000000000003, -0.26659999999999995] [0.3753602891645067, 0.26231960669856597]
1 60.178 [0.15273000000000003, -0.26659999999999995] [0.3753602891645067, 0.26231960669856597]
1 65.183 [0.15273000000000003, -0.26659999999999995] [0.3753602891645067, 0.26231960669856597]
1 70.189 [0.15273000000000003, -0.26659999999999995] [0.3753602891645067, 0.26231960669856597]
1 75.196 [0.15273000000000003, -0.26659999999999995] [0.3753602891645067, 0.26231960669856597]
1 80.202 [0.15273000000000003, -0.26659999999999995] [0.3753602891645067, 0.26231960669856597]
1 85.209 [0.15273000000000003, -0.26659999999999995] [0.3753602891645067, 0.26231960669856597]
1 90.216 [0.15273000000000003, -0.26659999999999995] [0.3753602891645067, 0.26231960669856597]
1 95.223 [0.15273000000000003, -0.26659999999999995] [0.3753602891645067, 0.26231960669856597]
1 100.229 [0.15273000000000003, -0.26659999999999995] [0.3753602891645067, 0.26231960669856597]
1 105.236 [0.15273000000000003, -0.26659999999999995] [0.3753602891645067, 0.26231960669856597]
1 110.239 [0.15273000000000003, -0.26659999999999995] [0.3753602891645067, 0.26231960669856597]
1 115.245 [0.15273000000000003, -0.26659999999999995] [0.3753602891645067, 0.26231960669856597]
1 120.252 [0.15273000000000003, -0.26659999999999995] [0.3753602891645067, 0.26231960669856597]
1 125.259 [0.15273000000000003, -0.26659999999999995] [0.3753602891645067, 0.26231960669856597]
1 130.266 [0.15273000000000003, -0.26659999999999995] [0.3753602891645067, 0.26231960669856597]
1 135.272 [0.15273000000000003, -0.26659999999999995] [0.3753602891645067, 0.26231960669856597]
1 140.279 [0.15273000000000003, -0.26659999999999995] [0.3753602891645067, 0.26231960669856597]
1 145.284 [0.15273000000000003, -0.26659999999999995] [0.3753602891645067, 0.26231960669856597]
1 150.292 [0.15273000000000003, -0.26659999999999995] [0.3753602891645067, 0.26231960669856597]
1 155.298 [0.15273000000000003, -0.26659999999999995] [0.3753602891645067, 0.26231960669856597]
1 160.306 [0.15273000000000003, -0.26659999999999995] [0.3753602891645067, 0.26231960669856597]
