ID TIME VOTE
3 108.056 2764423
3 188.026 2514204
3 236.065 2694954
3 262.065 Value Error
3 573.052 2419668
3 593.06 2337723
3 617.063 2369133
3 632.046 2427312
3 650.091 2504280
3 696.068 2530168
3 713.064 2474589
3 727.078 2505755
3 753.066 Value Error
