ID TIME pos
13 5.259 [0.43409881766623104, 0.2554482867205748] []
13 10.287 [0.43409881766623104, 0.2554482867205748] []
13 15.34 [0.43409881766623104, 0.2554482867205748] []
13 20.36 [0.43409881766623104, 0.2554482867205748] [(38335, 10327, 1676648646, 0, 2, 20000000000000000000, 20000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 38335, 10327)]
13 47.749 [0.43409881766623104, 0.2554482867205748] [(35647, 8114, 1676648646, 0, 4, 40000000000000000000, 20000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 38335, 10327)]
13 88.597 [0.43409881766623104, 0.2554482867205748] [(35486, 7363, 1676648646, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 38335, 10327), (41470, 16866, 1676648712, 0, 2, 20000000000000000000, 10000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 45034, 24487)]
13 127.172 [0.43409881766623104, 0.2554482867205748] [(35486, 7363, 1676648646, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 38335, 10327), (37776, 20387, 1676648712, 0, 8, 83750000000000000000, 43750000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 38887, 32401)]
13 147.884 [0.43409881766623104, 0.2554482867205748] [(35486, 7363, 1676648646, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 38335, 10327), (38753, 21500, 1676648776, 1, 10, 106250000000000000000, 66250000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 40076, 30107), (53113, 37560, 1676648768, 0, 3, 30833333333333334000, 30833333333333334000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 53113, 37560)]
13 189.196 [0.43409881766623104, 0.2554482867205748] [(35486, 7363, 1676648646, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 38335, 10327), (38753, 21500, 1676648818, 1, 10, 106250000000000000000, 66250000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 40076, 30107), (45539, 32411, 1676648768, 0, 8, 77916666666666668000, 72916666666666668000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 45639, 33038)]
13 240.13 [0.43409881766623104, 0.2554482867205748] [(35486, 7363, 1676648646, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 38335, 10327), (38753, 21500, 1676648870, 1, 10, 106250000000000000000, 66250000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 40076, 30107), (44881, 30276, 1676648870, 1, 10, 103750000000000002000, 98750000000000002000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 44921, 30631), (47523, 29088, 1676648830, 0, 8, 84444444444444445000, 58333333333333332000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, 45373, 28522)]
