ID TIME pos
9 0.097 [0, 0] [-0.3627042145495745, -0.3886294839370129]
9 5.106 [0, 0] [-0.3627042145495745, -0.3886294839370129]
9 10.113 [0, 0] [-0.3627042145495745, -0.3886294839370129]
9 15.119 [0, 0] [-0.3627042145495745, -0.3886294839370129]
9 20.126 [-0.5691200000000001, -0.17643999999999993] [-0.3627042145495745, -0.3886294839370129]
9 25.137 [-0.5691200000000001, -0.17643999999999993] [-0.3627042145495745, -0.3886294839370129]
9 30.145 [-0.5358837554868674, -0.223281552534132] [-0.3627042145495745, -0.3886294839370129]
9 35.146 [-0.522705836991245, -0.22976770168942132] [-0.3627042145495745, -0.3886294839370129]
9 40.154 [-0.5025043777434337, -0.279190776267066] [-0.3627042145495745, -0.3886294839370129]
9 45.159 [-0.498437502194747, -0.2909906210136528] [-0.3627042145495745, -0.3886294839370129]
9 50.161 [-0.49946150219474694, -0.2897326210136528] [-0.3627042145495745, -0.3886294839370129]
9 55.172 [-0.4990255021947469, -0.29087462101365286] [-0.3627042145495745, -0.3886294839370129]
9 60.175 [-0.4986415021947469, -0.2916686210136528] [-0.3627042145495745, -0.3886294839370129]
9 65.183 [-0.49842350219474696, -0.29187662101365286] [-0.3627042145495745, -0.3886294839370129]
9 70.191 [-0.49842350219474696, -0.29187662101365286] [-0.3627042145495745, -0.3886294839370129]
9 75.195 [-0.49842350219474696, -0.29187662101365286] [-0.3627042145495745, -0.3886294839370129]
9 80.204 [-0.49842350219474696, -0.29187662101365286] [-0.3627042145495745, -0.3886294839370129]
9 85.213 [-0.49842350219474696, -0.29187662101365286] [-0.3627042145495745, -0.3886294839370129]
9 90.215 [-0.49842350219474696, -0.29187662101365286] [-0.3627042145495745, -0.3886294839370129]
9 95.222 [-0.49842350219474696, -0.29187662101365286] [-0.3627042145495745, -0.3886294839370129]
9 100.227 [-0.49842350219474696, -0.29187662101365286] [-0.3627042145495745, -0.3886294839370129]
9 105.238 [-0.49842350219474696, -0.29187662101365286] [-0.3627042145495745, -0.3886294839370129]
9 110.241 [-0.49842350219474696, -0.29187662101365286] [-0.3627042145495745, -0.3886294839370129]
9 115.247 [-0.49842350219474696, -0.29187662101365286] [-0.3627042145495745, -0.3886294839370129]
