ID TIME pos
4 0.099 [0, 0] [0.4514688196983951, 0.4391248372732914]
4 5.11 [0, 0] [0.4514688196983951, 0.4391248372732914]
4 10.115 [0, 0] [0.4514688196983951, 0.4391248372732914]
4 15.121 [0.4648500000000002, 0.47890999999999995] [0.4514688196983951, 0.4391248372732914]
4 20.126 [0.5253770471518802, 0.46674454883915123] [0.4514688196983951, 0.4391248372732914]
4 25.133 [0.5253770471518802, 0.46674454883915123] [0.4514688196983951, 0.4391248372732914]
4 30.138 [0.5253770471518802, 0.46674454883915123] [0.4514688196983951, 0.4391248372732914]
4 35.145 [0.5253770471518802, 0.46674454883915123] [0.4514688196983951, 0.4391248372732914]
4 40.152 [0.5253770471518802, 0.46674454883915123] [0.4514688196983951, 0.4391248372732914]
4 45.157 [0.5253770471518802, 0.46674454883915123] [0.4514688196983951, 0.4391248372732914]
4 50.164 [0.5253770471518802, 0.46674454883915123] [0.4514688196983951, 0.4391248372732914]
4 55.17 [0.5253770471518802, 0.46674454883915123] [0.4514688196983951, 0.4391248372732914]
4 60.176 [0.5253770471518802, 0.46674454883915123] [0.4514688196983951, 0.4391248372732914]
4 65.185 [0.5253770471518802, 0.46674454883915123] [0.4514688196983951, 0.4391248372732914]
4 70.188 [0.5253770471518802, 0.46674454883915123] [0.4514688196983951, 0.4391248372732914]
4 75.193 [0.5253770471518802, 0.46674454883915123] [0.4514688196983951, 0.4391248372732914]
4 80.199 [0.5253770471518802, 0.46674454883915123] [0.4514688196983951, 0.4391248372732914]
4 85.206 [0.5253770471518802, 0.46674454883915123] [0.4514688196983951, 0.4391248372732914]
4 90.212 [0.5253770471518802, 0.46674454883915123] [0.4514688196983951, 0.4391248372732914]
4 95.219 [0.5253770471518802, 0.46674454883915123] [0.4514688196983951, 0.4391248372732914]
4 100.225 [0.5253770471518802, 0.46674454883915123] [0.4514688196983951, 0.4391248372732914]
4 105.232 [0.5253770471518802, 0.46674454883915123] [0.4514688196983951, 0.4391248372732914]
4 110.237 [0.5253770471518802, 0.46674454883915123] [0.4514688196983951, 0.4391248372732914]
4 115.241 [0.5253770471518802, 0.46674454883915123] [0.4514688196983951, 0.4391248372732914]
4 120.247 [0.5253770471518802, 0.46674454883915123] [0.4514688196983951, 0.4391248372732914]
4 125.256 [0.5253770471518802, 0.46674454883915123] [0.4514688196983951, 0.4391248372732914]
4 130.261 [0.5253770471518802, 0.46674454883915123] [0.4514688196983951, 0.4391248372732914]
4 135.268 [0.5253770471518802, 0.46674454883915123] [0.4514688196983951, 0.4391248372732914]
4 140.276 [0.5253770471518802, 0.46674454883915123] [0.4514688196983951, 0.4391248372732914]
4 145.284 [0.5253770471518802, 0.46674454883915123] [0.4514688196983951, 0.4391248372732914]
4 150.29 [0.5253770471518802, 0.46674454883915123] [0.4514688196983951, 0.4391248372732914]
4 155.297 [0.5253770471518802, 0.46674454883915123] [0.4514688196983951, 0.4391248372732914]
4 160.303 [0.5253770471518802, 0.46674454883915123] [0.4514688196983951, 0.4391248372732914]
4 165.305 [0.5253770471518802, 0.46674454883915123] [0.4514688196983951, 0.4391248372732914]
4 170.315 [0.5253770471518802, 0.46674454883915123] [0.4514688196983951, 0.4391248372732914]
4 175.321 [0.5253770471518802, 0.46674454883915123] [0.4514688196983951, 0.4391248372732914]
4 180.326 [0.5253770471518802, 0.46674454883915123] [0.4514688196983951, 0.4391248372732914]
4 185.334 [0.5253770471518802, 0.46674454883915123] [0.4514688196983951, 0.4391248372732914]
4 190.341 [0.5253770471518802, 0.46674454883915123] [0.4514688196983951, 0.4391248372732914]
4 195.348 [0.5253770471518802, 0.46674454883915123] [0.4514688196983951, 0.4391248372732914]
4 200.356 [0.5253770471518802, 0.46674454883915123] [0.4514688196983951, 0.4391248372732914]
4 205.361 [0.5253770471518802, 0.46674454883915123] [0.4514688196983951, 0.4391248372732914]
4 210.367 [0.5253770471518802, 0.46674454883915123] [0.4514688196983951, 0.4391248372732914]
4 215.37 [0.5253770471518802, 0.46674454883915123] [0.4514688196983951, 0.4391248372732914]
4 220.38 [0.5253770471518802, 0.46674454883915123] [0.4514688196983951, 0.4391248372732914]
4 225.388 [0.5253770471518802, 0.46674454883915123] [0.4514688196983951, 0.4391248372732914]
4 230.396 [0.5253770471518802, 0.46674454883915123] [0.4514688196983951, 0.4391248372732914]
4 235.4 [0.5253770471518802, 0.46674454883915123] [0.4514688196983951, 0.4391248372732914]
4 240.407 [0.5253770471518802, 0.46674454883915123] [0.4514688196983951, 0.4391248372732914]
4 245.413 [0.5235346981012534, 0.4914596992261009] [0.4514688196983951, 0.4391248372732914]
4 250.42 [0.5235346981012534, 0.4914596992261009] [0.4514688196983951, 0.4391248372732914]
4 255.426 [0.5235346981012534, 0.4914596992261009] [0.4514688196983951, 0.4391248372732914]
4 260.433 [0.5235346981012534, 0.4914596992261009] [0.4514688196983951, 0.4391248372732914]
4 265.44 [0.5235346981012534, 0.4914596992261009] [0.4514688196983951, 0.4391248372732914]
4 270.447 [0.5418146981012534, 0.49484303255943435] [0.4514688196983951, 0.4391248372732914]
4 275.454 [0.5418146981012534, 0.49484303255943435] [0.4514688196983951, 0.4391248372732914]
4 280.46 [0.5418146981012534, 0.49484303255943435] [0.4514688196983951, 0.4391248372732914]
4 285.469 [0.5418146981012534, 0.49484303255943435] [0.4514688196983951, 0.4391248372732914]
4 290.475 [0.5418146981012534, 0.49484303255943435] [0.4514688196983951, 0.4391248372732914]
4 295.482 [0.5418146981012534, 0.49484303255943435] [0.4514688196983951, 0.4391248372732914]
4 300.488 [0.5418146981012534, 0.49484303255943435] [0.4514688196983951, 0.4391248372732914]
4 305.494 [0.5418146981012534, 0.49484303255943435] [0.4514688196983951, 0.4391248372732914]
4 310.5 [0.5418146981012534, 0.49484303255943435] [0.4514688196983951, 0.4391248372732914]
4 315.507 [0.5418146981012534, 0.49484303255943435] [0.4514688196983951, 0.4391248372732914]
4 320.513 [0.5418146981012534, 0.49484303255943435] [0.4514688196983951, 0.4391248372732914]
4 325.519 [0.5418146981012534, 0.49484303255943435] [0.4514688196983951, 0.4391248372732914]
4 330.526 [0.5418146981012534, 0.49484303255943435] [0.4514688196983951, 0.4391248372732914]
4 335.532 [0.5418146981012534, 0.49484303255943435] [0.4514688196983951, 0.4391248372732914]
4 340.538 [0.5418146981012534, 0.49484303255943435] [0.4514688196983951, 0.4391248372732914]
4 345.545 [0.5418146981012534, 0.49484303255943435] [0.4514688196983951, 0.4391248372732914]
4 350.551 [0.5418146981012534, 0.49484303255943435] [0.4514688196983951, 0.4391248372732914]
4 355.559 [0.5418146981012534, 0.49484303255943435] [0.4514688196983951, 0.4391248372732914]
4 360.566 [0.5418146981012534, 0.49484303255943435] [0.4514688196983951, 0.4391248372732914]
4 365.573 [0.5418146981012534, 0.49484303255943435] [0.4514688196983951, 0.4391248372732914]
4 370.581 [0.5418146981012534, 0.49484303255943435] [0.4514688196983951, 0.4391248372732914]
4 375.584 [0.5418146981012534, 0.49484303255943435] [0.4514688196983951, 0.4391248372732914]
4 380.59 [0.5418146981012534, 0.49484303255943435] [0.4514688196983951, 0.4391248372732914]
4 385.599 [0.5418146981012534, 0.49484303255943435] [0.4514688196983951, 0.4391248372732914]
4 390.602 [0.5418146981012534, 0.49484303255943435] [0.4514688196983951, 0.4391248372732914]
4 395.609 [0.5418146981012534, 0.49484303255943435] [0.4514688196983951, 0.4391248372732914]
4 400.615 [0.5418146981012534, 0.49484303255943435] [0.4514688196983951, 0.4391248372732914]
4 405.621 [0.5418146981012534, 0.49484303255943435] [0.4514688196983951, 0.4391248372732914]
4 410.627 [0.5418146981012534, 0.49484303255943435] [0.4514688196983951, 0.4391248372732914]
4 415.634 [0.5418146981012534, 0.49484303255943435] [0.4514688196983951, 0.4391248372732914]
4 420.64 [0.5418146981012534, 0.49484303255943435] [0.4514688196983951, 0.4391248372732914]
4 425.646 [0.5418146981012534, 0.49484303255943435] [0.4514688196983951, 0.4391248372732914]
4 430.653 [0.5418146981012534, 0.49484303255943435] [0.4514688196983951, 0.4391248372732914]
4 435.662 [0.5418146981012534, 0.49484303255943435] [0.4514688196983951, 0.4391248372732914]
4 440.669 [0.5418146981012534, 0.49484303255943435] [0.4514688196983951, 0.4391248372732914]
4 445.673 [0.5418146981012534, 0.49484303255943435] [0.4514688196983951, 0.4391248372732914]
4 450.68 [0.5418146981012534, 0.49484303255943435] [0.4514688196983951, 0.4391248372732914]
4 455.687 [0.5418146981012534, 0.49484303255943435] [0.4514688196983951, 0.4391248372732914]
4 460.693 [0.5418146981012534, 0.49484303255943435] [0.4514688196983951, 0.4391248372732914]
4 465.701 [0.5418146981012534, 0.49484303255943435] [0.4514688196983951, 0.4391248372732914]
4 470.707 [0.5418146981012534, 0.49484303255943435] [0.4514688196983951, 0.4391248372732914]
4 475.713 [0.5418146981012534, 0.49484303255943435] [0.4514688196983951, 0.4391248372732914]
4 480.719 [0.5418146981012534, 0.49484303255943435] [0.4514688196983951, 0.4391248372732914]
4 485.727 [0.5418146981012534, 0.49484303255943435] [0.4514688196983951, 0.4391248372732914]
