ID TIME pos
3 0.1 [0, 0] [0.4514688196983951, 0.4391248372732914]
3 5.107 [0, 0] [0.4514688196983951, 0.4391248372732914]
3 10.112 [0, 0] [0.4514688196983951, 0.4391248372732914]
3 15.117 [0, 0] [0.4514688196983951, 0.4391248372732914]
3 20.123 [0, 0] [0.4514688196983951, 0.4391248372732914]
3 25.129 [0, 0] [0.4514688196983951, 0.4391248372732914]
3 30.136 [0, 0] [0.4514688196983951, 0.4391248372732914]
3 35.144 [0, 0] [0.4514688196983951, 0.4391248372732914]
3 40.149 [0, 0] [0.4514688196983951, 0.4391248372732914]
3 45.156 [0, 0] [0.4514688196983951, 0.4391248372732914]
3 50.163 [0, 0] [0.4514688196983951, 0.4391248372732914]
3 55.169 [0, 0] [0.4514688196983951, 0.4391248372732914]
3 60.175 [0, 0] [0.4514688196983951, 0.4391248372732914]
3 65.182 [0, 0] [0.4514688196983951, 0.4391248372732914]
3 70.189 [0, 0] [0.4514688196983951, 0.4391248372732914]
3 75.195 [0, 0] [0.4514688196983951, 0.4391248372732914]
3 80.198 [0, 0] [0.4514688196983951, 0.4391248372732914]
3 85.209 [0, 0] [0.4514688196983951, 0.4391248372732914]
3 90.214 [0, 0] [0.4514688196983951, 0.4391248372732914]
3 95.221 [0, 0] [0.4514688196983951, 0.4391248372732914]
3 100.228 [0, 0] [0.4514688196983951, 0.4391248372732914]
3 105.234 [0, 0] [0.4514688196983951, 0.4391248372732914]
3 110.238 [0, 0] [0.4514688196983951, 0.4391248372732914]
3 115.246 [0, 0] [0.4514688196983951, 0.4391248372732914]
3 120.25 [0, 0] [0.4514688196983951, 0.4391248372732914]
3 125.257 [0, 0] [0.4514688196983951, 0.4391248372732914]
3 130.262 [0, 0] [0.4514688196983951, 0.4391248372732914]
3 135.267 [0, 0] [0.4514688196983951, 0.4391248372732914]
3 140.276 [0, 0] [0.4514688196983951, 0.4391248372732914]
3 145.283 [0, 0] [0.4514688196983951, 0.4391248372732914]
3 150.291 [0, 0] [0.4514688196983951, 0.4391248372732914]
3 155.297 [0.46431999999999984, 0.7198799999999999] [0.4514688196983951, 0.4391248372732914]
3 160.303 [0.4938276925973487, 0.5971483474982665] [0.4514688196983951, 0.4391248372732914]
