ID TIME pos
15 0.093 [0, 0] [0.2903319424492398, -0.36012185175774536]
15 5.111 [0, 0] [0.2903319424492398, -0.36012185175774536]
15 10.112 [0, 0] [0.2903319424492398, -0.36012185175774536]
15 15.12 [0, 0] [0.2903319424492398, -0.36012185175774536]
15 20.125 [0, 0] [0.2903319424492398, -0.36012185175774536]
15 25.133 [0, 0] [0.2903319424492398, -0.36012185175774536]
15 30.144 [0, 0] [0.2903319424492398, -0.36012185175774536]
15 35.144 [0, 0] [0.2903319424492398, -0.36012185175774536]
15 40.15 [0, 0] [0.2903319424492398, -0.36012185175774536]
15 45.167 [0, 0] [0.2903319424492398, -0.36012185175774536]
15 50.173 [0, 0] [0.2903319424492398, -0.36012185175774536]
15 55.269 [0, 0] [0.2903319424492398, -0.36012185175774536]
15 60.275 [0, 0] [0.2903319424492398, -0.36012185175774536]
15 65.287 [0, 0] [0.2903319424492398, -0.36012185175774536]
15 70.293 [0.27679999999999993, -0.290465] [0.2903319424492398, -0.36012185175774536]
15 75.299 [0.2753000000000001, -0.29086999999999996] [0.2903319424492398, -0.36012185175774536]
15 80.303 [0.2753000000000001, -0.29086999999999996] [0.2903319424492398, -0.36012185175774536]
15 85.311 [0.2828100000000002, -0.2863166666666667] [0.2903319424492398, -0.36012185175774536]
15 90.315 [0.27342833333333333, -0.295615] [0.2903319424492398, -0.36012185175774536]
15 95.32 [0.27351333333333333, -0.29579500000000003] [0.2903319424492398, -0.36012185175774536]
15 100.327 [0.273515, -0.29579500000000003] [0.2903319424492398, -0.36012185175774536]
15 105.335 [0.27351166666666665, -0.2957866666666667] [0.2903319424492398, -0.36012185175774536]
15 110.344 [0.27449571428571423, -0.2943871428571429] [0.2903319424492398, -0.36012185175774536]
15 115.347 [0.2744185714285714, -0.2943942857142857] [0.2903319424492398, -0.36012185175774536]
15 120.353 [0.2744028571428571, -0.29423714285714286] [0.2903319424492398, -0.36012185175774536]
15 125.369 [0.27456714285714284, -0.29414714285714283] [0.2903319424492398, -0.36012185175774536]
15 130.467 [0.27469857142857146, -0.29410428571428565] [0.2903319424492398, -0.36012185175774536]
15 135.481 [0.2747471428571429, -0.29403714285714283] [0.2903319424492398, -0.36012185175774536]
15 140.577 [0.2747471428571429, -0.29403714285714283] [0.2903319424492398, -0.36012185175774536]
15 145.588 [0.2747471428571429, -0.29411714285714285] [0.2903319424492398, -0.36012185175774536]
15 150.591 [0.27477285714285715, -0.29361714285714285] [0.2903319424492398, -0.36012185175774536]
15 155.597 [0.2745925, -0.2912512500000001] [0.2903319424492398, -0.36012185175774536]
15 160.604 [0.27437555555555554, -0.2924966666666667] [0.2903319424492398, -0.36012185175774536]
15 165.608 [0.27343899999999993, -0.29193199999999997] [0.2903319424492398, -0.36012185175774536]
15 170.616 [0.27339699999999995, -0.291889] [0.2903319424492398, -0.36012185175774536]
15 175.625 [0.27693696766594034, -0.27987350490800467] [0.2903319424492398, -0.36012185175774536]
15 180.629 [0.2769161984351711, -0.2799127356772354] [0.2903319424492398, -0.36012185175774536]
15 185.637 [0.2769185061274788, -0.27987735106185085] [0.2903319424492398, -0.36012185175774536]
15 190.646 [0.2775038907428634, -0.2785965818310816] [0.2903319424492398, -0.36012185175774536]
15 195.648 [0.2774915830505557, -0.27857504336954314] [0.2903319424492398, -0.36012185175774536]
15 200.655 [0.2774915830505557, -0.27857504336954314] [0.2903319424492398, -0.36012185175774536]
15 205.667 [0.2775361984351711, -0.27841119721569696] [0.2903319424492398, -0.36012185175774536]
15 210.681 [0.27749465997363265, -0.2784919664464661] [0.2903319424492398, -0.36012185175774536]
15 215.777 [0.2774985061274788, -0.27848273567723536] [0.2903319424492398, -0.36012185175774536]
15 220.783 [0.27683646997551603, -0.27985468312886147] [0.2903319424492398, -0.36012185175774536]
15 225.793 [0.27683646997551603, -0.27985468312886147] [0.2903319424492398, -0.36012185175774536]
15 230.798 [0.2768186128326589, -0.27999682598600434] [0.2903319424492398, -0.36012185175774536]
15 235.801 [0.2768186128326589, -0.2799982545574329] [0.2903319424492398, -0.36012185175774536]
15 240.807 [0.2767486128326589, -0.2801132545574329] [0.2903319424492398, -0.36012185175774536]
15 245.815 [0.2767828985469446, -0.28004611170029003] [0.2903319424492398, -0.36012185175774536]
15 250.822 [0.2767828985469446, -0.28004611170029003] [0.2903319424492398, -0.36012185175774536]
15 255.83 [0.2767828985469446, -0.28004611170029003] [0.2903319424492398, -0.36012185175774536]
15 260.836 [0.2767828985469446, -0.28004611170029003] [0.2903319424492398, -0.36012185175774536]
15 265.846 [0.276776469975516, -0.28010111170029006] [0.2903319424492398, -0.36012185175774536]
15 270.857 [0.276776469975516, -0.28010111170029006] [0.2903319424492398, -0.36012185175774536]
15 275.955 [0.2768228985469446, -0.28086968312886146] [0.2903319424492398, -0.36012185175774536]
15 280.973 [0.2768228985469446, -0.28086968312886146] [0.2903319424492398, -0.36012185175774536]
15 286.074 [0.2768250414040875, -0.2810068259860043] [0.2903319424492398, -0.36012185175774536]
15 291.077 [0.2768250414040875, -0.2810068259860043] [0.2903319424492398, -0.36012185175774536]
15 296.081 [0.2768250414040875, -0.2810068259860043] [0.2903319424492398, -0.36012185175774536]
15 301.096 [0.2768250414040875, -0.2810068259860043] [0.2903319424492398, -0.36012185175774536]
15 306.197 [0.2768250414040875, -0.2810068259860043] [0.2903319424492398, -0.36012185175774536]
15 311.202 [0.2768250414040875, -0.2810068259860043] [0.2903319424492398, -0.36012185175774536]
15 316.206 [0.2768250414040875, -0.2810068259860043] [0.2903319424492398, -0.36012185175774536]
15 321.214 [0.2768250414040875, -0.2810068259860043] [0.2903319424492398, -0.36012185175774536]
15 326.224 [0.2768250414040875, -0.2810068259860043] [0.2903319424492398, -0.36012185175774536]
15 331.229 [0.2768178985469446, -0.2810032545574329] [0.2903319424492398, -0.36012185175774536]
15 336.23 [0.2768178985469446, -0.2810032545574329] [0.2903319424492398, -0.36012185175774536]
15 341.241 [0.2768178985469446, -0.2810032545574329] [0.2903319424492398, -0.36012185175774536]
15 346.255 [0.2768178985469446, -0.2810032545574329] [0.2903319424492398, -0.36012185175774536]
15 351.355 [0.2768178985469446, -0.2810032545574329] [0.2903319424492398, -0.36012185175774536]
15 356.356 [0.2768178985469446, -0.2810032545574329] [0.2903319424492398, -0.36012185175774536]
15 361.375 [0.2768178985469446, -0.2810032545574329] [0.2903319424492398, -0.36012185175774536]
15 366.381 [0.2768178985469446, -0.2810032545574329] [0.2903319424492398, -0.36012185175774536]
15 371.388 [0.2768178985469446, -0.2810032545574329] [0.2903319424492398, -0.36012185175774536]
15 376.388 [0.2768178985469446, -0.2810032545574329] [0.2903319424492398, -0.36012185175774536]
15 381.392 [0.2768178985469446, -0.2810032545574329] [0.2903319424492398, -0.36012185175774536]
15 386.401 [0.2768178985469446, -0.2810032545574329] [0.2903319424492398, -0.36012185175774536]
15 391.409 [0.2768178985469446, -0.2810032545574329] [0.2903319424492398, -0.36012185175774536]
15 396.416 [0.2768178985469446, -0.2810032545574329] [0.2903319424492398, -0.36012185175774536]
15 401.421 [0.2768178985469446, -0.2810032545574329] [0.2903319424492398, -0.36012185175774536]
15 406.429 [0.2768178985469446, -0.2810032545574329] [0.2903319424492398, -0.36012185175774536]
15 411.436 [0.27678504140408744, -0.2808296831288614] [0.2903319424492398, -0.36012185175774536]
15 416.447 [0.27678504140408744, -0.2808296831288614] [0.2903319424492398, -0.36012185175774536]
15 421.449 [0.27678504140408744, -0.2808296831288614] [0.2903319424492398, -0.36012185175774536]
15 426.456 [0.27678504140408744, -0.2808296831288614] [0.2903319424492398, -0.36012185175774536]
15 431.462 [0.27678504140408744, -0.2808296831288614] [0.2903319424492398, -0.36012185175774536]
15 436.474 [0.27678504140408744, -0.2808296831288614] [0.2903319424492398, -0.36012185175774536]
15 441.573 [0.2768350414040875, -0.28074539741457566] [0.2903319424492398, -0.36012185175774536]
15 446.58 [0.2768350414040875, -0.28074539741457566] [0.2903319424492398, -0.36012185175774536]
15 451.593 [0.2768350414040875, -0.28074539741457566] [0.2903319424492398, -0.36012185175774536]
