ID TIME TELAPSED TIMESTAMP BLOCK HASH PHASH DIFF TDIFF SIZE TXS UNC PENDING QUEUED
4 1.83 2.3153021335601807 1674180761 1 0x56ba56684e265d252d94fa7c2d0747ff33ba74c2b94a6b21afad31ddfb494cf4 0x850ed60bd9ea252f4af2e8b0bfef2dbd41a5f2965d82655c3420f1d7d7fbb7f6 1 2 610 0 0
