ID TIME pos
9 0.097 [0, 0] [-0.06394182225691399, 0.298642391502719]
9 5.11 [0, 0] [-0.06394182225691399, 0.298642391502719]
9 10.117 [-0.1600999999999999, 0.57098] [-0.06394182225691399, 0.298642391502719]
9 15.121 [-0.16857, 0.63303] [-0.06394182225691399, 0.298642391502719]
9 20.128 [-0.16857, 0.63303] [-0.06394182225691399, 0.298642391502719]
9 25.133 [-0.16857, 0.63303] [-0.06394182225691399, 0.298642391502719]
9 30.139 [-0.172755, 0.6636899999999999] [-0.06394182225691399, 0.298642391502719]
9 35.151 [-0.172755, 0.6636899999999999] [-0.06394182225691399, 0.298642391502719]
9 40.154 [-0.172755, 0.6636899999999999] [-0.06394182225691399, 0.298642391502719]
9 45.159 [-0.21583152469433733, 0.6435720483533353] [-0.06394182225691399, 0.298642391502719]
9 50.17 [-0.21583152469433733, 0.6435720483533353] [-0.06394182225691399, 0.298642391502719]
9 55.173 [-0.21583152469433733, 0.6435720483533353] [-0.06394182225691399, 0.298642391502719]
9 60.179 [-0.21583152469433733, 0.6435720483533353] [-0.06394182225691399, 0.298642391502719]
9 65.185 [-0.21583152469433733, 0.6435720483533353] [-0.06394182225691399, 0.298642391502719]
9 70.196 [-0.21583152469433733, 0.6435720483533353] [-0.06394182225691399, 0.298642391502719]
9 75.199 [-0.21583152469433733, 0.6435720483533353] [-0.06394182225691399, 0.298642391502719]
9 80.209 [-0.21583152469433733, 0.6435720483533353] [-0.06394182225691399, 0.298642391502719]
9 85.213 [-0.21583152469433733, 0.6435720483533353] [-0.06394182225691399, 0.298642391502719]
9 90.22 [-0.21583152469433733, 0.6435720483533353] [-0.06394182225691399, 0.298642391502719]
9 95.226 [-0.21583152469433733, 0.6435720483533353] [-0.06394182225691399, 0.298642391502719]
9 100.232 [-0.187038643520753, 0.6449940362650015] [-0.06394182225691399, 0.298642391502719]
9 105.241 [-0.187031143520753, 0.6449940362650015] [-0.06394182225691399, 0.298642391502719]
9 110.339 [-0.187031143520753, 0.6449940362650015] [-0.06394182225691399, 0.298642391502719]
9 115.353 [-0.187031143520753, 0.6449940362650015] [-0.06394182225691399, 0.298642391502719]
9 120.358 [-0.187031143520753, 0.6449940362650015] [-0.06394182225691399, 0.298642391502719]
9 125.364 [-0.18632114352075302, 0.6465765362650016] [-0.06394182225691399, 0.298642391502719]
9 130.368 [-0.186853643520753, 0.6467790362650014] [-0.06394182225691399, 0.298642391502719]
9 135.374 [-0.186786143520753, 0.6467990362650016] [-0.06394182225691399, 0.298642391502719]
9 140.38 [-0.1840329148166024, 0.6458932290120012] [-0.06394182225691399, 0.298642391502719]
9 145.386 [-0.18223242901383538, 0.6447043575100011] [-0.06394182225691399, 0.298642391502719]
9 150.393 [-0.17559076234716867, 0.6433726908433344] [-0.06394182225691399, 0.298642391502719]
9 155.398 [-0.17558909568050204, 0.6433676908433344] [-0.06394182225691399, 0.298642391502719]
9 160.405 [-0.17558909568050204, 0.6433643575100011] [-0.06394182225691399, 0.298642391502719]
9 165.411 [-0.17558909568050204, 0.6433643575100011] [-0.06394182225691399, 0.298642391502719]
9 170.418 [-0.174864095680502, 0.6434276908433344] [-0.06394182225691399, 0.298642391502719]
9 175.431 [-0.1740392248690017, 0.6364651635800008] [-0.06394182225691399, 0.298642391502719]
