ID TIME FPS
8 0.989 0.99
8 2.007 1.02
8 2.97 0.96
8 4.012 1.04
8 5.051 1.04
8 6.013 0.96
8 7.003 0.99
8 7.968 0.96
8 9.013 1.04
8 9.982 0.97
8 10.975 0.99
8 11.972 1.0
8 12.984 1.01
8 13.994 1.01
8 15.009 1.01
8 15.985 0.98
8 17.001 1.01
8 17.974 0.97
8 19.006 1.03
8 20.019 1.01
8 21.014 0.99
8 21.98 0.97
8 22.976 0.99
8 23.993 1.02
8 24.994 1.0
8 26.015 1.02
8 26.982 0.97
8 28.012 1.03
8 28.998 0.99
8 30.013 1.01
8 30.995 0.98
8 31.997 1.0
8 32.982 0.98
8 33.998 1.02
8 34.987 0.99
8 35.995 1.0
8 36.987 0.99
8 38.004 1.02
8 38.97 0.97
8 40.001 1.03
8 40.968 0.97
8 42.0 1.03
8 42.974 0.97
8 44.004 1.03
8 44.994 0.99
8 45.995 1.0
8 47.006 1.01
8 47.975 0.97
8 49.009 1.03
8 49.973 0.96
8 50.999 1.02
8 51.984 0.98
8 53.008 1.02
8 53.987 0.98
8 55.005 1.02
8 55.994 0.99
8 57.001 1.01
8 57.983 0.98
8 59.005 1.02
8 59.987 0.98
8 61.01 1.02
8 61.99 0.98
8 63.017 1.03
8 63.987 0.97
8 65.013 1.03
8 66.0 0.99
8 67.011 1.01
8 67.984 0.97
8 69.001 1.02
8 70.006 1.0
8 70.982 0.98
8 72.016 1.03
8 72.99 0.97
8 74.014 1.02
8 75.005 0.99
8 75.988 0.98
8 77.006 1.02
8 77.991 0.98
8 78.954 0.96
8 80.016 1.06
8 81.021 1.01
8 82.001 0.97
8 82.997 1.0
8 84.008 1.01
8 84.995 0.99
8 86.014 1.02
8 87.001 0.99
8 88.0 1.0
8 89.007 1.01
8 89.979 0.97
8 91.005 1.03
8 92.068 1.06
8 92.98 0.91
8 93.986 1.0
8 95.013 1.03
8 95.963 0.95
8 97.008 1.04
8 97.986 0.98
8 99.014 1.03
8 99.97 0.96
8 100.992 1.02
8 101.994 1.0
8 102.956 0.96
8 104.014 1.06
8 105.001 0.99
8 106.005 1.0
8 106.993 0.99
8 108.019 1.02
8 108.993 0.97
8 110.032 1.04
8 110.998 0.97
8 112.001 1.0
8 113.01 1.01
8 113.993 0.98
8 115.027 1.03
8 115.991 0.96
8 117.007 1.02
8 117.987 0.98
8 119.01 1.02
8 120.001 0.99
8 121.019 1.02
8 121.991 0.97
8 123.014 1.02
8 124.015 1.0
8 124.986 0.97
8 126.016 1.03
8 126.999 0.98
8 128.017 1.02
8 129.026 1.01
8 130.011 0.98
8 131.018 1.01
8 132.047 1.03
8 133.016 0.97
8 134.007 0.99
8 134.998 0.99
8 136.012 1.01
8 137.0 0.99
8 138.011 1.01
8 138.977 0.96
8 139.982 1.0
8 140.997 1.01
8 141.989 0.99
8 143.01 1.02
8 143.989 0.98
