ID TIME pos
3 5.099 [0.4105151752968675, -0.3727422656972347] []
3 10.166 [0.4105151752968675, -0.3727422656972347] [(-44488, 31018, 1676579367, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -44488, 31018)]
3 351.019 [0.4105151752968675, -0.3727422656972347] [(-42413, 32662, 1676579367, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -35191, 37974), (-37908, 43703, 1676579445, 2, 10, 101250000000000000000, 15000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -33901, 44948), (1441, -13950, 1676579447, 2, 9, 102812500000000000000, 10000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 1937, -13807), (42556, -35418, 1676579699, 1, 8, 96562500000000000000, 83750000000000000000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 41996, -35359), (-36518, 39492, 1676579603, 2, 11, 100044642857142855000, 12500000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38136, 39375), (-37905, 44957, 1676579699, 0, 1, 2500000000000000000, 2500000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -37905, 44957)]
3 397.791 [0.4105151752968675, -0.3727422656972347] [(-42413, 32662, 1676579367, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -35191, 37974), (-37908, 43703, 1676579445, 2, 10, 101250000000000000000, 15000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -33901, 44948), (1441, -13950, 1676579447, 2, 9, 102812500000000000000, 10000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 1937, -13807), (42556, -35418, 1676579745, 1, 8, 96562500000000000000, 83750000000000000000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 41996, -35359), (-36518, 39492, 1676579603, 2, 11, 100044642857142855000, 12500000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38136, 39375), (-37503, 44381, 1676579699, 0, 10, 91919642857142855000, 6250000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -38135, 39375), (42314, -33241, 1676579719, 0, 2, 24062500000000000000, 24062500000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 42314, -33241)]
3 428.089 [0.4105151752968675, -0.3727422656972347] [(-42413, 32662, 1676579367, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -35191, 37974), (-37908, 43703, 1676579445, 2, 10, 101250000000000000000, 15000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -33901, 44948), (1441, -13950, 1676579447, 2, 9, 102812500000000000000, 10000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 1937, -13807), (42556, -35418, 1676579777, 1, 8, 96562500000000000000, 83750000000000000000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 41996, -35359), (-36518, 39492, 1676579603, 2, 11, 100044642857142855000, 12500000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38136, 39375), (-37769, 43520, 1676579699, 2, 11, 105647321428571426000, 6250000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -38135, 39375), (42314, -33241, 1676579719, 0, 2, 24062500000000000000, 24062500000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 42314, -33241)]
3 461.084 [0.4105151752968675, -0.3727422656972347] [(-42413, 32662, 1676579367, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -35191, 37974), (-37908, 43703, 1676579445, 2, 10, 101250000000000000000, 15000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -33901, 44948), (1441, -13950, 1676579447, 2, 9, 102812500000000000000, 10000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 1937, -13807), (42556, -35418, 1676579815, 1, 8, 96562500000000000000, 83750000000000000000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 41996, -35359), (-36518, 39492, 1676579603, 2, 11, 100044642857142855000, 12500000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38136, 39375), (-37769, 43520, 1676579699, 2, 11, 105647321428571426000, 6250000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -38135, 39375), (42896, -36215, 1676579815, 1, 8, 98816964285714284000, 73839285714285713000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 42817, -37319), (45365, -42321, 1676579815, 0, 1, 14118303571428571000, 14118303571428571000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 1, 45365, -42321)]
3 492.052 [0.4105151752968675, -0.3727422656972347] [(-42413, 32662, 1676579367, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -35191, 37974), (-37908, 43703, 1676579445, 2, 10, 101250000000000000000, 15000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -33901, 44948), (1441, -13950, 1676579447, 2, 9, 102812500000000000000, 10000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 1937, -13807), (42556, -35418, 1676579843, 1, 8, 96562500000000000000, 83750000000000000000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 41996, -35359), (-36518, 39492, 1676579603, 2, 11, 100044642857142855000, 12500000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38136, 39375), (-37769, 43520, 1676579699, 2, 11, 105647321428571426000, 6250000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -38135, 39375), (42896, -36215, 1676579843, 1, 8, 98816964285714284000, 73839285714285713000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 42817, -37319), (46549, -38287, 1676579815, 0, 4, 59257812499999998000, 59257812499999998000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 1, 46549, -38287)]
3 552.078 [0.4105151752968675, -0.3727422656972347] [(-42413, 32662, 1676579367, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -35191, 37974), (-37908, 43703, 1676579445, 2, 10, 101250000000000000000, 15000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -33901, 44948), (1441, -13950, 1676579447, 2, 9, 102812500000000000000, 10000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 1937, -13807), (42556, -35418, 1676579907, 1, 8, 96562500000000000000, 83750000000000000000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 41996, -35359), (-36518, 39492, 1676579603, 2, 11, 100044642857142855000, 12500000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38136, 39375), (-37769, 43520, 1676579699, 2, 11, 105647321428571426000, 6250000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -38135, 39375), (42896, -36215, 1676579907, 1, 8, 98816964285714284000, 73839285714285713000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 42817, -37319), (44385, -39787, 1676579907, 1, 8, 102712053571428568000, 102712053571428568000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 1, 44385, -39787), (44637, -33139, 1676579885, 0, 3, 30446428571428571000, 30446428571428571000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, 44637, -33139), (-44488, 31018, 1676579907, 0, 1, 1250000000000000000, 1250000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -44488, 31018)]
3 613.028 [0.4105151752968675, -0.3727422656972347] [(-42413, 32662, 1676579367, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -35191, 37974), (-37908, 43703, 1676579445, 2, 10, 101250000000000000000, 15000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -33901, 44948), (1441, -13950, 1676579447, 2, 9, 102812500000000000000, 10000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 1937, -13807), (42556, -35418, 1676579965, 1, 8, 96562500000000000000, 83750000000000000000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 41996, -35359), (-36518, 39492, 1676579603, 2, 11, 100044642857142855000, 12500000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38136, 39375), (-37769, 43520, 1676579699, 2, 11, 105647321428571426000, 6250000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -38135, 39375), (42896, -36215, 1676579965, 1, 8, 98816964285714284000, 73839285714285713000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 42817, -37319), (44385, -39787, 1676579965, 1, 8, 102712053571428568000, 102712053571428568000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 1, 44385, -39787), (43733, -36686, 1676579965, 1, 8, 105033482142857140000, 105033482142857140000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, 43733, -36686), (38712, -25545, 1676579907, 0, 4, 27360491071428571000, 13242187500000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 32657, -21459)]
3 668.585 [0.4105151752968675, -0.3727422656972347] [(-42413, 32662, 1676579367, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -35191, 37974), (-37908, 43703, 1676579445, 2, 10, 101250000000000000000, 15000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -33901, 44948), (1441, -13950, 1676579447, 2, 9, 102812500000000000000, 10000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 1937, -13807), (42556, -35418, 1676580007, 1, 8, 96562500000000000000, 83750000000000000000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 41996, -35359), (-36518, 39492, 1676579603, 2, 11, 100044642857142855000, 12500000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38136, 39375), (-37769, 43520, 1676579699, 2, 11, 105647321428571426000, 6250000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -38135, 39375), (42896, -36215, 1676580007, 1, 8, 98816964285714284000, 73839285714285713000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 42817, -37319), (44385, -39787, 1676580007, 1, 8, 102712053571428568000, 102712053571428568000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 1, 44385, -39787), (43733, -36686, 1676580007, 1, 8, 105033482142857140000, 105033482142857140000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, 43733, -36686), (34198, -28627, 1676579907, 0, 6, 56741071428571427000, 28973214285714285000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 27793, -29804)]
3 698.567 [0.4105151752968675, -0.3727422656972347] [(-42413, 32662, 1676579367, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -35191, 37974), (-37908, 43703, 1676579445, 2, 10, 101250000000000000000, 15000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -33901, 44948), (1441, -13950, 1676579447, 2, 9, 102812500000000000000, 10000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 1937, -13807), (42556, -35418, 1676580038, 1, 8, 96562500000000000000, 83750000000000000000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 41996, -35359), (-36518, 39492, 1676579603, 2, 11, 100044642857142855000, 12500000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38136, 39375), (-37769, 43520, 1676579699, 2, 11, 105647321428571426000, 6250000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -38135, 39375), (42896, -36215, 1676580038, 1, 8, 98816964285714284000, 73839285714285713000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 42817, -37319), (44385, -39787, 1676580038, 1, 8, 102712053571428568000, 102712053571428568000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 1, 44385, -39787), (43733, -36686, 1676580038, 1, 8, 105033482142857140000, 105033482142857140000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, 43733, -36686), (36738, -31973, 1676579907, 0, 8, 79999999999999998000, 45954241071428570000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 35888, -34588)]
3 734.136 [0.4105151752968675, -0.3727422656972347] [(-42413, 32662, 1676579367, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -35191, 37974), (-37908, 43703, 1676579445, 2, 10, 101250000000000000000, 15000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -33901, 44948), (1441, -13950, 1676579447, 2, 9, 102812500000000000000, 10000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 1937, -13807), (42556, -35418, 1676580084, 1, 8, 96562500000000000000, 83750000000000000000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 41996, -35359), (-36518, 39492, 1676579603, 2, 11, 100044642857142855000, 12500000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38136, 39375), (-37769, 43520, 1676579699, 2, 11, 105647321428571426000, 6250000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -38135, 39375), (42896, -36215, 1676580084, 1, 8, 98816964285714284000, 73839285714285713000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 42817, -37319), (44385, -39787, 1676580084, 1, 8, 102712053571428568000, 102712053571428568000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 1, 44385, -39787), (43733, -36686, 1676580084, 1, 8, 105033482142857140000, 105033482142857140000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, 43733, -36686), (36445, -32976, 1676580084, 1, 10, 107840401785714283000, 60463169642857141000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 35941, -36333), (49204, -33668, 1676580074, 0, 3, 39040178571428570000, 39040178571428570000, 0, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 0, 49204, -33668)]
3 743.999 [0.4105151752968675, -0.3727422656972347] [(-42413, 32662, 1676579367, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -35191, 37974), (-37908, 43703, 1676579445, 2, 10, 101250000000000000000, 15000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -33901, 44948), (1441, -13950, 1676579447, 2, 9, 102812500000000000000, 10000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 1937, -13807), (42556, -35418, 1676580092, 1, 8, 96562500000000000000, 83750000000000000000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 41996, -35359), (-36518, 39492, 1676579603, 2, 11, 100044642857142855000, 12500000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38136, 39375), (-37769, 43520, 1676579699, 2, 11, 105647321428571426000, 6250000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -38135, 39375), (42896, -36215, 1676580092, 1, 8, 98816964285714284000, 73839285714285713000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 42817, -37319), (44385, -39787, 1676580092, 1, 8, 102712053571428568000, 102712053571428568000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 1, 44385, -39787), (43733, -36686, 1676580092, 1, 8, 105033482142857140000, 105033482142857140000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, 43733, -36686), (36445, -32976, 1676580092, 1, 10, 107840401785714283000, 60463169642857141000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 35941, -36333), (47413, -35341, 1676580074, 0, 4, 53934151785714284000, 53934151785714284000, 0, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 0, 47413, -35341)]
