ID TIME pos
9 0.097 [0, 0] [-0.3627042145495745, -0.3886294839370129]
9 5.11 [0, 0] [-0.3627042145495745, -0.3886294839370129]
9 10.115 [0, 0] [-0.3627042145495745, -0.3886294839370129]
9 15.121 [-0.38385, -0.4321900000000001] [-0.3627042145495745, -0.3886294839370129]
9 20.13 [-0.38884666666666673, -0.4085433333333334] [-0.3627042145495745, -0.3886294839370129]
9 25.137 [-0.38837000000000005, -0.40673333333333334] [-0.3627042145495745, -0.3886294839370129]
9 30.14 [-0.35365519434437515, -0.3569110242320214] [-0.3627042145495745, -0.3886294839370129]
9 35.148 [-0.35180919434437513, -0.35116102423202145] [-0.3627042145495745, -0.3886294839370129]
9 40.153 [-0.35103719434437514, -0.35087302423202144] [-0.3627042145495745, -0.3886294839370129]
9 45.164 [-0.35103719434437514, -0.35087302423202144] [-0.3627042145495745, -0.3886294839370129]
9 50.167 [-0.35103719434437514, -0.35087302423202144] [-0.3627042145495745, -0.3886294839370129]
9 55.177 [-0.35103719434437514, -0.35087302423202144] [-0.3627042145495745, -0.3886294839370129]
9 60.178 [-0.35103719434437514, -0.35087302423202144] [-0.3627042145495745, -0.3886294839370129]
9 65.192 [-0.35103719434437514, -0.35087302423202144] [-0.3627042145495745, -0.3886294839370129]
9 70.192 [-0.35103719434437514, -0.35087302423202144] [-0.3627042145495745, -0.3886294839370129]
9 75.201 [-0.35103719434437514, -0.35087302423202144] [-0.3627042145495745, -0.3886294839370129]
9 80.206 [-0.35103719434437514, -0.35087302423202144] [-0.3627042145495745, -0.3886294839370129]
9 85.219 [-0.35103719434437514, -0.35087302423202144] [-0.3627042145495745, -0.3886294839370129]
9 90.22 [-0.35032519434437515, -0.35081302423202143] [-0.3627042145495745, -0.3886294839370129]
9 95.232 [-0.360357995960268, -0.35940787445144384] [-0.3627042145495745, -0.3886294839370129]
9 100.336 [-0.3600857464652345, -0.36576314014501343] [-0.3627042145495745, -0.3886294839370129]
9 105.339 [-0.36083955241354176, -0.37059834679556747] [-0.3627042145495745, -0.3886294839370129]
9 110.346 [-0.3598165971721876, -0.37414551211601077] [-0.3627042145495745, -0.3886294839370129]
9 115.346 [-0.35966259717218757, -0.3743685121160108] [-0.3627042145495745, -0.3886294839370129]
9 120.358 [-0.3611505428838069, -0.3761941019236461] [-0.3627042145495745, -0.3886294839370129]
9 125.364 [-0.36207799764348964, -0.3773512600966756] [-0.3627042145495745, -0.3886294839370129]
9 130.366 [-0.36206133097682297, -0.3774495934300089] [-0.3627042145495745, -0.3886294839370129]
9 135.377 [-0.3619796643101563, -0.37753376009667555] [-0.3627042145495745, -0.3886294839370129]
9 140.384 [-0.3619796643101563, -0.37753376009667555] [-0.3627042145495745, -0.3886294839370129]
9 145.386 [-0.3619796643101563, -0.37753376009667555] [-0.3627042145495745, -0.3886294839370129]
9 150.391 [-0.3619796643101563, -0.37753376009667555] [-0.3627042145495745, -0.3886294839370129]
9 155.403 [-0.36191799764348964, -0.3775495934300089] [-0.3627042145495745, -0.3886294839370129]
9 160.405 [-0.36191799764348964, -0.3775495934300089] [-0.3627042145495745, -0.3886294839370129]
9 165.414 [-0.36191799764348964, -0.3775495934300089] [-0.3627042145495745, -0.3886294839370129]
9 170.418 [-0.36191799764348964, -0.3775495934300089] [-0.3627042145495745, -0.3886294839370129]
9 175.424 [-0.361803830976823, -0.3775829267633422] [-0.3627042145495745, -0.3886294839370129]
9 180.432 [-0.3597838309768229, -0.37735709343000895] [-0.3627042145495745, -0.3886294839370129]
9 185.438 [-0.3597838309768229, -0.37735709343000895] [-0.3627042145495745, -0.3886294839370129]
9 190.452 [-0.3598079976434896, -0.3770212600966756] [-0.3627042145495745, -0.3886294839370129]
9 195.453 [-0.35901883097682297, -0.37632626009667564] [-0.3627042145495745, -0.3886294839370129]
9 200.459 [-0.3589646643101563, -0.37635126009667563] [-0.3627042145495745, -0.3886294839370129]
9 205.465 [-0.35892216431015633, -0.37638376009667557] [-0.3627042145495745, -0.3886294839370129]
9 210.47 [-0.358918830976823, -0.3763829267633423] [-0.3627042145495745, -0.3886294839370129]
9 215.482 [-0.358918830976823, -0.3763829267633423] [-0.3627042145495745, -0.3886294839370129]
9 220.485 [-0.358918830976823, -0.3763829267633423] [-0.3627042145495745, -0.3886294839370129]
9 225.49 [-0.3598819978247597, -0.3774742400892391] [-0.3627042145495745, -0.3886294839370129]
9 230.499 [-0.360008997980134, -0.378413937225722] [-0.3627042145495745, -0.3886294839370129]
9 235.505 [-0.3599368551229912, -0.3784210800828648] [-0.3627042145495745, -0.3886294839370129]
9 240.512 [-0.35994185512299115, -0.378433937225722] [-0.3627042145495745, -0.3886294839370129]
9 245.517 [-0.35994185512299115, -0.378433937225722] [-0.3627042145495745, -0.3886294839370129]
9 250.526 [-0.3598861408372769, -0.3784075086542934] [-0.3627042145495745, -0.3886294839370129]
9 255.531 [-0.359893997980134, -0.37839608008286485] [-0.3627042145495745, -0.3886294839370129]
9 260.539 [-0.3597518551229912, -0.37843465151143624] [-0.3627042145495745, -0.3886294839370129]
9 265.544 [-0.359613997980134, -0.37858822294000766] [-0.3627042145495745, -0.3886294839370129]
9 270.552 [-0.3596054265515626, -0.37859108008286485] [-0.3627042145495745, -0.3886294839370129]
9 275.557 [-0.3586447122658483, -0.3788182229400076] [-0.3627042145495745, -0.3886294839370129]
9 280.563 [-0.3586447122658483, -0.3788182229400076] [-0.3627042145495745, -0.3886294839370129]
9 285.572 [-0.3586447122658483, -0.3788182229400076] [-0.3627042145495745, -0.3886294839370129]
9 290.576 [-0.35857899798013404, -0.3788425086542934] [-0.3627042145495745, -0.3886294839370129]
9 295.582 [-0.3582768551229911, -0.3790367943685791] [-0.3627042145495745, -0.3886294839370129]
9 300.593 [-0.358273997980134, -0.37903822294000766] [-0.3627042145495745, -0.3886294839370129]
9 305.594 [-0.35824471226584825, -0.37902965151143625] [-0.3627042145495745, -0.3886294839370129]
9 310.602 [-0.3582432836944197, -0.37902965151143625] [-0.3627042145495745, -0.3886294839370129]
9 315.61 [-0.358223997980134, -0.3790346515114362] [-0.3627042145495745, -0.3886294839370129]
9 320.615 [-0.358223997980134, -0.3790346515114362] [-0.3627042145495745, -0.3886294839370129]
9 325.622 [-0.358223997980134, -0.3790346515114362] [-0.3627042145495745, -0.3886294839370129]
9 330.631 [-0.358223997980134, -0.3790346515114362] [-0.3627042145495745, -0.3886294839370129]
9 335.636 [-0.3582554265515626, -0.3790075086542934] [-0.3627042145495745, -0.3886294839370129]
9 340.645 [-0.3582554265515626, -0.3790075086542934] [-0.3627042145495745, -0.3886294839370129]
9 345.651 [-0.35813685512299115, -0.3789167943685791] [-0.3627042145495745, -0.3886294839370129]
9 350.657 [-0.3580832836944197, -0.3789253657971505] [-0.3627042145495745, -0.3886294839370129]
9 355.661 [-0.3572532836944197, -0.3787903657971506] [-0.3627042145495745, -0.3886294839370129]
9 360.669 [-0.3572368551229911, -0.3788125086542934] [-0.3627042145495745, -0.3886294839370129]
9 365.676 [-0.3572368551229911, -0.3788125086542934] [-0.3627042145495745, -0.3886294839370129]
9 370.684 [-0.3572368551229911, -0.3788125086542934] [-0.3627042145495745, -0.3886294839370129]
9 375.689 [-0.3572368551229911, -0.3788125086542934] [-0.3627042145495745, -0.3886294839370129]
9 380.697 [-0.3572368551229911, -0.3788125086542934] [-0.3627042145495745, -0.3886294839370129]
9 385.703 [-0.35713971226584823, -0.3787975086542934] [-0.3627042145495745, -0.3886294839370129]
9 390.707 [-0.35507756940870533, -0.37897750865429336] [-0.3627042145495745, -0.3886294839370129]
9 395.713 [-0.35507756940870533, -0.37897750865429336] [-0.3627042145495745, -0.3886294839370129]
9 400.723 [-0.35507756940870533, -0.37897750865429336] [-0.3627042145495745, -0.3886294839370129]
9 405.729 [-0.35507756940870533, -0.37897750865429336] [-0.3627042145495745, -0.3886294839370129]
9 410.736 [-0.35504114083727684, -0.37898750865429337] [-0.3627042145495745, -0.3886294839370129]
9 415.743 [-0.35504114083727684, -0.37898750865429337] [-0.3627042145495745, -0.3886294839370129]
9 420.751 [-0.35423256940870546, -0.3791353657971505] [-0.3627042145495745, -0.3886294839370129]
9 425.753 [-0.3539597122658483, -0.3791396515114362] [-0.3627042145495745, -0.3886294839370129]
9 430.762 [-0.35351828369441973, -0.3791425086542934] [-0.3627042145495745, -0.3886294839370129]
9 435.767 [-0.3533123981147917, -0.38142234141067377] [-0.3627042145495745, -0.3886294839370129]
9 440.775 [-0.3528990647814584, -0.3812543414106739] [-0.3627042145495745, -0.3886294839370129]
9 445.782 [-0.35281839811479176, -0.3812830080773405] [-0.3627042145495745, -0.3886294839370129]
9 450.789 [-0.35281506478145835, -0.38128634141067386] [-0.3627042145495745, -0.3886294839370129]
9 455.794 [-0.3528070647814584, -0.38128767474400715] [-0.3627042145495745, -0.3886294839370129]
9 460.802 [-0.3528070647814584, -0.38128434141067385] [-0.3627042145495745, -0.3886294839370129]
9 465.808 [-0.3528070647814584, -0.38128434141067385] [-0.3627042145495745, -0.3886294839370129]
9 470.817 [-0.352345731448125, -0.3812523414106738] [-0.3627042145495745, -0.3886294839370129]
9 475.82 [-0.35044506478145837, -0.3813823414106738] [-0.3627042145495745, -0.3886294839370129]
9 480.826 [-0.35020773144812506, -0.3814150080773404] [-0.3627042145495745, -0.3886294839370129]
9 485.834 [-0.35008106478145845, -0.3813770080773405] [-0.3627042145495745, -0.3886294839370129]
9 490.84 [-0.3500777314481251, -0.38137767474400713] [-0.3627042145495745, -0.3886294839370129]
9 495.846 [-0.35007306478145844, -0.38137834141067384] [-0.3627042145495745, -0.3886294839370129]
9 500.854 [-0.3499397314481251, -0.3813890080773405] [-0.3627042145495745, -0.3886294839370129]
9 505.862 [-0.3495483981147918, -0.38139234141067385] [-0.3627042145495745, -0.3886294839370129]
9 510.864 [-0.3487783981147918, -0.38155234141067385] [-0.3627042145495745, -0.3886294839370129]
9 515.873 [-0.3487610647814584, -0.38155700807734044] [-0.3627042145495745, -0.3886294839370129]
9 520.882 [-0.34860106478145847, -0.38155700807734044] [-0.3627042145495745, -0.3886294839370129]
9 525.887 [-0.34860106478145847, -0.38155700807734044] [-0.3627042145495745, -0.3886294839370129]
9 530.895 [-0.34857839811479174, -0.38156034141067374] [-0.3627042145495745, -0.3886294839370129]
9 535.901 [-0.34853373144812505, -0.3815756747440071] [-0.3627042145495745, -0.3886294839370129]
9 540.907 [-0.34853239811479175, -0.3815756747440071] [-0.3627042145495745, -0.3886294839370129]
9 545.915 [-0.34845639811479173, -0.38157500807734046] [-0.3627042145495745, -0.3886294839370129]
9 550.918 [-0.34836173144812504, -0.38157634141067387] [-0.3627042145495745, -0.3886294839370129]
9 555.926 [-0.34836173144812504, -0.38157634141067387] [-0.3627042145495745, -0.3886294839370129]
9 560.932 [-0.3483610647814584, -0.38157634141067387] [-0.3627042145495745, -0.3886294839370129]
9 565.938 [-0.3483610647814584, -0.38157634141067387] [-0.3627042145495745, -0.3886294839370129]
9 570.946 [-0.3483590647814584, -0.38157634141067387] [-0.3627042145495745, -0.3886294839370129]
9 575.955 [-0.3483590647814584, -0.38157634141067387] [-0.3627042145495745, -0.3886294839370129]
9 580.961 [-0.3483590647814584, -0.38157634141067387] [-0.3627042145495745, -0.3886294839370129]
9 585.964 [-0.3483590647814584, -0.38157634141067387] [-0.3627042145495745, -0.3886294839370129]
9 590.97 [-0.3483590647814584, -0.38157634141067387] [-0.3627042145495745, -0.3886294839370129]
9 595.978 [-0.3483590647814584, -0.38157634141067387] [-0.3627042145495745, -0.3886294839370129]
