ID TIME cluster
1 1676879617.987 (-10011, -30059, 1676877887, 2, 10, 50000000000000000000, 5000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -10030, -29562) 0
1 1676879617.987 (-8854, 78693, 1676879621, 1, 10, 51535493827160494000, 46535493827160494000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, -9014, 78656) 1
1 1676879617.987 (71251, 16869, 1676879621, 1, 10, 50972222222222223000, 45833333333333334000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 0, 70714, 15965) 1
1 1676879617.987 (-66197, -22803, 1676877905, 2, 10, 51118827160493826000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -66281, -22404) 0
1 1676879617.988 (56394, -51640, 1676877911, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 56394, -51640) 0
1 1676879617.988 (56907, -50038, 1676877979, 2, 10, 50119598765432097000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 56833, -50091) 0
1 1676879617.988 (69879, 10859, 1676879621, 1, 10, 50300925925925925800, 46412037037037036500, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, 69863, 10879) 1
1 1676879617.988 (56483, -49848, 1676878249, 2, 10, 48659765089163236500, 3750000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 54712, -49501) 0
1 1676879617.988 (-12706, 75333, 1676879621, 1, 10, 53105709876543209000, 47299382716049381000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, -11878, 75622) 1
1 1676879617.988 (71990, 10770, 1676879621, 1, 10, 54208247599451303500, 54208247599451303500, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, 71990, 10770) 1
1 1676879617.989 (-11647, 75001, 1676879621, 1, 10, 50295460390946499500, 50295460390946499500, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, -11647, 75001) 1
1 1676879617.989 (55507, -50142, 1676878549, 2, 10, 50550840192043895000, 2812500000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 57049, -51002) 0
1 1676879617.989 (72491, 14114, 1676879621, 1, 10, 55078660836762687000, 55078660836762687000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, 72491, 14114) 1
1 1676879617.989 (-56300, 75984, 1676878719, 2, 10, 55790338386869380000, 4397397976680384000, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -56810, 76307) 0
1 1676879617.989 (72737, 8450, 1676879621, 1, 10, 53468900034293551500, 47536008230452673500, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, 73068, 8638) 1
1 1676879617.989 (56034, -49352, 1676878819, 2, 10, 51910496208657218000, 2109375000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 56005, -49021) 0
1 1676879617.989 (-9575, 72915, 1676879621, 1, 10, 51585859505982319500, 47554223703513183500, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, -9611, 72902) 1
1 1676879617.989 (71844, 13812, 1676879621, 1, 10, 46622436318777623700, 46622436318777623700, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, 71844, 13812) 1
1 1676879617.989 (70552, 12329, 1676879621, 1, 10, 53302043443263220800, 47067630339315651800, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 1, 70529, 12059) 1
1 1676879617.99 (-10505, 76338, 1676879621, 1, 10, 52186181576953037500, 52186181576953037500, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 1, -10594, 76533) 1
1 1676879617.99 (53905, -49993, 1676879299, 2, 10, 52493113174545715500, 1582031250000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 54164, -50060) 0
1 1676879617.99 (72091, 14158, 1676879621, 1, 10, 52748698048972039600, 46056260280127520500, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, 72508, 13981) 1
1 1676879617.99 (54554, -48991, 1676879479, 0, 9, 47129298535432436900, 1186523437500000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 56856, -48792) 0
1 1676879617.99 (-9869, 73858, 1676879497, 0, 7, 33975341602551483600, 28822238733932835600, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -9551, 74513) 1
