ID TIME pos
13 0.095 [0, 0] [0.041051104325166905, -0.3505047588855215]
13 5.106 [0, 0] [0.041051104325166905, -0.3505047588855215]
13 10.112 [0, 0] [0.041051104325166905, -0.3505047588855215]
13 15.119 [0, 0] [0.041051104325166905, -0.3505047588855215]
13 20.125 [0, 0] [0.041051104325166905, -0.3505047588855215]
13 25.141 [0, 0] [0.041051104325166905, -0.3505047588855215]
13 30.237 [0, 0] [0.041051104325166905, -0.3505047588855215]
13 35.245 [0, 0] [0.041051104325166905, -0.3505047588855215]
13 40.249 [0, 0] [0.041051104325166905, -0.3505047588855215]
13 45.258 [0, 0] [0.041051104325166905, -0.3505047588855215]
13 50.264 [0, 0] [0.041051104325166905, -0.3505047588855215]
13 55.269 [0, 0] [0.041051104325166905, -0.3505047588855215]
13 60.282 [0, 0] [0.041051104325166905, -0.3505047588855215]
13 65.381 [0, 0] [0.041051104325166905, -0.3505047588855215]
13 70.386 [0.05614000000000008, -0.3065500000000001] [0.041051104325166905, -0.3505047588855215]
13 75.394 [0.05105500000000007, -0.3007350000000001] [0.041051104325166905, -0.3505047588855215]
13 80.402 [0.05277000000000006, -0.2963100000000001] [0.041051104325166905, -0.3505047588855215]
13 85.412 [0.05277000000000006, -0.2963100000000001] [0.041051104325166905, -0.3505047588855215]
13 90.523 [0.05321750000000003, -0.2972250000000001] [0.041051104325166905, -0.3505047588855215]
13 95.528 [0.05568666666666674, -0.29124333333333335] [0.041051104325166905, -0.3505047588855215]
13 100.624 [0.05484857142857142, -0.2907471428571429] [0.041051104325166905, -0.3505047588855215]
13 105.637 [0.05039428571428571, -0.29049285714285716] [0.041051104325166905, -0.3505047588855215]
13 110.736 [0.05064285714285718, -0.29064285714285715] [0.041051104325166905, -0.3505047588855215]
13 115.833 [0.05077499999999996, -0.29115625] [0.041051104325166905, -0.3505047588855215]
13 120.846 [0.050841250000000004, -0.29113875] [0.041051104325166905, -0.3505047588855215]
13 125.852 [0.08384057106935755, -0.3177300743979709] [0.041051104325166905, -0.3505047588855215]
13 130.857 [0.08501390440269087, -0.3186645188424153] [0.041051104325166905, -0.3505047588855215]
