ID TIME pos
3 0.1 [0, 0] [0.4514688196983951, 0.4391248372732914]
3 5.106 [0, 0] [0.4514688196983951, 0.4391248372732914]
3 10.113 [0, 0] [0.4514688196983951, 0.4391248372732914]
3 15.12 [0, 0] [0.4514688196983951, 0.4391248372732914]
3 20.129 [0, 0] [0.4514688196983951, 0.4391248372732914]
3 25.133 [0, 0] [0.4514688196983951, 0.4391248372732914]
3 30.14 [0, 0] [0.4514688196983951, 0.4391248372732914]
3 35.147 [0, 0] [0.4514688196983951, 0.4391248372732914]
3 40.151 [0, 0] [0.4514688196983951, 0.4391248372732914]
3 45.16 [0, 0] [0.4514688196983951, 0.4391248372732914]
3 50.167 [0.47212999999999994, 0.42828] [0.4514688196983951, 0.4391248372732914]
3 55.173 [0.47212999999999994, 0.42828] [0.4514688196983951, 0.4391248372732914]
3 60.179 [0.4493931874166007, 0.439207368860175] [0.4514688196983951, 0.4391248372732914]
3 65.188 [0.4493931874166007, 0.439207368860175] [0.4514688196983951, 0.4391248372732914]
3 70.194 [0.4493931874166007, 0.439207368860175] [0.4514688196983951, 0.4391248372732914]
3 75.2 [0.4493931874166007, 0.439207368860175] [0.4514688196983951, 0.4391248372732914]
3 80.205 [0.4493931874166007, 0.439207368860175] [0.4514688196983951, 0.4391248372732914]
3 85.212 [0.4580554582777338, 0.4336882459067833] [0.4514688196983951, 0.4391248372732914]
3 90.217 [0.47947212494440045, 0.4461982459067834] [0.4514688196983951, 0.4391248372732914]
3 95.224 [0.5044132749666403, 0.45616694754406983] [0.4514688196983951, 0.4391248372732914]
3 100.23 [0.5146232749666403, 0.44960494754406993] [0.4514688196983951, 0.4391248372732914]
3 105.237 [0.5147232749666404, 0.44959494754407] [0.4514688196983951, 0.4391248372732914]
3 110.239 [0.5056054582777338, 0.44840157924011664] [0.4514688196983951, 0.4391248372732914]
3 115.246 [0.5436132749666404, 0.45149094754406993] [0.4514688196983951, 0.4391248372732914]
3 120.253 [0.5412051964047431, 0.4568206768171928] [0.4514688196983951, 0.4391248372732914]
3 125.26 [0.5497612749666404, 0.45553694754407] [0.4514688196983951, 0.4391248372732914]
3 130.266 [0.5496860340757456, 0.45557043070185] [0.4514688196983951, 0.4391248372732914]
3 135.272 [0.5498772749666403, 0.45554894754407] [0.4514688196983951, 0.4391248372732914]
3 140.279 [0.5515123392618859, 0.4558692482457643] [0.4514688196983951, 0.4391248372732914]
3 145.284 [0.5285787916110671, 0.45947157924011667] [0.4514688196983951, 0.4391248372732914]
3 150.29 [0.5498533068030182, 0.45571043070185] [0.4514688196983951, 0.4391248372732914]
3 155.296 [0.5498772749666403, 0.45554894754407] [0.4514688196983951, 0.4391248372732914]
3 160.3 [0.5515123392618859, 0.4558692482457643] [0.4514688196983951, 0.4391248372732914]
3 165.309 [0.5285787916110671, 0.45947157924011667] [0.4514688196983951, 0.4391248372732914]
3 170.315 [0.5481551249848364, 0.45597406706548627] [0.4514688196983951, 0.4391248372732914]
3 175.322 [0.5498772749666403, 0.45554894754407] [0.4514688196983951, 0.4391248372732914]
3 180.328 [0.5498772749666403, 0.45554894754407] [0.4514688196983951, 0.4391248372732914]
3 185.335 [0.5498772749666403, 0.45554894754407] [0.4514688196983951, 0.4391248372732914]
3 190.341 [0.5498772749666403, 0.45554894754407] [0.4514688196983951, 0.4391248372732914]
3 195.348 [0.5498772749666403, 0.45554894754407] [0.4514688196983951, 0.4391248372732914]
3 200.357 [0.5498772749666403, 0.45554894754407] [0.4514688196983951, 0.4391248372732914]
3 205.363 [0.5498772749666403, 0.45554894754407] [0.4514688196983951, 0.4391248372732914]
3 210.369 [0.5284632749666404, 0.47822094754407] [0.4514688196983951, 0.4391248372732914]
3 215.375 [0.5366637678333145, 0.47135353396005003] [0.4514688196983951, 0.4391248372732914]
3 220.382 [0.5284632749666404, 0.47822094754407] [0.4514688196983951, 0.4391248372732914]
3 225.389 [0.5366637678333145, 0.47135353396005003] [0.4514688196983951, 0.4391248372732914]
3 230.395 [0.5284632749666404, 0.47822094754407] [0.4514688196983951, 0.4391248372732914]
3 235.402 [0.4901521249444005, 0.49711491257345] [0.4514688196983951, 0.4391248372732914]
3 240.407 [0.5268212749666403, 0.47813494754407] [0.4514688196983951, 0.4391248372732914]
3 245.413 [0.5268212749666403, 0.47813494754407] [0.4514688196983951, 0.4391248372732914]
3 250.422 [0.536539670439382, 0.47680497615639544] [0.4514688196983951, 0.4391248372732914]
3 255.427 [0.5384154582777338, 0.46092491257344986] [0.4514688196983951, 0.4391248372732914]
3 260.43 [0.536539670439382, 0.47680497615639544] [0.4514688196983951, 0.4391248372732914]
3 265.438 [0.5384154582777338, 0.46092491257344986] [0.4514688196983951, 0.4391248372732914]
3 270.445 [0.5387789519102463, 0.4744019029015654] [0.4514688196983951, 0.4391248372732914]
3 275.452 [0.5389281826794771, 0.47522959520925767] [0.4514688196983951, 0.4391248372732914]
3 280.459 [0.5384154582777338, 0.46092491257344986] [0.4514688196983951, 0.4391248372732914]
3 285.465 [0.5384154582777338, 0.46092491257344986] [0.4514688196983951, 0.4391248372732914]
3 290.471 [0.5377004903717848, 0.47854421059387303] [0.4514688196983951, 0.4391248372732914]
3 295.478 [0.5384154582777338, 0.46092491257344986] [0.4514688196983951, 0.4391248372732914]
3 300.484 [0.5377004903717848, 0.47854421059387303] [0.4514688196983951, 0.4391248372732914]
3 305.491 [0.5384154582777338, 0.46092491257344986] [0.4514688196983951, 0.4391248372732914]
3 310.498 [0.5491812749666404, 0.4649109475440699] [0.4514688196983951, 0.4391248372732914]
3 315.504 [0.5491812749666404, 0.4649109475440699] [0.4514688196983951, 0.4391248372732914]
3 320.51 [0.5589812749666404, 0.45645294754406995] [0.4514688196983951, 0.4391248372732914]
3 325.518 [0.5589812749666404, 0.45645294754406995] [0.4514688196983951, 0.4391248372732914]
3 330.522 [0.5563429305370223, 0.4642127486355945] [0.4514688196983951, 0.4391248372732914]
3 335.527 [0.5589812749666404, 0.45645294754406995] [0.4514688196983951, 0.4391248372732914]
3 340.535 [0.5582040416481334, 0.46234830419115003] [0.4514688196983951, 0.4391248372732914]
3 345.541 [0.5589812749666404, 0.45645294754406995] [0.4514688196983951, 0.4391248372732914]
3 350.548 [0.5582040416481334, 0.46234830419115003] [0.4514688196983951, 0.4391248372732914]
3 355.554 [0.5589812749666404, 0.45645294754406995] [0.4514688196983951, 0.4391248372732914]
3 360.56 [0.5582040416481334, 0.46234830419115003] [0.4514688196983951, 0.4391248372732914]
3 365.567 [0.5589812749666404, 0.45645294754406995] [0.4514688196983951, 0.4391248372732914]
3 370.574 [0.5582040416481334, 0.46234830419115003] [0.4514688196983951, 0.4391248372732914]
3 375.58 [0.5589812749666404, 0.45645294754406995] [0.4514688196983951, 0.4391248372732914]
3 380.587 [0.5582040416481334, 0.46234830419115003] [0.4514688196983951, 0.4391248372732914]
3 385.594 [0.5589812749666404, 0.45645294754406995] [0.4514688196983951, 0.4391248372732914]
3 390.6 [0.5582040416481334, 0.46234830419115003] [0.4514688196983951, 0.4391248372732914]
3 395.609 [0.5589812749666404, 0.45645294754406995] [0.4514688196983951, 0.4391248372732914]
3 400.615 [0.5588160340757455, 0.4617813397927591] [0.4514688196983951, 0.4391248372732914]
3 405.622 [0.5644937678333146, 0.45690924824576423] [0.4514688196983951, 0.4391248372732914]
3 410.628 [0.5574812749666405, 0.45744494754406995] [0.4514688196983951, 0.4391248372732914]
3 415.634 [0.5384154582777338, 0.46092491257344986] [0.4514688196983951, 0.4391248372732914]
3 420.641 [0.5625942158939274, 0.4574967943382137] [0.4514688196983951, 0.4391248372732914]
3 425.648 [0.5319551249848365, 0.4723013397927591] [0.4514688196983951, 0.4391248372732914]
3 430.654 [0.5574812749666405, 0.45744494754406995] [0.4514688196983951, 0.4391248372732914]
3 435.659 [0.5404912749666404, 0.48082894754406996] [0.4514688196983951, 0.4391248372732914]
3 440.666 [0.5404912749666404, 0.48082894754406996] [0.4514688196983951, 0.4391248372732914]
3 445.672 [0.5309580535476003, 0.4954178196743357] [0.4514688196983951, 0.4391248372732914]
3 450.678 [0.5404912749666404, 0.48082894754406996] [0.4514688196983951, 0.4391248372732914]
3 455.686 [0.5404912749666404, 0.48082894754406996] [0.4514688196983951, 0.4391248372732914]
3 460.691 [0.5378240416481335, 0.4904816375244833] [0.4514688196983951, 0.4391248372732914]
3 465.697 [0.5404912749666404, 0.48082894754406996] [0.4514688196983951, 0.4391248372732914]
3 470.703 [0.5377995972036891, 0.4905949708578167] [0.4514688196983951, 0.4391248372732914]
3 475.709 [0.5404912749666404, 0.48082894754406996] [0.4514688196983951, 0.4391248372732914]
3 480.717 [0.5383773749814669, 0.4902138597467055] [0.4514688196983951, 0.4391248372732914]
3 485.721 [0.5404912749666404, 0.48082894754406996] [0.4514688196983951, 0.4391248372732914]
3 490.728 [0.5383773749814669, 0.4902138597467055] [0.4514688196983951, 0.4391248372732914]
3 495.733 [0.5404912749666404, 0.48082894754406996] [0.4514688196983951, 0.4391248372732914]
3 500.74 [0.5383773749814669, 0.4902138597467055] [0.4514688196983951, 0.4391248372732914]
3 505.747 [0.5380451527592447, 0.49065052641337226] [0.4514688196983951, 0.4391248372732914]
3 510.754 [0.5404912749666404, 0.48082894754406996] [0.4514688196983951, 0.4391248372732914]
3 515.761 [0.5379762638703558, 0.49073163752448334] [0.4514688196983951, 0.4391248372732914]
3 520.768 [0.5323980535476003, 0.49501496253147853] [0.4514688196983951, 0.4391248372732914]
3 525.774 [0.5309694821190288, 0.4960721053886214] [0.4514688196983951, 0.4391248372732914]
3 530.78 [0.5316837678333146, 0.4954778196743357] [0.4514688196983951, 0.4391248372732914]
3 535.781 [0.538968486092578, 0.4907005264133722] [0.4514688196983951, 0.4391248372732914]
3 540.789 [0.5316837678333146, 0.4954778196743357] [0.4514688196983951, 0.4391248372732914]
3 545.795 [0.5316837678333146, 0.4954778196743357] [0.4514688196983951, 0.4391248372732914]
3 550.803 [0.5316837678333146, 0.4954778196743357] [0.4514688196983951, 0.4391248372732914]
3 555.81 [0.5316837678333146, 0.4954778196743357] [0.4514688196983951, 0.4391248372732914]
3 560.815 [0.5316837678333146, 0.4954778196743357] [0.4514688196983951, 0.4391248372732914]
3 565.823 [0.5316837678333146, 0.4954778196743357] [0.4514688196983951, 0.4391248372732914]
3 570.831 [0.538968486092578, 0.4907005264133722] [0.4514688196983951, 0.4391248372732914]
3 575.837 [0.5390695972036891, 0.4906127486355944] [0.4514688196983951, 0.4391248372732914]
3 580.844 [0.5316837678333146, 0.4954778196743357] [0.4514688196983951, 0.4391248372732914]
3 585.85 [0.5316837678333146, 0.4954778196743357] [0.4514688196983951, 0.4391248372732914]
3 590.853 [0.5316837678333146, 0.4954778196743357] [0.4514688196983951, 0.4391248372732914]
3 595.861 [0.5316837678333146, 0.4954778196743357] [0.4514688196983951, 0.4391248372732914]
