ID TIME pos
15 5.286 [-0.407204279139098, -0.31415283918423553] []
15 10.351 [-0.407204279139098, -0.31415283918423553] [(-33933, -18695, 1676643030, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -33933, -18695)]
15 36.888 [-0.407204279139098, -0.31415283918423553] [(-34922, -22065, 1676643030, 0, 4, 40000000000000000000, 20000000000000000000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36146, -25878)]
15 57.703 [-0.407204279139098, -0.31415283918423553] [(-36095, -21068, 1676643030, 2, 10, 100000000000000000000, 40000000000000000000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -40276, -24619)]
15 92.728 [-0.407204279139098, -0.31415283918423553] [(-36095, -21068, 1676643030, 2, 10, 100000000000000000000, 40000000000000000000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -40276, -24619), (-41080, -27701, 1676643082, 0, 7, 68333333333333334000, 55000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, -42127, -26606)]
15 97.824 [-0.407204279139098, -0.31415283918423553] [(-36095, -21068, 1676643030, 2, 10, 100000000000000000000, 40000000000000000000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -40276, -24619), (-40804, -28167, 1676643082, 0, 9, 86666666666666668000, 73333333333333334000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, -41539, -27431)]
15 148.654 [-0.407204279139098, -0.31415283918423553] [(-36095, -21068, 1676643030, 2, 10, 100000000000000000000, 40000000000000000000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -40276, -24619), (-41187, -28589, 1676643152, 1, 10, 91666666666666668000, 78333333333333334000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, -41940, -27972), (-41684, -31080, 1676643132, 0, 9, 98888888888888890500, 75555555555555556500, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, -42191, -34202)]
15 213.375 [-0.407204279139098, -0.31415283918423553] [(-36095, -21068, 1676643030, 2, 10, 100000000000000000000, 40000000000000000000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -40276, -24619), (-41187, -28589, 1676643232, 1, 10, 91666666666666668000, 78333333333333334000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, -41940, -27972), (-43240, -31052, 1676643232, 1, 10, 109629629629629630500, 86296296296296296500, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, -43972, -33459), (-43016, -32718, 1676643232, 1, 10, 99143518518518515000, 99143518518518515000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, -43016, -32718), (-26069, -35481, 1676643212, 0, 2, 19398148148148148000, 19398148148148148000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -26069, -35481)]
15 218.396 [-0.407204279139098, -0.31415283918423553] [(-36095, -21068, 1676643030, 2, 10, 100000000000000000000, 40000000000000000000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -40276, -24619), (-41187, -28589, 1676643234, 1, 10, 91666666666666668000, 78333333333333334000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, -41940, -27972), (-43240, -31052, 1676643234, 1, 10, 109629629629629630500, 86296296296296296500, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, -43972, -33459), (-43016, -32718, 1676643234, 1, 10, 99143518518518515000, 99143518518518515000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, -43016, -32718), (-32033, -32577, 1676643212, 0, 3, 31597222222222222000, 19398148148148148000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -26069, -35481)]
15 223.438 [-0.407204279139098, -0.31415283918423553] [(-36095, -21068, 1676643030, 2, 10, 100000000000000000000, 40000000000000000000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -40276, -24619), (-41187, -28589, 1676643234, 1, 10, 91666666666666668000, 78333333333333334000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, -41940, -27972), (-43240, -31052, 1676643234, 1, 10, 109629629629629630500, 86296296296296296500, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, -43972, -33459), (-43016, -32718, 1676643234, 1, 10, 99143518518518515000, 99143518518518515000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, -43016, -32718), (-32033, -32577, 1676643212, 0, 3, 31597222222222222000, 19398148148148148000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -26069, -35481)]
15 228.471 [-0.407204279139098, -0.31415283918423553] [(-36095, -21068, 1676643030, 2, 10, 100000000000000000000, 40000000000000000000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -40276, -24619), (-41187, -28589, 1676643246, 1, 10, 91666666666666668000, 78333333333333334000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, -41940, -27972), (-43240, -31052, 1676643246, 1, 10, 109629629629629630500, 86296296296296296500, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, -43972, -33459), (-43016, -32718, 1676643246, 1, 10, 99143518518518515000, 99143518518518515000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, -43016, -32718), (-34672, -31778, 1676643212, 0, 4, 38263888888888888000, 26064814814814814000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -31468, -33566)]
15 233.53 [-0.407204279139098, -0.31415283918423553] [(-36095, -21068, 1676643030, 2, 10, 100000000000000000000, 40000000000000000000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -40276, -24619), (-41187, -28589, 1676643252, 1, 10, 91666666666666668000, 78333333333333334000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, -41940, -27972), (-43240, -31052, 1676643252, 1, 10, 109629629629629630500, 86296296296296296500, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, -43972, -33459), (-43016, -32718, 1676643252, 1, 10, 99143518518518515000, 99143518518518515000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, -43016, -32718), (-36938, -31481, 1676643212, 0, 5, 53055555555555554000, 40856481481481480000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -35570, -32533)]
15 238.613 [-0.407204279139098, -0.31415283918423553] [(-36095, -21068, 1676643030, 2, 10, 100000000000000000000, 40000000000000000000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -40276, -24619), (-41187, -28589, 1676643256, 1, 10, 91666666666666668000, 78333333333333334000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, -41940, -27972), (-43240, -31052, 1676643256, 1, 10, 109629629629629630500, 86296296296296296500, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, -43972, -33459), (-43016, -32718, 1676643256, 1, 10, 99143518518518515000, 99143518518518515000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, -43016, -32718), (-36938, -31481, 1676643212, 0, 5, 53055555555555554000, 40856481481481480000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -35570, -32533)]
15 243.677 [-0.407204279139098, -0.31415283918423553] [(-36095, -21068, 1676643030, 2, 10, 100000000000000000000, 40000000000000000000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -40276, -24619), (-41187, -28589, 1676643256, 1, 10, 91666666666666668000, 78333333333333334000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, -41940, -27972), (-43240, -31052, 1676643256, 1, 10, 109629629629629630500, 86296296296296296500, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, -43972, -33459), (-43016, -32718, 1676643256, 1, 10, 99143518518518515000, 99143518518518515000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, -43016, -32718), (-36938, -31481, 1676643212, 0, 5, 53055555555555554000, 40856481481481480000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -35570, -32533)]
15 248.695 [-0.407204279139098, -0.31415283918423553] [(-36095, -21068, 1676643030, 2, 10, 100000000000000000000, 40000000000000000000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -40276, -24619), (-41187, -28589, 1676643268, 1, 10, 91666666666666668000, 78333333333333334000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, -41940, -27972), (-43240, -31052, 1676643268, 1, 10, 109629629629629630500, 86296296296296296500, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, -43972, -33459), (-43016, -32718, 1676643268, 1, 10, 99143518518518515000, 99143518518518515000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, -43016, -32718), (-36938, -31481, 1676643212, 0, 5, 53055555555555554000, 40856481481481480000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -35570, -32533)]
15 253.769 [-0.407204279139098, -0.31415283918423553] [(-36095, -21068, 1676643030, 2, 10, 100000000000000000000, 40000000000000000000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -40276, -24619), (-41187, -28589, 1676643268, 1, 10, 91666666666666668000, 78333333333333334000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, -41940, -27972), (-43240, -31052, 1676643268, 1, 10, 109629629629629630500, 86296296296296296500, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, -43972, -33459), (-43016, -32718, 1676643268, 1, 10, 99143518518518515000, 99143518518518515000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, -43016, -32718), (-36938, -31481, 1676643212, 0, 5, 53055555555555554000, 40856481481481480000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -35570, -32533)]
15 258.816 [-0.407204279139098, -0.31415283918423553] [(-36095, -21068, 1676643030, 2, 10, 100000000000000000000, 40000000000000000000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -40276, -24619), (-41187, -28589, 1676643278, 1, 10, 91666666666666668000, 78333333333333334000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, -41940, -27972), (-43240, -31052, 1676643278, 1, 10, 109629629629629630500, 86296296296296296500, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, -43972, -33459), (-43016, -32718, 1676643278, 1, 10, 99143518518518515000, 99143518518518515000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, -43016, -32718), (-36473, -31598, 1676643212, 0, 6, 59722222222222220000, 40856481481481480000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -35570, -32533)]
