ID TIME pos
8 0.097 [0, 0] [-0.3627042145495745, -0.3886294839370129]
8 5.105 [0, 0] [-0.3627042145495745, -0.3886294839370129]
8 10.111 [0, 0] [-0.3627042145495745, -0.3886294839370129]
8 15.119 [0, 0] [-0.3627042145495745, -0.3886294839370129]
8 20.125 [0, 0] [-0.3627042145495745, -0.3886294839370129]
8 25.128 [0, 0] [-0.3627042145495745, -0.3886294839370129]
8 30.135 [0, 0] [-0.3627042145495745, -0.3886294839370129]
8 35.143 [0, 0] [-0.3627042145495745, -0.3886294839370129]
8 40.15 [0, 0] [-0.3627042145495745, -0.3886294839370129]
8 45.156 [0, 0] [-0.3627042145495745, -0.3886294839370129]
8 50.16 [0, 0] [-0.3627042145495745, -0.3886294839370129]
8 55.173 [-0.32383000000000006, -0.31193000000000004] [-0.3627042145495745, -0.3886294839370129]
8 60.176 [-0.32383000000000006, -0.31193000000000004] [-0.3627042145495745, -0.3886294839370129]
8 65.182 [-0.33019, -0.32855500000000004] [-0.3627042145495745, -0.3886294839370129]
8 70.192 [-0.33019, -0.32855500000000004] [-0.3627042145495745, -0.3886294839370129]
8 75.197 [-0.33019, -0.32855500000000004] [-0.3627042145495745, -0.3886294839370129]
8 80.207 [-0.33007191430123656, -0.41872299069473456] [-0.3627042145495745, -0.3886294839370129]
8 85.212 [-0.32969691430123654, -0.42005299069473456] [-0.3627042145495745, -0.3886294839370129]
8 90.216 [-0.32870643572592745, -0.40023099302105086] [-0.3627042145495745, -0.3886294839370129]
8 95.222 [-0.32611349842304665, -0.3933142160187119] [-0.3627042145495745, -0.3886294839370129]
8 100.229 [-0.32475414858074203, -0.3881087944168407] [-0.3627042145495745, -0.3886294839370129]
8 105.239 [-0.324124148580742, -0.38737479441684075] [-0.3627042145495745, -0.3886294839370129]
8 110.241 [-0.324425148580742, -0.3877927944168408] [-0.3627042145495745, -0.3886294839370129]
8 115.25 [-0.31899922598249275, -0.38167344946985526] [-0.3627042145495745, -0.3886294839370129]
8 120.254 [-0.31801013507340176, -0.38097799492440065] [-0.3627042145495745, -0.3886294839370129]
8 125.26 [-0.32681013507340184, -0.3839807221971279] [-0.3627042145495745, -0.3886294839370129]
8 130.273 [-0.32698468052794727, -0.3840143585607643] [-0.3627042145495745, -0.3886294839370129]
8 135.278 [-0.32572286234612907, -0.3831707221971279] [-0.3627042145495745, -0.3886294839370129]
8 140.283 [-0.32645740780067456, -0.3832870858334915] [-0.3627042145495745, -0.3886294839370129]
8 145.283 [-0.3262746805279473, -0.382791631288037] [-0.3627042145495745, -0.3886294839370129]
8 150.291 [-0.32615649870976554, -0.38259799492440066] [-0.3627042145495745, -0.3886294839370129]
8 155.297 [-0.32601831689158367, -0.382260722197128] [-0.3627042145495745, -0.3886294839370129]
8 160.304 [-0.3260128623461291, -0.3822698131062188] [-0.3627042145495745, -0.3886294839370129]
8 165.308 [-0.32602922598249273, -0.3822725403789461] [-0.3627042145495745, -0.3886294839370129]
8 170.319 [-0.32602922598249273, -0.3822725403789461] [-0.3627042145495745, -0.3886294839370129]
8 175.322 [-0.32602922598249273, -0.3822725403789461] [-0.3627042145495745, -0.3886294839370129]
8 180.328 [-0.3258301350734018, -0.38200617674258247] [-0.3627042145495745, -0.3886294839370129]
8 185.337 [-0.32586286234612905, -0.38201344946985516] [-0.3627042145495745, -0.3886294839370129]
8 190.34 [-0.32556195325521997, -0.38157890401530975] [-0.3627042145495745, -0.3886294839370129]
8 195.348 [-0.3241208835236477, -0.3748729187821852] [-0.3627042145495745, -0.3886294839370129]
8 200.355 [-0.32412472967749384, -0.3751667649360313] [-0.3627042145495745, -0.3886294839370129]
8 205.366 [-0.32492082041481574, -0.3777755674406005] [-0.3627042145495745, -0.3886294839370129]
8 210.371 [-0.3246436775576728, -0.37790628172631474] [-0.3627042145495745, -0.3886294839370129]
8 215.373 [-0.324722099053828, -0.37547986294456054] [-0.3627042145495745, -0.3886294839370129]
8 220.382 [-0.324724099053828, -0.3754965296112271] [-0.3627042145495745, -0.3886294839370129]
8 225.388 [-0.32472743238716134, -0.3755125296112272] [-0.3627042145495745, -0.3886294839370129]
8 230.393 [-0.32535543238716136, -0.37548052961122713] [-0.3627042145495745, -0.3886294839370129]
8 235.401 [-0.32535543238716136, -0.37548052961122713] [-0.3627042145495745, -0.3886294839370129]
8 240.406 [-0.32535676572049466, -0.3754725296112272] [-0.3627042145495745, -0.3886294839370129]
8 245.411 [-0.32535676572049466, -0.3754725296112272] [-0.3627042145495745, -0.3886294839370129]
8 250.418 [-0.32534676572049465, -0.37559519627789384] [-0.3627042145495745, -0.3886294839370129]
8 255.428 [-0.325352099053828, -0.3756005296112272] [-0.3627042145495745, -0.3886294839370129]
