ID TIME #BLOCKS
4 8.538 1
4 49.715 3
4 63.317 2
4 65.353 1
4 67.379 1
4 70.402 1
4 87.479 9
4 89.536 1
4 91.052 1
4 142.245 6
4 142.773 1
4 152.317 4
4 153.848 1
4 155.369 1
4 157.892 1
4 158.925 1
4 172.489 6
4 173.52 1
4 182.072 1
4 192.139 4
4 193.686 1
4 195.717 1
4 207.276 2
4 210.3 1
4 224.865 6
4 226.412 1
4 228.438 1
4 229.454 1
4 230.979 1
4 233.501 1
4 240.538 1
4 241.051 1
4 243.069 1
4 246.099 1
4 246.621 1
4 291.826 13
4 294.38 1
4 295.903 1
4 297.428 1
4 299.989 1
4 301.019 1
4 303.045 1
4 343.723 1
4 345.747 1
4 348.776 1
4 350.31 1
4 351.832 1
4 353.366 1
4 355.901 1
4 403.11 6
4 404.151 1
4 414.706 2
4 416.234 1
4 418.763 1
4 421.293 1
4 422.814 1
4 424.339 1
4 426.375 1
4 427.907 1
4 429.956 1
4 431.992 1
4 435.031 1
4 436.075 1
4 439.609 1
4 441.132 1
4 442.151 1
4 444.678 1
4 446.201 1
4 460.798 1
4 481.396 4
4 483.947 1
4 498.531 2
4 499.065 1
4 538.247 4
4 539.807 1
4 541.833 1
4 543.359 1
4 545.894 1
4 546.917 1
4 548.956 1
4 550.985 1
4 553.008 1
4 555.533 1
4 570.135 1
4 571.157 1
4 597.277 5
4 603.869 1
4 605.394 1
4 607.444 1
4 609.983 1
4 612.013 1
4 614.042 1
4 629.627 1
4 633.155 1
4 636.187 1
4 638.228 1
4 639.272 1
4 641.314 1
4 644.343 1
4 645.362 1
4 648.397 1
4 683.634 1
4 740.388 3
4 741.437 1
4 750.526 6
4 751.085 1
4 752.623 1
4 793.35 7
4 795.936 1
4 797.502 1
4 799.565 1
4 801.592 1
4 803.113 1
4 805.146 1
4 807.17 1
4 810.208 1
4 842.872 1
4 845.403 1
4 846.93 1
4 849.491 1
4 850.021 1
4 852.562 1
4 861.134 1
4 862.15 1
4 864.68 1
4 867.707 1
4 868.225 1
4 870.247 1
4 872.275 1
4 874.3 1
4 876.336 1
4 878.36 1
4 880.885 1
4 882.422 1
4 884.446 1
4 886.466 1
4 887.987 1
4 891.011 1
4 893.031 1
4 894.049 1
4 897.575 1
4 899.094 1
4 900.11 1
4 902.636 1
4 904.152 1
4 906.176 1
4 908.7 1
4 910.22 1
4 913.75 1
4 914.296 1
4 917.331 1
4 918.864 1
4 921.41 1
4 923.434 1
4 924.467 1
4 927.997 1
4 929.036 1
4 937.082 1
4 937.618 1
4 940.159 1
4 943.687 1
4 967.298 3
4 969.334 1
4 971.874 1
4 973.405 1
4 974.935 1
4 978.485 1
4 979.521 1
4 982.074 1
4 984.099 1
4 985.621 1
4 988.153 1
4 989.174 1
4 991.706 1
4 993.741 1
4 996.265 1
4 997.285 1
4 1000.315 1
4 1001.335 1
4 1003.359 1
4 1005.382 1
4 1007.929 1
4 1010.459 1
4 1012.0 1
4 1014.531 1
4 1016.553 1
4 1018.095 1
4 1019.119 1
4 1021.145 1
4 1023.668 1
4 1044.769 4
4 1055.36 1
4 1056.398 1
4 1058.945 1
4 1059.963 1
4 1061.987 1
4 1065.024 1
4 1067.547 1
4 1068.567 1
4 1071.091 1
4 1073.637 2
4 1075.679 1
4 1077.205 1
4 1079.246 1
4 1082.775 1
4 1085.299 1
4 1086.819 1
4 1088.342 1
4 1091.374 1
4 1092.395 1
4 1093.938 1
4 1096.97 1
4 1099.028 1
4 1101.091 1
4 1103.114 1
4 1104.637 1
4 1107.164 1
4 1108.193 1
4 1110.22 1
4 1113.756 1
4 1115.283 1
4 1116.804 1
4 1118.827 1
4 1120.35 1
4 1122.38 1
4 1124.907 1
4 1126.955 1
4 1128.983 1
4 1130.003 1
4 1132.538 1
4 1134.092 1
4 1136.627 1
4 1138.162 1
4 1140.228 1
4 1142.283 1
4 1144.307 1
4 1146.331 1
4 1148.854 1
4 1150.398 1
4 1151.929 1
4 1154.457 1
4 1155.981 1
4 1158.008 1
4 1161.041 1
4 1163.068 1
4 1165.095 1
4 1167.625 1
4 1204.779 3
4 1205.308 1
4 1206.329 1
4 1208.356 1
4 1210.387 1
4 1211.919 1
