ID TIME pos
12 0.31 [0, 0] [0.06873405439880698, -0.11272790996845575]
12 5.392 [0.03263999999999978, -0.22462000000000004] [0.06873405439880698, -0.11272790996845575]
12 10.49 [0.03263166666666676, -0.22462000000000004] [0.06873405439880698, -0.11272790996845575]
12 15.492 [0.03263142857142868, -0.22462000000000004] [0.06873405439880698, -0.11272790996845575]
12 20.596 [0.03263142857142868, -0.22462000000000004] [0.06873405439880698, -0.11272790996845575]
12 25.683 [0.033048750000000016, -0.22387625000000003] [0.06873405439880698, -0.11272790996845575]
12 30.685 [0.03314333333333335, -0.22341000000000003] [0.06873405439880698, -0.11272790996845575]
12 35.783 [0.03317600000000005, -0.223169] [0.06873405439880698, -0.11272790996845575]
12 40.793 [0.03321800000000006, -0.22266599999999998] [0.06873405439880698, -0.11272790996845575]
12 45.892 [0.03370818181818185, -0.22026272727272725] [0.06873405439880698, -0.11272790996845575]
12 51.006 [0.033970000000000056, -0.21924818181818181] [0.06873405439880698, -0.11272790996845575]
12 56.084 [0.03403545454545454, -0.21897727272727271] [0.06873405439880698, -0.11272790996845575]
12 61.191 [0.03390090909090914, -0.2177109090909091] [0.06873405439880698, -0.11272790996845575]
12 66.291 [0.035466666666666646, -0.21767] [0.06873405439880698, -0.11272790996845575]
12 71.292 [0.03556666666666671, -0.21688666666666667] [0.06873405439880698, -0.11272790996845575]
12 76.296 [0.03438230769230772, -0.2166123076923077] [0.06873405439880698, -0.11272790996845575]
12 81.4 [0.03418538461538461, -0.21635076923076918] [0.06873405439880698, -0.11272790996845575]
12 86.49 [0.033827692307692385, -0.2156484615384615] [0.06873405439880698, -0.11272790996845575]
12 91.494 [0.021861186196477915, -0.19171802522495016] [0.06873405439880698, -0.11272790996845575]
12 96.587 [0.021768329053620767, -0.19144231093923583] [0.06873405439880698, -0.11272790996845575]
12 101.591 [0.022398440450046034, -0.19240149020995348] [0.06873405439880698, -0.11272790996845575]
12 106.696 [0.022313773783379346, -0.19220349020995348] [0.06873405439880698, -0.11272790996845575]
12 111.784 [0.022339773783379337, -0.19211615687662012] [0.06873405439880698, -0.11272790996845575]
12 116.8 [0.022339773783379337, -0.19211615687662012] [0.06873405439880698, -0.11272790996845575]
