ID TIME #RESOURCES
0 29.342 1
0 34.048 2
0 35.348 3
0 45.466 4
0 46.964 5
0 49.772 6
0 50.469 7
0 50.569 8
0 54.473 9
0 55.982 10
0 60.381 11
0 63.584 12
0 64.585 13
0 66.787 14
0 69.993 15
0 74.798 16
0 78.315 17
0 85.012 18
0 85.611 19
0 86.813 20
0 92.817 21
0 92.818 22
0 97.323 23
0 99.625 24
0 101.129 25
0 104.533 26
0 107.438 27
0 108.037 28
0 115.567 29
0 120.251 30
0 125.96 31
0 127.361 32
0 128.66 33
0 133.365 34
0 134.268 35
0 139.975 36
0 145.583 37
0 145.882 38
0 146.682 39
0 149.389 40
0 157.797 41
0 161.704 42
0 161.8 43
0 163.301 44
0 164.103 45
0 164.505 46
0 166.908 47
0 174.515 48
0 175.529 49
0 180.825 50
0 187.535 51
0 191.636 52
0 192.838 53
0 194.341 54
0 210.159 55
0 220.374 56
0 223.974 57
0 224.683 58
0 228.285 59
0 234.904 60
0 235.391 61
0 239.694 62
0 247.923 63
0 252.107 64
0 255.214 65
0 259.916 66
0 264.922 67
0 275.936 68
0 281.741 69
0 281.742 70
0 282.241 71
0 287.649 72
0 298.363 73
0 302.665 74
0 304.269 75
0 305.17 76
0 306.571 77
0 330.097 78
0 332.222 79
0 337.506 80
0 338.408 81
0 339.212 82
0 340.11 83
0 341.612 84
0 343.314 85
0 343.514 86
0 349.221 87
0 351.921 88
0 353.221 89
0 354.824 90
0 354.826 91
0 355.03 92
0 361.431 93
0 366.738 94
0 374.746 95
0 374.947 96
0 377.352 97
0 377.553 98
0 379.155 99
0 380.354 100
0 390.165 101
0 394.374 102
0 398.576 103
0 402.096 104
0 410.088 105
0 418.4 106
0 420.603 107
0 425.304 108
0 432.015 109
0 434.614 110
0 436.919 111
0 438.621 112
0 447.63 113
0 453.538 114
0 459.363 115
0 460.043 116
0 462.948 117
0 473.26 118
0 474.061 119
0 474.762 120
0 474.962 121
0 475.664 122
0 476.063 123
0 480.967 124
0 482.269 125
0 483.573 126
0 484.974 127
0 489.581 128
0 493.281 129
0 499.789 130
0 499.891 131
0 503.194 132
0 510.903 133
0 523.316 134
0 544.441 135
0 545.843 136
0 549.049 137
0 551.55 138
0 554.553 139
0 556.155 140
0 559.177 141
0 561.076 142
0 561.262 143
0 572.976 144
0 587.891 145
0 589.197 146
0 593.698 147
0 594.705 148
0 598.706 149
0 599.807 150
