ID TIME ESTIMATE W B S1 S2 S3
3 0.002 0.125 0 3 0 0 0
3 0.989 0.071 0 6 0.0 0.0 0.0
3 2.019 0.05 0 9 0.0 0.0 0.0
3 4.02 0.269 3 9 1.0 1.0 1.0
3 5.047 0.406 6 9 1.0 1.0 1.0
3 7.023 0.5 9 9 1.0 1.0 1.0
3 9.016 0.568 12 9 1.0 1.0 1.0
3 11.01 0.5 12 12 0.0 0.0 0.0
3 13.018 0.446 12 15 0.0 0.0 0.0
3 15.013 0.468 14 16 1.0 1.0 0.0
3 17.022 0.485 16 17 0.0 1.0 1.0
3 19.019 0.446 16 20 0.0 0.0 0.0
3 21.023 0.487 19 20 1.0 1.0 1.0
3 23.008 0.477 20 22 0.0 0.0 1.0
3 24.02 0.446 20 25 0.0 0.0 0.0
3 26.013 0.418 20 28 0.0 0.0 0.0
3 28.016 0.433 22 29 1.0 1.0 0.0
3 29.998 0.409 22 32 0.0 0.0 0.0
3 31.006 0.388 22 35 0.0 0.0 0.0
3 33.005 0.369 22 38 0.0 0.0 0.0
3 34.024 0.352 22 41 0.0 0.0 0.0
3 36.031 0.381 25 41 1.0 1.0 1.0
3 38.02 0.407 28 41 1.0 1.0 1.0
3 40.032 0.39 28 44 0.0 0.0 0.0
3 42.019 0.414 31 44 1.0 1.0 1.0
3 44.008 0.424 33 45 1.0 1.0 0.0
3 45.033 0.421 34 47 1.0 0.0 0.0
3 47.006 0.406 34 50 0.0 0.0 0.0
3 49.039 0.392 34 53 0.0 0.0 0.0
3 51.027 0.412 37 53 1.0 1.0 1.0
3 53.03 0.431 40 53 1.0 1.0 1.0
3 55.037 0.428 41 55 0.0 0.0 1.0
3 57.028 0.415 41 58 0.0 0.0 0.0
3 59.015 0.432 44 58 1.0 1.0 1.0
3 61.037 0.429 45 60 0.0 1.0 0.0
3 63.025 0.436 47 61 0.0 1.0 1.0
3 65.012 0.424 47 64 0.0 0.0 0.0
3 67.017 0.413 47 67 0.0 0.0 0.0
3 68.025 0.403 47 70 0.0 0.0 0.0
3 70.033 0.393 47 73 0.0 0.0 0.0
3 72.032 0.383 47 76 0.0 0.0 0.0
3 74.021 0.374 47 79 0.0 0.0 0.0
3 76.015 0.365 47 82 0.0 0.0 0.0
3 77.025 0.365 48 84 0.0 0.0 1.0
3 78.992 0.357 48 87 0.0 0.0 0.0
3 80.008 0.349 48 90 0.0 0.0 0.0
3 81.021 0.342 48 93 0.0 0.0 0.0
3 83.025 0.334 48 96 0.0 0.0 0.0
3 84.034 0.328 48 99 0.0 0.0 0.0
3 86.023 0.321 48 102 0.0 0.0 0.0
3 87.035 0.315 48 105 0.0 0.0 0.0
3 89.034 0.309 48 108 0.0 0.0 0.0
3 91.018 0.303 48 111 0.0 0.0 0.0
3 92.029 0.298 48 114 0.0 0.0 0.0
3 94.008 0.292 48 117 0.0 0.0 0.0
3 95.042 0.287 48 120 0.0 0.0 0.0
3 97.019 0.294 50 121 1.0 1.0 0.0
3 98.027 0.289 50 124 0.0 0.0 0.0
3 100.011 0.284 50 127 0.0 0.0 0.0
3 101.016 0.279 50 130 0.0 0.0 0.0
3 102.016 0.274 50 133 0.0 0.0 0.0
3 104.007 0.27 50 136 0.0 0.0 0.0
3 105.018 0.266 50 139 0.0 0.0 0.0
3 107.01 0.262 50 142 0.0 0.0 0.0
3 108.025 0.263 51 144 1.0 0.0 0.0
3 110.007 0.269 53 145 0.0 1.0 1.0
3 111.04 0.27 54 147 0.0 0.0 1.0
3 113.041 0.271 55 149 1.0 0.0 0.0
3 115.033 0.267 55 152 0.0 0.0 0.0
3 117.029 0.263 55 155 0.0 0.0 0.0
3 119.031 0.264 56 157 0.0 0.0 1.0
3 121.036 0.274 59 157 1.0 1.0 1.0
3 123.018 0.27 59 160 0.0 0.0 0.0
3 124.047 0.267 59 163 0.0 0.0 0.0
3 126.018 0.263 59 166 0.0 0.0 0.0
3 128.021 0.26 59 169 0.0 0.0 0.0
3 130.03 0.256 59 172 0.0 0.0 0.0
3 131.037 0.253 59 175 0.0 0.0 0.0
3 133.032 0.25 59 178 0.0 0.0 0.0
3 135.028 0.247 59 181 0.0 0.0 0.0
3 136.034 0.244 59 184 0.0 0.0 0.0
3 138.023 0.249 61 185 1.0 1.0 0.0
3 140.005 0.258 64 185 1.0 1.0 1.0
3 141.022 0.267 67 185 1.0 1.0 1.0
3 143.028 0.264 67 188 0.0 0.0 0.0
3 145.01 0.261 67 191 0.0 0.0 0.0
3 147.015 0.258 67 194 0.0 0.0 0.0
3 149.02 0.255 67 197 0.0 0.0 0.0
3 151.022 0.252 67 200 0.0 0.0 0.0
3 153.049 0.249 67 203 0.0 0.0 0.0
3 155.042 0.246 67 206 0.0 0.0 0.0
3 157.045 0.255 70 206 1.0 1.0 1.0
3 159.036 0.252 70 209 0.0 0.0 0.0
3 161.042 0.249 70 212 0.0 0.0 0.0
3 163.035 0.247 70 215 0.0 0.0 0.0
3 165.04 0.244 70 218 0.0 0.0 0.0
3 167.034 0.241 70 221 0.0 0.0 0.0
3 169.047 0.239 70 224 0.0 0.0 0.0
3 171.046 0.247 73 224 1.0 1.0 1.0
3 173.027 0.244 73 227 0.0 0.0 0.0
3 175.045 0.248 75 228 1.0 1.0 0.0
3 177.033 0.249 76 230 1.0 0.0 0.0
3 179.046 0.247 76 233 0.0 0.0 0.0
3 181.003 0.244 76 236 0.0 0.0 0.0
3 183.044 0.242 76 239 0.0 0.0 0.0
3 185.035 0.24 76 242 0.0 0.0 0.0
3 187.01 0.241 77 244 1.0 0.0 0.0
3 188.033 0.248 80 244 1.0 1.0 1.0
3 190.035 0.255 83 244 1.0 1.0 1.0
3 192.014 0.261 86 244 1.0 1.0 1.0
3 193.016 0.265 88 245 0.0 1.0 1.0
3 194.031 0.263 88 248 0.0 0.0 0.0
3 196.055 0.269 91 248 1.0 1.0 1.0
3 198.017 0.267 91 251 0.0 0.0 0.0
3 200.042 0.264 91 254 0.0 0.0 0.0
3 202.048 0.262 91 257 0.0 0.0 0.0
3 204.049 0.26 91 260 0.0 0.0 0.0
