ID TIME VOTE
3 77.089 3646616
3 97.061 2869822
3 130.09 2564655
3 169.119 2389830
3 175.076 2441860
3 226.029 2512886
3 507.108 2259343
3 512.035 2236547
3 582.12 2234886
3 655.049 2339207
3 931.131 2226048
3 975.087 2225883
3 1079.122 2243624
3 1088.133 2230893
3 1093.146 2234442
3 1293.142 2232547
3 1309.194 2205553
3 1347.116 2191452
3 1401.204 2252724
3 1504.156 2258506
3 1586.236 2313543
3 1711.247 2295619
3 1715.313 2311531
3 1761.185 2294669
3 1766.257 2290063
3 1778.261 2287375
3 1811.191 2316596
3 1989.222 2444213
3 2050.289 2462492
3 2072.229 2464989
3 2115.281 2521702
3 2230.236 2531864
3 2252.254 2540078
3 2282.272 2549961
3 2316.299 2567671
3 2344.245 2591517
3 2407.33 2579257
3 2507.311 2560141
3 2513.336 2558166
3 2569.341 2543093
3 2601.364 2524988
3 2610.502 2527733
3 2716.275 2543018
3 2750.388 2549419
3 2775.403 2545280
3 2808.411 2545206
3 2922.433 2561641
3 2958.313 2556443
3 2969.344 2553720
3 2979.426 2549504
3 3009.409 2553420
3 3145.475 2603677
3 3161.407 2603622
3 3171.317 2605660
3 3259.452 2570938
3 3320.408 2552379
3 3450.449 2534982
3 3516.397 2534751
3 3522.657 2529667
3 3542.409 2531613
3 3679.462 2502806
3 3682.521 2500400
3 3695.483 2495209
3 3763.449 2514899
3 3777.476 2510541
3 3818.5 2522404
3 3908.507 2502259
3 3962.43 2495542
3 4060.533 2484081
3 4065.516 2486631
3 4082.531 2492801
3 4143.44 2482626
3 4157.436 2472108
3 4199.592 2455980
3 4203.426 2453923
3 4228.43 2446557
3 4245.448 2440558
3 4410.619 2508648
3 4440.514 2525099
3 4485.518 2526487
3 4590.575 2520423
3 4597.497 2520081
3 4618.568 2508880
3 4729.654 2516101
3 4736.518 2513299
3 5111.52 2474811
3 5127.513 2472596
3 5156.563 2483834
3 5180.526 2488991
3 5183.625 2491819
3 5247.635 2488574
3 5252.566 2486910
3 5286.56 2494186
3 5300.631 2491168
3 5305.631 2490901
3 5440.587 2503226
3 5559.563 2518405
3 5635.589 2516862
3 5668.62 2510315
3 5759.604 2497715
3 5783.661 2497219
3 5938.667 2492127
3 5972.719 2491679
3 6031.678 2483999
3 6036.64 2481833
3 6217.744 2481603
3 6237.66 2490830
3 6251.724 2491789
3 6315.71 2490002
3 6352.651 2491907
3 6366.645 2497230
3 6372.69 2500691
3 6521.795 2512864
3 6535.698 2518241
3 6589.676 2513854
3 6642.762 2514638
3 6697.813 2509681
3 6709.817 2510984
3 6726.728 2509424
3 6847.722 2529305
3 7079.825 2528970
3 7084.822 2527907
3 7159.842 2535054
3 7224.783 2535562
3 7389.806 2569888
3 7392.863 2568042
3 7458.894 2574582
3 7464.832 2573360
3 7536.893 2572849
3 7617.804 2573831
3 7675.839 2560384
3 7728.904 2557295
3 7776.949 2548401
3 7781.893 2548937
3 7802.836 2548047
3 7829.827 2547518
3 7834.847 2545790
3 7869.923 2544478
3 7968.874 2551118
3 8017.876 2549720
3 8060.857 2552949
3 8063.916 2551827
3 8148.965 2546041
3 8152.964 2549282
3 8240.906 2549110
3 8244.946 2547467
3 8305.968 2552790
3 8424.936 2540322
3 8484.974 2542638
3 8490.95 2541742
3 8589.907 2537493
3 8697.987 2529020
3 8703.969 2527476
3 8811.984 2527976
3 8817.026 2525945
3 8852.023 2520506
3 8867.958 2516642
3 8886.001 2516439
3 8936.933 2512050
3 8939.951 2511055
3 8991.03 2510662
3 9097.163 2506320
3 9118.103 2502425
3 9132.212 2503067
3 9152.182 2498872
3 9208.049 2501440
3 9213.999 2501119
3 9433.004 2526220
3 9529.089 2525629
3 9559.003 2532475
3 9580.274 2533017
3 9656.095 2529537
3 9667.038 2529662
3 9679.023 2529472
3 9715.091 2527695
3 9788.117 2516065
3 9863.027 2509980
3 9867.049 2510274
3 9906.083 2511563
3 9976.074 2512803
3 9980.104 2514415
