ID TIME pos
12 5.307 [0.40811379777054757, -0.31350952598956244] []
12 10.331 [0.40811379777054757, -0.31350952598956244] []
12 15.36 [0.40811379777054757, -0.31350952598956244] []
12 20.392 [0.40811379777054757, -0.31350952598956244] []
12 25.406 [0.40811379777054757, -0.31350952598956244] []
12 30.44 [0.40811379777054757, -0.31350952598956244] []
12 35.548 [0.40811379777054757, -0.31350952598956244] []
12 40.553 [0.40811379777054757, -0.31350952598956244] []
12 45.608 [0.40811379777054757, -0.31350952598956244] [(40916, -30936, 1676641263, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 40916, -30936)]
12 93.864 [0.40811379777054757, -0.31350952598956244] [(44450, -27829, 1676641263, 0, 5, 50000000000000000000, 50000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 44450, -27829)]
12 119.337 [0.40811379777054757, -0.31350952598956244] [(44700, -29783, 1676641338, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 44700, -29783), (37895, -27210, 1676641332, 0, 3, 30000000000000000000, 30000000000000000000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, 37895, -27210)]
12 145.657 [0.40811379777054757, -0.31350952598956244] [(44700, -29783, 1676641364, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 44700, -29783), (42104, -31034, 1676641332, 0, 6, 60000000000000000000, 60000000000000000000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, 42104, -31034)]
12 176.528 [0.40811379777054757, -0.31350952598956244] [(44700, -29783, 1676641394, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 44700, -29783), (42628, -32480, 1676641394, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, 42628, -32480), (29741, -41717, 1676641388, 0, 3, 30000000000000000000, 30000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 29741, -41717)]
12 195.65 [0.40811379777054757, -0.31350952598956244] [(44700, -29783, 1676641416, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 44700, -29783), (42628, -32480, 1676641416, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, 42628, -32480), (35412, -37711, 1676641388, 0, 7, 70000000000000000000, 50000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 38061, -36169)]
12 236.639 [0.40811379777054757, -0.31350952598956244] [(44700, -29783, 1676641454, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 44700, -29783), (42628, -32480, 1676641454, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, 42628, -32480), (33605, -36909, 1676641454, 1, 10, 100000000000000000000, 70000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 37644, -34027), (37803, -38549, 1676641440, 0, 4, 42142857142857142000, 32142857142857142000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, 44988, -35718)]
12 242.973 [0.40811379777054757, -0.31350952598956244] [(44700, -29783, 1676641454, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 44700, -29783), (42628, -32480, 1676641454, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, 42628, -32480), (33605, -36909, 1676641454, 1, 10, 100000000000000000000, 70000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 37644, -34027), (37803, -38549, 1676641440, 0, 4, 42142857142857142000, 32142857142857142000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, 44988, -35718)]
12 261.603 [0.40811379777054757, -0.31350952598956244] [(44700, -29783, 1676641482, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 44700, -29783), (42628, -32480, 1676641482, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, 42628, -32480), (33605, -36909, 1676641482, 1, 10, 100000000000000000000, 70000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 37644, -34027), (38887, -37519, 1676641440, 0, 9, 91428571428571426000, 81428571428571426000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, 41471, -36436)]
12 266.647 [0.40811379777054757, -0.31350952598956244] [(44700, -29783, 1676641482, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 44700, -29783), (42628, -32480, 1676641482, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, 42628, -32480), (33605, -36909, 1676641482, 1, 10, 100000000000000000000, 70000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 37644, -34027), (38887, -37519, 1676641440, 0, 9, 91428571428571426000, 81428571428571426000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, 41471, -36436)]
12 322.033 [0.40811379777054757, -0.31350952598956244] [(44700, -29783, 1676641542, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 44700, -29783), (42628, -32480, 1676641542, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, 42628, -32480), (33605, -36909, 1676641542, 1, 10, 100000000000000000000, 70000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 37644, -34027), (37474, -38030, 1676641542, 1, 10, 103571428571428568000, 81428571428571426000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, 41471, -36436), (45516, -34362, 1676641496, 0, 8, 78794642857142855000, 68794642857142855000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 1, 46350, -33478)]
