ID TIME #BLOCKS
3 7.082 1
3 8.611 1
3 60.83 1
3 61.378 1
3 61.893 1
3 64.913 1
3 71.455 4
3 71.978 1
3 73.995 1
3 76.518 1
3 79.039 1
3 81.055 1
3 83.081 1
3 84.096 1
3 85.628 1
3 87.644 1
3 90.664 1
3 92.684 1
3 111.757 3
3 114.807 1
3 116.327 1
3 142.426 1
3 143.949 1
3 146.468 1
3 148.487 1
3 150.008 1
3 152.527 1
3 154.043 1
3 155.561 1
3 157.593 1
3 159.614 1
3 163.139 1
3 164.154 1
3 180.729 5
3 190.803 4
3 192.345 1
3 195.881 1
3 198.405 1
3 202.438 1
3 204.957 1
3 205.976 1
3 209.001 1
3 220.052 1
3 223.075 1
3 225.601 1
3 227.639 1
3 228.157 1
3 260.798 9
3 309.041 15
3 310.123 1
3 312.647 1
3 354.325 6
3 354.859 1
3 364.918 4
3 367.962 1
3 421.69 9
3 422.761 1
3 425.292 1
3 426.824 1
3 428.861 1
3 430.895 1
3 433.425 1
3 434.947 1
3 437.477 1
3 440.007 1
3 440.539 1
3 443.067 1
3 445.61 1
3 448.136 1
3 473.758 3
3 477.302 1
3 478.326 1
3 480.35 1
3 481.873 1
3 484.901 1
3 530.095 2
3 531.123 1
3 532.662 1
3 533.691 1
3 536.729 2
3 537.757 1
3 540.286 1
3 541.809 1
3 544.338 1
3 545.933 1
3 548.006 1
3 550.031 1
3 551.553 1
3 554.078 1
3 602.287 8
3 603.881 1
3 605.917 1
3 608.466 1
3 611.495 1
3 613.017 1
3 613.541 1
3 637.171 4
3 638.205 1
3 640.238 1
3 642.766 1
3 643.788 1
3 644.305 1
3 646.353 1
3 648.399 1
3 699.116 3
3 699.65 1
3 701.682 1
3 741.902 1
3 743.438 1
3 745.461 1
3 745.991 1
3 747.533 1
3 748.559 1
3 751.612 1
3 752.691 1
3 756.229 1
3 756.763 1
3 759.311 1
3 792.006 1
3 794.551 1
3 796.087 1
3 798.158 1
3 800.186 1
3 802.211 1
3 803.754 1
3 806.286 1
3 842.464 3
3 843.99 1
3 845.519 1
3 848.1 1
3 848.629 1
3 851.167 1
3 852.711 1
3 855.745 1
3 899.417 20
3 901.01 1
3 902.548 1
3 904.574 1
3 907.603 1
3 923.207 8
3 926.252 1
3 927.776 1
3 928.794 1
3 960.425 5
3 960.956 1
3 970.503 3
3 1019.209 24
3 1019.774 1
3 1022.302 1
3 1024.33 1
3 1026.377 1
3 1028.931 1
3 1042.999 1
3 1053.583 1
3 1055.105 1
3 1057.635 1
3 1058.658 1
3 1060.696 1
3 1063.724 1
3 1065.751 1
3 1066.777 1
3 1069.819 1
3 1071.848 1
3 1072.397 1
3 1074.423 1
3 1075.95 1
3 1077.979 1
3 1081.027 1
3 1084.055 1
3 1085.583 1
3 1087.11 1
3 1090.148 1
3 1091.171 1
3 1092.692 1
3 1095.221 1
3 1097.764 1
3 1099.789 1
3 1101.814 1
3 1103.334 1
3 1105.858 1
3 1106.88 1
3 1108.902 1
3 1111.948 1
3 1114.477 1
3 1114.999 1
3 1117.546 1
3 1119.571 1
3 1131.647 6
3 1132.684 1
3 1135.755 1
3 1137.31 1
3 1139.363 1
3 1140.886 1
3 1142.909 1
3 1145.44 1
3 1147.477 1
3 1149.033 1
3 1150.563 1
3 1153.089 1
3 1154.613 1
3 1156.639 1
3 1159.174 1
3 1161.718 1
3 1162.738 1
3 1203.906 3
3 1205.456 1
3 1206.984 1
3 1209.01 1
3 1211.037 1
3 1214.073 1
